"corp_name","report_period","营业总收入"
"焦作万方铝业股份有限公司",2013-12-31,5615661294.48
"焦作万方铝业股份有限公司",2014-03-31,1191669670.58
"焦作万方铝业股份有限公司",2014-06-30,2450744292.03
"焦作万方铝业股份有限公司",2014-09-30,3792224740.56
"焦作万方铝业股份有限公司",2014-12-31,5249648589.69
"焦作万方铝业股份有限公司",2015-03-31,1167101098.76
"焦作万方铝业股份有限公司",2015-06-30,2431756242.14
"焦作万方铝业股份有限公司",2015-09-30,3611304384.92
"焦作万方铝业股份有限公司",2015-12-31,4658342703.68
"焦作万方铝业股份有限公司",2016-03-31,1014173881.17
"焦作万方铝业股份有限公司",2016-06-30,2161157419.73
"焦作万方铝业股份有限公司",2016-09-30,2709987265.72
"焦作万方铝业股份有限公司",2016-12-31,3926000567.3
"焦作万方铝业股份有限公司",2017-03-31,1039466332.18
"河南明泰铝业股份有限公司",2010-12-31,4989643478.57
"河南明泰铝业股份有限公司",2011-06-30,3509259242.79
"河南明泰铝业股份有限公司",2011-09-30,5253392113.19
"河南明泰铝业股份有限公司",2011-12-31,6573460154.73
"河南明泰铝业股份有限公司",2012-03-31,1277867095.53
"河南明泰铝业股份有限公司",2012-06-30,2655193198.61
"河南明泰铝业股份有限公司",2012-09-30,4025004395.77
"河南明泰铝业股份有限公司",2012-12-31,5263595867.05
"河南明泰铝业股份有限公司",2013-03-31,1254724924.39
"河南明泰铝业股份有限公司",2013-06-30,2669611942.6
"河南明泰铝业股份有限公司",2013-09-30,4166611515.68
"河南明泰铝业股份有限公司",2013-12-31,5666620932.2
"河南明泰铝业股份有限公司",2014-03-31,1396051730.58
"河南明泰铝业股份有限公司",2014-06-30,3005245903.8
"河南明泰铝业股份有限公司",2014-09-30,4782685149.36
"河南明泰铝业股份有限公司",2014-12-31,6517778292.1
"河南明泰铝业股份有限公司",2015-03-31,1584972791.2
"河南明泰铝业股份有限公司",2015-06-30,3249285655.44
"河南明泰铝业股份有限公司",2015-09-30,4821939829.96
"河南明泰铝业股份有限公司",2015-12-31,6296182192.29
"河南明泰铝业股份有限公司",2016-03-31,1443284161.98
"河南明泰铝业股份有限公司",2016-06-30,3308221615.16
"河南明泰铝业股份有限公司",2016-09-30,5269239868.26
"河南明泰铝业股份有限公司",2016-12-31,7481327350.49
"河南明泰铝业股份有限公司",2017-03-31,2121965318.81
"肇庆华锋电子铝箔股份有限公司",2011-12-31,252440350.64
"肇庆华锋电子铝箔股份有限公司",2012-12-31,261391711.95
"肇庆华锋电子铝箔股份有限公司",2013-12-31,304340075.05
"肇庆华锋电子铝箔股份有限公司",2014-12-31,298405363.88
"肇庆华锋电子铝箔股份有限公司",2015-06-30,141434046.19
"肇庆华锋电子铝箔股份有限公司",2015-12-31,299650926.56
"肇庆华锋电子铝箔股份有限公司",2016-06-30,169625126.9
"肇庆华锋电子铝箔股份有限公司",2016-09-30,262096016.08
"肇庆华锋电子铝箔股份有限公司",2016-12-31,371720218.64
"肇庆华锋电子铝箔股份有限公司",2017-03-31,91889010.29
"广东和胜工业铝材股份有限公司",2011-12-31,586568300
"广东和胜工业铝材股份有限公司",2012-12-31,599906800
"广东和胜工业铝材股份有限公司",2013-12-31,656835232.2
"广东和胜工业铝材股份有限公司",2014-12-31,695105677.72
"广东和胜工业铝材股份有限公司",2015-12-31,703246465.37
"广东和胜工业铝材股份有限公司",2016-06-30,369265836.83
"广东和胜工业铝材股份有限公司",2016-09-30,552720330.88
"广东和胜工业铝材股份有限公司",2016-12-31,766651593.56
"广东和胜工业铝材股份有限公司",2017-03-31,188034867.66
