"corp_name","report_period","营业总收入"
"山东寿光鲁清石化有限公司",2011-12-31,4926596542.32
"山东寿光鲁清石化有限公司",2012-09-30,5072829049.6
"山东寿光鲁清石化有限公司",2012-12-31,9183989088.36
"山东寿光鲁清石化有限公司",2013-03-31,3207331255.72
"山东寿光鲁清石化有限公司",2013-06-30,6194827345.68
"山东寿光鲁清石化有限公司",2013-09-30,9811060085.5
"山东寿光鲁清石化有限公司",2013-12-31,14100162593.51
"山东寿光鲁清石化有限公司",2014-03-31,3230839405.73
"山东寿光鲁清石化有限公司",2014-06-30,8251530706.85
"山东寿光鲁清石化有限公司",2014-09-30,12633075783.05
"山东寿光鲁清石化有限公司",2014-12-31,16803785668.07
"山东寿光鲁清石化有限公司",2015-03-31,4387974464.7
"山东寿光鲁清石化有限公司",2015-06-30,10579745771.07
"山东寿光鲁清石化有限公司",2015-09-30,15060631762.26
"岚桥集团有限公司",2010-12-31,4484628427.42
"岚桥集团有限公司",2011-12-31,11071377582.13
"岚桥集团有限公司",2012-06-30,8571526316.76
"岚桥集团有限公司",2012-09-30,12576753545.76
"岚桥集团有限公司",2012-12-31,18190199752.95
"岚桥集团有限公司",2013-03-31,4647978930.95
"岚桥集团有限公司",2013-06-30,10172184798.64
"岚桥集团有限公司",2013-09-30,14116677022.68
"岚桥集团有限公司",2013-12-31,19341924258.78
"岚桥集团有限公司",2014-03-31,4605230982.47
"岚桥集团有限公司",2014-06-30,10794358555.42
"岚桥集团有限公司",2014-09-30,16008066867.27
"岚桥集团有限公司",2014-12-31,21395056001.97
"岚桥集团有限公司",2015-03-31,4943873741.66
"岚桥集团有限公司",2015-06-30,9837963575.07
"岚桥集团有限公司",2015-09-30,15966241126.56
"岚桥集团有限公司",2015-12-31,22338869881.32
"岚桥集团有限公司",2016-03-31,6145368585.65
"岚桥集团有限公司",2016-06-30,11743599116.18
"岚桥集团有限公司",2016-09-30,18012569261.05
"岚桥集团有限公司",2016-12-31,24585886493.95
"岚桥集团有限公司",2017-03-31,6635772495.78
"山东东明石化集团有限公司",2010-12-31,16587607418.77
"山东东明石化集团有限公司",2011-03-31,4572654465.53
"山东东明石化集团有限公司",2011-06-30,9848473316.14
"山东东明石化集团有限公司",2011-09-30,15075434528.74
"山东东明石化集团有限公司",2011-12-31,20800616872.41
"山东东明石化集团有限公司",2012-03-31,3785789299.8
"山东东明石化集团有限公司",2012-06-30,8723611175.9
"山东东明石化集团有限公司",2012-09-30,13367269638.57
"山东东明石化集团有限公司",2012-12-31,24348473946.29
"山东东明石化集团有限公司",2013-03-31,6403095049.16
"山东东明石化集团有限公司",2013-06-30,17492956188.7
"山东东明石化集团有限公司",2013-09-30,31605176674.41
"山东东明石化集团有限公司",2013-12-31,46384763626.55
"山东东明石化集团有限公司",2014-03-31,10264925714.97
"山东东明石化集团有限公司",2014-06-30,26366000980.05
"山东东明石化集团有限公司",2014-09-30,38762313535.85
"山东东明石化集团有限公司",2014-12-31,52147573744.27
"山东东明石化集团有限公司",2015-03-31,9072842846.54
"山东东明石化集团有限公司",2015-06-30,19233387891.97
"山东东明石化集团有限公司",2015-09-30,31870156406.46
"山东东明石化集团有限公司",2015-12-31,47003542661.55
"山东东明石化集团有限公司",2016-03-31,6995416843.77
"山东东明石化集团有限公司",2016-06-30,20392444786.4
"永煤集团股份有限公司",2012-12-31,39590898650.22
"永煤集团股份有限公司",2013-12-31,40569354505.73
"永煤集团股份有限公司",2014-12-31,37660389165.17
"永煤集团股份有限公司",2015-12-31,23766249182.72
"永煤集团股份有限公司",2016-12-31,17530595182.33
"湖北国创高新材料股份有限公司",2010-03-31,44892912.91
"湖北国创高新材料股份有限公司",2010-06-30,177743078.89
"湖北国创高新材料股份有限公司",2010-09-30,411670290.05
"湖北国创高新材料股份有限公司",2010-12-31,784990166.39
"湖北国创高新材料股份有限公司",2011-03-31,50817781.65
"湖北国创高新材料股份有限公司",2011-06-30,184656584.86
"湖北国创高新材料股份有限公司",2011-09-30,433541637.95
"湖北国创高新材料股份有限公司",2011-12-31,917284650.36
"湖北国创高新材料股份有限公司",2012-03-31,77412621.43
"湖北国创高新材料股份有限公司",2012-06-30,334043702.65
"湖北国创高新材料股份有限公司",2012-09-30,831683237.7
"湖北国创高新材料股份有限公司",2012-12-31,1261146266.52
"湖北国创高新材料股份有限公司",2013-03-31,96560870.08
