"corp_name","report_period","营业总收入"
"江苏双星彩塑新材料股份有限公司",2013-06-30 00:00:00,1092610072.41
"江苏双星彩塑新材料股份有限公司",2013-09-30 00:00:00,1743091245.11
"江苏双星彩塑新材料股份有限公司",2013-12-31 00:00:00,2454679888.87
"江苏双星彩塑新材料股份有限公司",2014-03-31 00:00:00,528598251.12
"江苏双星彩塑新材料股份有限公司",2014-06-30 00:00:00,1174865865.87
"江苏双星彩塑新材料股份有限公司",2014-09-30 00:00:00,1738645804.19
"江苏双星彩塑新材料股份有限公司",2014-12-31 00:00:00,2265477342.41
"江苏双星彩塑新材料股份有限公司",2015-03-31 00:00:00,469867512.65
"江苏双星彩塑新材料股份有限公司",2015-06-30 00:00:00,1036453944.93
"江苏双星彩塑新材料股份有限公司",2015-09-30 00:00:00,1672546443.54
"江苏双星彩塑新材料股份有限公司",2015-12-31 00:00:00,2380537380.43
"江苏双星彩塑新材料股份有限公司",2016-03-31 00:00:00,584337606.79
"江苏双星彩塑新材料股份有限公司",2016-06-30 00:00:00,1183927860.29
"江苏双星彩塑新材料股份有限公司",2016-09-30 00:00:00,1844500547.79
"江苏双星彩塑新材料股份有限公司",2016-12-31 00:00:00,2552739886.66
"江苏双星彩塑新材料股份有限公司",2017-03-31 00:00:00,602781495.42
"浙江众成包装材料股份有限公司",2010-06-30 00:00:00,180944549.32
"浙江众成包装材料股份有限公司",2010-09-30 00:00:00,276477173.56
"浙江众成包装材料股份有限公司",2010-12-31 00:00:00,397028440.56
"浙江众成包装材料股份有限公司",2011-03-31 00:00:00,104875359.2
"浙江众成包装材料股份有限公司",2011-06-30 00:00:00,217634503.16
"浙江众成包装材料股份有限公司",2011-09-30 00:00:00,331889999.2
"浙江众成包装材料股份有限公司",2011-12-31 00:00:00,459504833.65
"浙江众成包装材料股份有限公司",2012-03-31 00:00:00,109630921.32
"浙江众成包装材料股份有限公司",2012-06-30 00:00:00,215775063.29
"浙江众成包装材料股份有限公司",2012-09-30 00:00:00,326026810.22
"浙江众成包装材料股份有限公司",2012-12-31 00:00:00,453803109.38
"浙江众成包装材料股份有限公司",2013-03-31 00:00:00,111606876.62
"浙江众成包装材料股份有限公司",2013-06-30 00:00:00,239339606.78
"浙江众成包装材料股份有限公司",2013-09-30 00:00:00,370104209.21
"浙江众成包装材料股份有限公司",2013-12-31 00:00:00,506347981.66
"浙江众成包装材料股份有限公司",2014-03-31 00:00:00,111043068.88
"浙江众成包装材料股份有限公司",2014-06-30 00:00:00,252658078.7
"浙江众成包装材料股份有限公司",2014-09-30 00:00:00,398707893.84
