"","corp_name","report_period","营业总收入"
"15607","唐山国丰钢铁有限公司",2015-03-31 00:00:00,4905116783.55
"15608","唐山国丰钢铁有限公司",2015-06-30 00:00:00,9805797919.97
"15609","唐山国丰钢铁有限公司",2015-09-30 00:00:00,13408890243.57
"15943","新兴铸管股份有限公司",2010-03-31 00:00:00,8441825694.16
"15944","新兴铸管股份有限公司",2010-06-30 00:00:00,18321771846.31
"15945","新兴铸管股份有限公司",2010-09-30 00:00:00,28393216354.13
"15946","新兴铸管股份有限公司",2010-12-31 00:00:00,37620744901.24
"15947","新兴铸管股份有限公司",2011-03-31 00:00:00,13404172678.85
"15948","新兴铸管股份有限公司",2011-06-30 00:00:00,26991208203.13
"15949","新兴铸管股份有限公司",2011-09-30 00:00:00,39414290195.42
"15950","新兴铸管股份有限公司",2011-12-31 00:00:00,52527663185.51
"15951","新兴铸管股份有限公司",2012-03-31 00:00:00,14533806388.15
"15952","新兴铸管股份有限公司",2012-06-30 00:00:00,30850031664.74
"15953","新兴铸管股份有限公司",2012-09-30 00:00:00,45064631463.12
"15954","新兴铸管股份有限公司",2012-12-31 00:00:00,58816324853.52
"15955","新兴铸管股份有限公司",2013-03-31 00:00:00,15381342544.38
"15956","新兴铸管股份有限公司",2013-06-30 00:00:00,33154762783.13
"15957","新兴铸管股份有限公司",2013-09-30 00:00:00,48033153330.79
"15958","新兴铸管股份有限公司",2013-12-31 00:00:00,63014443991.26
"15959","新兴铸管股份有限公司",2014-03-31 00:00:00,16373021312.36
"15960","新兴铸管股份有限公司",2014-06-30 00:00:00,33787881501.66
"15961","新兴铸管股份有限公司",2014-09-30 00:00:00,48418992537.03
"15962","新兴铸管股份有限公司",2014-12-31 00:00:00,60793273381.55
"15963","新兴铸管股份有限公司",2015-03-31 00:00:00,13163506954.6
"15964","新兴铸管股份有限公司",2015-06-30 00:00:00,26832757231.57
"15965","新兴铸管股份有限公司",2015-09-30 00:00:00,37606976054.75
"15966","新兴铸管股份有限公司",2015-12-31 00:00:00,50030639751.47
"15967","新兴铸管股份有限公司",2016-03-31 00:00:00,11221367447.33
"15968","新兴铸管股份有限公司",2016-06-30 00:00:00,26930709440.67
"15969","新兴铸管股份有限公司",2016-09-30 00:00:00,40661568607.64
"15970","新兴铸管股份有限公司",2016-12-31 00:00:00,52159883504.68
"15971","新兴铸管股份有限公司",2017-03-31 00:00:00,12043758057.45
"17162","太原钢铁(集团)有限公司",2010-09-30 00:00:00,87765307129.59
"17163","太原钢铁(集团)有限公司",2010-12-31 00:00:00,116548380046.79
"17164","太原钢铁(集团)有限公司",2011-03-31 00:00:00,28849696924.68
"17165","太原钢铁(集团)有限公司",2011-06-30 00:00:00,62533558647.17
"17166","太原钢铁(集团)有限公司",2011-09-30 00:00:00,94702686096.49
"17167","太原钢铁(集团)有限公司",2011-12-31 00:00:00,127020362855.12
"17168","太原钢铁(集团)有限公司",2012-03-31 00:00:00,32670678119.49
