指标名称,产量:空调:当月值,产量:家用电冰箱:当月值,产量:家用洗衣机:当月值,出口数量:洗碗机:当月值,出口数量:吸油烟机:当月值,产量:铜材:当月值,产量:氧化铝:当月值,产量:铝材:当月值,进口数量:未锻造的铜及铜材:当月值,价格:冷轧板卷:0.5mm:广州,含税价:镀锌薄板:0.5mm:北京,含税价:镀锌薄板:1mm:北京,期货结算价(活跃合约):焦煤,市场价:无烟煤(2号洗中块):全国,市场价:普通混煤(Q4500):全国,市场价:山西大混(Q5000):全国,进口数量:未锻造的铝及铝材:当月值,市场价:山西优混(Q5500):全国,市场价:大同混煤(Q5800):全国,煤炭运价(云洲船务报):印尼南加TABONEO锚地→连云港:5万-6万吨带吊杆和抓斗船舶,煤炭运价(云洲船务报):澳大利亚NEWCASTLE泊位→宁德:6万-7万吨不带吊杆和抓斗船舶,进口数量:废铜:当月值,平均价(不含税):铜精矿:20%:江西,居民消费水平:全体居民:农村居民,申万行业指数:白色家电,出口金额:中央空调:当月值,城市人均住宅建筑面积,库存:洗衣机:当月值,库存:冰箱:当月值,库存:家用空调:当月值,库存:滚筒洗衣机:当月值,库存:冰柜:当月值
2014-11-11,,,,,,,,,,4220.00 ,,,768.00 ,,,,,,,,,,40500.00 ,,5910.37 ,,,,,,,
2014-11-12,,,,,,,,,,4220.00 ,,,773.00 ,,,,,,,,,,40500.00 ,,6034.64 ,,,,,,,
2014-11-13,,,,,,,,,,4220.00 ,,,776.00 ,,,,,,,,,,40500.00 ,,5985.14 ,,,,,,,
2014-11-14,,,,,,,,,,4220.00 ,,,777.00 ,,,,,,,,,,40400.00 ,,5982.23 ,,,,,,,
2014-11-17,,,,,,,,,,4220.00 ,,,776.00 ,,,,,,,,,,40600.00 ,,5968.39 ,,,,,,,
2014-11-18,,,,,,,,,,4220.00 ,,,756.00 ,,,,,,,9.10 ,15.00 ,,40600.00 ,,5905.11 ,,,,,,,
2014-11-19,,,,,,,,,,4220.00 ,,,753.00 ,,,,,,,,,,40300.00 ,,5919.87 ,,,,,,,
2014-11-20,,,,,,,,,,4220.00 ,4620.00 ,4310.00 ,753.00 ,944.20 ,405.00 ,450.00 ,,511.30 ,550.00 ,,,,40300.00 ,,5908.36 ,,,,,,,
2014-11-21,,,,,,,,,,4220.00 ,,,743.00 ,,,,,,,,,,40300.00 ,,5983.26 ,,,,,,,
2014-11-24,,,,,,,,,,4220.00 ,,,749.00 ,,,,,,,9.10 ,15.00 ,,40400.00 ,,6095.68 ,,,,,,,
2014-11-25,,,,,,,,,,4220.00 ,,,745.00 ,,,,,,,,,,40300.00 ,,6195.45 ,,,,,,,
2014-11-26,,,,,,,,,,4220.00 ,,,751.00 ,,,,,,,,,,40000.00 ,,6183.38 ,,,,,,,
2014-11-27,,,,,,,,,,4220.00 ,4620.00 ,4310.00 ,758.00 ,,,,,,,,,,40000.00 ,,6155.90 ,,,,,,,
2014-11-28,,,,,,,,,,4220.00 ,,,756.00 ,,,,,,,,,,39600.00 ,,6123.19 ,,,,,,,
2014-11-30,1142.25 ,693.50 ,676.63 ,27.88 ,62.93 ,151.61 ,418.00 ,434.56 ,416540.33 ,,,,,944.20 ,405.00 ,450.00 ,50987.66 ,515.00 ,550.00 ,,,321592.00 ,,,,5.45 ,,413.20 ,247.90 ,770.70 ,187.10 ,30.30 
2014-12-01,,,,,,,,,,4220.00 ,,,753.00 ,,,,,,,9.50 ,12.60 ,,38600.00 ,,6285.04 ,,,,,,,
2014-12-02,,,,,,,,,,4220.00 ,,,758.00 ,,,,,,,,,,39100.00 ,,6484.85 ,,,,,,,
2014-12-03,,,,,,,,,,4220.00 ,,,758.00 ,,,,,,,,,,39100.00 ,,6666.15 ,,,,,,,
2014-12-04,,,,,,,,,,4220.00 ,4620.00 ,4310.00 ,766.00 ,,,,,,,,,,39100.00 ,,6769.67 ,,,,,,,
2014-12-05,,,,,,,,,,4220.00 ,,,765.00 ,,,,,,,,,,39300.00 ,,6599.47 ,,,,,,,
2014-12-08,,,,,,,,,,4220.00 ,,,763.00 ,,,,,,,9.20 ,11.80 ,,39300.00 ,,6742.76 ,,,,,,,
2014-12-09,,,,,,,,,,4200.00 ,,,755.00 ,,,,,,,,,,39100.00 ,,6489.10 ,,,,,,,
2014-12-10,,,,,,,,,,4200.00 ,,,759.00 ,950.40 ,412.50 ,456.90 ,,523.10 ,557.50 ,,,,39200.00 ,,6742.74 ,,,,,,,
2014-12-11,,,,,,,,,,4200.00 ,4620.00 ,4310.00 ,764.00 ,,,,,,,,,,39200.00 ,,6743.35 ,,,,,,,
2014-12-12,,,,,,,,,,4200.00 ,,,772.00 ,,,,,,,,,,39300.00 ,,6751.73 ,,,,,,,
2014-12-15,,,,,,,,,,4200.00 ,,,767.00 ,,,,,,,9.10 ,11.60 ,,39400.00 ,,6852.44 ,,,,,,,
2014-12-16,,,,,,,,,,4200.00 ,,,760.00 ,,,,,,,,,,39000.00 ,,6796.08 ,,,,,,,
2014-12-17,,,,,,,,,,4200.00 ,,,756.00 ,,,,,,,,,,38400.00 ,,6718.13 ,,,,,,,
2014-12-18,,,,,,,,,,4200.00 ,4620.00 ,4310.00 ,759.00 ,,,,,,,,,,38200.00 ,,6935.92 ,,,,,,,
2014-12-19,,,,,,,,,,4200.00 ,,,756.00 ,,,,,,,,,,38200.00 ,,6844.42 ,,,,,,,
2014-12-20,,,,,,,,,,,,,,952.50 ,417.10 ,455.00 ,,527.90 ,560.00 ,,,,,,,,,,,,,
2014-12-22,,,,,,,,,,4200.00 ,,,745.00 ,,,,,,,,,,38400.00 ,,6796.86 ,,,,,,,
2014-12-23,,,,,,,,,,4200.00 ,,,722.00 ,,,,,,,9.00 ,10.20 ,,38400.00 ,,6864.37 ,,,,,,,
2014-12-24,,,,,,,,,,4200.00 ,,,719.00 ,,,,,,,,,,38400.00 ,,6788.61 ,,,,,,,
2014-12-25,,,,,,,,,,4150.00 ,4620.00 ,4310.00 ,726.00 ,,,,,,,,,,38500.00 ,,6815.23 ,,,,,,,
2014-12-26,,,,,,,,,,4150.00 ,,,723.00 ,,,,,,,,,,38400.00 ,,6895.09 ,,,,,,,
2014-12-29,,,,,,,,,,4150.00 ,,,724.00 ,,,,,,,,,,38100.00 ,,6693.52 ,,,,,,,
2014-12-30,,,,,,,,,,4150.00 ,,,745.00 ,,,,,,,,,,38200.00 ,,6587.04 ,,,,,,,
2014-12-31,1280.40 ,703.00 ,724.00 ,29.05 ,74.04 ,168.20 ,429.40 ,432.90 ,421231.33 ,4150.00 ,,,737.00 ,952.50 ,420.00 ,455.00 ,54195.54 ,525.00 ,560.00 ,,,366534.00 ,38700.00 ,8711.00 ,6757.32 ,5.47 ,,405.00 ,250.40 ,856.40 ,186.70 ,41.00 
2015-01-04,,,,,,,,,,4150.00 ,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,,,,,,,,,,4150.00 ,,,733.00 ,,,,,,,7.20 ,9.70 ,,38400.00 ,,7212.95 ,,,,,,,
2015-01-06,,,,,,,,,,4150.00 ,,,744.00 ,,,,,,,,,,38000.00 ,,7429.18 ,,,,,,,
2015-01-07,,,,,,,,,,4150.00 ,,,740.00 ,,,,,,,,,,38000.00 ,,7398.53 ,,,,,,,
2015-01-08,,,,,,,,,,4150.00 ,4180.00 ,3860.00 ,741.00 ,,,,,,,,,,38000.00 ,,7412.85 ,,,,,,,
2015-01-09,,,,,,,,,,4150.00 ,,,738.00 ,,,,,,,,,,37600.00 ,,7293.67 ,,,,,,,
2015-01-10,,,,,,,,,,,,,,956.30 ,417.90 ,455.00 ,,522.90 ,557.90 ,,,,,,,,,,,,,
2015-01-12,,,,,,,,,,4150.00 ,,,731.00 ,,,,,,,,,,37400.00 ,,7434.03 ,,,,,,,
2015-01-13,,,,,,,,,,4150.00 ,,,726.00 ,,,,,,,,,,36900.00 ,,7689.98 ,,,,,,,
2015-01-14,,,,,,,,,,4150.00 ,,,726.00 ,,,,,,,7.20 ,8.60 ,,34700.00 ,,7526.73 ,,,,,,,
2015-01-15,,,,,,,,,,4150.00 ,4180.00 ,3860.00 ,726.00 ,,,,,,,,,,34500.00 ,,7615.01 ,,,,,,,
2015-01-16,,,,,,,,,,4150.00 ,,,727.00 ,,,,,,,,,,34500.00 ,,7571.91 ,,,,,,,
2015-01-19,,,,,,,,,,4150.00 ,,,730.00 ,,,,,,,,,,34900.00 ,,7151.68 ,,,,,,,
2015-01-20,,,,,,,,,,4110.00 ,,,726.00 ,965.80 ,411.40 ,455.00 ,,520.00 ,555.00 ,,,,34700.00 ,,7526.48 ,,,,,,,
2015-01-21,,,,,,,,,,4090.00 ,,,727.00 ,,,,,,,6.90 ,8.50 ,,34600.00 ,,7671.35 ,,,,,,,
2015-01-22,,,,,,,,,,4030.00 ,4180.00 ,3860.00 ,724.00 ,,,,,,,,,,34800.00 ,,7629.92 ,,,,,,,
2015-01-23,,,,,,,,,,4010.00 ,,,723.00 ,,,,,,,,,,34000.00 ,,7574.13 ,,,,,,,
2015-01-26,,,,,,,,,,4010.00 ,,,718.00 ,,,,,,,6.80 ,7.75 ,,33000.00 ,,7639.93 ,,,,,,,
2015-01-27,,,,,,,,,,4010.00 ,,,724.00 ,,,,,,,,,,33000.00 ,,7620.92 ,,,,,,,
2015-01-28,,,,,,,,,,3960.00 ,,,727.00 ,,,,,,,,,,33000.00 ,,7500.58 ,,,,,,,
2015-01-29,,,,,,,,,,3960.00 ,4180.00 ,3860.00 ,727.00 ,,,,,,,,,,33000.00 ,,7423.36 ,,,,,,,
2015-01-30,,,,,,,,,,3960.00 ,,,727.00 ,,,,,,,,,,33000.00 ,,7396.20 ,,,,,,,
2015-01-31,,,,29.31 ,71.62 ,,,,414764.85 ,,,,,965.80 ,408.10 ,448.10 ,55623.82 ,516.30 ,548.10 ,,,306466.00 ,,,,3.98 ,,406.80 ,288.40 ,838.80 ,186.00 ,53.40 
2015-02-02,,,,,,,,,,3960.00 ,,,730.00 ,,,,,,,,,,33600.00 ,,7266.50 ,,,,,,,
2015-02-03,,,,,,,,,,3960.00 ,,,735.00 ,,,,,,,,,,33800.00 ,,7358.44 ,,,,,,,
2015-02-04,,,,,,,,,,3930.00 ,,,737.00 ,,,,,,,,,,34700.00 ,,7325.97 ,,,,,,,
2015-02-05,,,,,,,,,,3930.00 ,4180.00 ,3860.00 ,734.00 ,,,,,,,6.40 ,7.38 ,,34300.00 ,,7254.16 ,,,,,,,
2015-02-06,,,,,,,,,,3910.00 ,,,735.00 ,,,,,,,,,,34700.00 ,,7167.54 ,,,,,,,
2015-02-09,,,,,,,,,,3910.00 ,,,732.00 ,,,,,,,6.00 ,7.50 ,,34800.00 ,,7189.37 ,,,,,,,
2015-02-10,,,,,,,,,,3910.00 ,,,733.00 ,965.80 ,401.40 ,441.40 ,,510.00 ,545.00 ,,,,34800.00 ,,7343.12 ,,,,,,,
2015-02-11,,,,,,,,,,3880.00 ,,,732.00 ,,,,,,,,,,34300.00 ,,7387.87 ,,,,,,,
2015-02-12,,,,,,,,,,3880.00 ,4180.00 ,3860.00 ,732.00 ,,,,,,,,,,34100.00 ,,7382.39 ,,,,,,,
2015-02-13,,,,,,,,,,3880.00 ,,,736.00 ,,,,,,,,,,34800.00 ,,7419.68 ,,,,,,,
2015-02-15,,,,,,,,,,3880.00 ,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,,,,,,,3880.00 ,,,739.00 ,,,,,,,5.80 ,7.85 ,,34800.00 ,,7425.88 ,,,,,,,
2015-02-17,,,,,,,,,,3880.00 ,,,737.00 ,,,,,,,,,,35000.00 ,,7664.87 ,,,,,,,
2015-02-25,,,,,,,,,,3880.00 ,,,727.00 ,,,,,,,,,,35000.00 ,,7670.85 ,,,,,,,
2015-02-26,,,,,,,,,,3880.00 ,,,729.00 ,,,,,,,,,,35000.00 ,,7661.64 ,,,,,,,
2015-02-27,,,,,,,,,,3880.00 ,,,729.00 ,,,,,,,,,,35200.00 ,,7638.32 ,,,,,,,
2015-02-28,,,,23.61 ,56.16 ,,,,282523.77 ,3880.00 ,,,,965.80 ,395.00 ,435.00 ,38418.96 ,500.00 ,540.00 ,,,187077.00 ,,,,3.58 ,,368.00 ,272.80 ,720.10 ,177.50 ,42.60 
2015-03-02,,,,,,,,,,3830.00 ,,,728.00 ,,,,,,,,,,35500.00 ,,7768.12 ,,,,,,,
2015-03-03,,,,,,,,,,3830.00 ,,,728.00 ,,,,,,,5.90 ,9.11 ,,35500.00 ,,7566.56 ,,,,,,,
2015-03-04,,,,,,,,,,3830.00 ,,,724.00 ,,,,,,,,,,35500.00 ,,7680.81 ,,,,,,,
2015-03-05,,,,,,,,,,3800.00 ,4180.00 ,3860.00 ,711.00 ,,,,,,,,,,35400.00 ,,7518.19 ,,,,,,,
2015-03-06,,,,,,,,,,3780.00 ,,,712.00 ,,,,,,,,,,35400.00 ,,7403.56 ,,,,,,,
2015-03-09,,,,,,,,,,3770.00 ,,,714.00 ,,,,,,,,,,35000.00 ,,7519.03 ,,,,,,,
2015-03-10,,,,,,,,,,3750.00 ,,,721.00 ,965.80 ,387.90 ,427.90 ,,496.40 ,532.90 ,6.00 ,9.32 ,,35300.00 ,,7546.98 ,,,,,,,
2015-03-11,,,,,,,,,,3750.00 ,,,716.00 ,,,,,,,,,,35100.00 ,,7754.08 ,,,,,,,
2015-03-12,,,,,,,,,,3750.00 ,4180.00 ,3860.00 ,719.00 ,,,,,,,,,,34800.00 ,,7731.23 ,,,,,,,
2015-03-13,,,,,,,,,,3700.00 ,,,721.00 ,,,,,,,,,,35400.00 ,,7834.53 ,,,,,,,
2015-03-16,,,,,,,,,,3700.00 ,,,719.00 ,,,,,,,6.00 ,9.00 ,,35300.00 ,,8019.09 ,,,,,,,
2015-03-17,,,,,,,,,,3650.00 ,,,717.00 ,,,,,,,,,,35200.00 ,,8059.00 ,,,,,,,
2015-03-18,,,,,,,,,,3650.00 ,,,710.00 ,,,,,,,,,,35200.00 ,,8214.63 ,,,,,,,
2015-03-19,,,,,,,,,,3650.00 ,4180.00 ,3860.00 ,707.00 ,,,,,,,,,,34800.00 ,,8248.61 ,,,,,,,
2015-03-20,,,,,,,,,,3650.00 ,,,705.00 ,960.00 ,378.80 ,416.90 ,,485.70 ,523.80 ,,,,35100.00 ,,8228.27 ,,,,,,,
2015-03-23,,,,,,,,,,3650.00 ,,,704.00 ,,,,,,,,,,36400.00 ,,8388.73 ,,,,,,,
2015-03-24,,,,,,,,,,3650.00 ,,,706.00 ,,,,,,,6.20 ,8.64 ,,36400.00 ,,8356.84 ,,,,,,,
2015-03-25,,,,,,,,,,3600.00 ,,,696.00 ,,,,,,,,,,36300.00 ,,8382.84 ,,,,,,,
2015-03-26,,,,,,,,,,3600.00 ,4180.00 ,3860.00 ,704.00 ,,,,,,,,,,36500.00 ,,8343.28 ,,,,,,,
2015-03-27,,,,,,,,,,3600.00 ,,,696.00 ,,,,,,,,,,36200.00 ,,8435.58 ,,,,,,,
2015-03-30,,,,,,,,,,3600.00 ,,,696.00 ,,,,,,,,,,36200.00 ,,8562.85 ,,,,,,,
2015-03-31,1720.78 ,810.50 ,666.94 ,25.22 ,36.76 ,152.33 ,480.00 ,415.87 ,407647.38 ,3580.00 ,,,684.00 ,954.20 ,367.90 ,402.90 ,55867.09 ,471.40 ,512.90 ,6.20 ,8.67 ,287655.00 ,36200.00 ,,8674.52 ,6.41 ,,397.90 ,320.60 ,565.80 ,191.60 ,54.10 
2015-04-01,,,,,,,,,,3580.00 ,,,683.00 ,,,,,,,,,,36000.00 ,,8916.51 ,,,,,,,
2015-04-02,,,,,,,,,,3580.00 ,4180.00 ,3860.00 ,682.00 ,,,,,,,,,,36100.00 ,,9049.36 ,,,,,,,
2015-04-03,,,,,,,,,,3580.00 ,,,678.00 ,,,,,,,,,,36100.00 ,,9071.69 ,,,,,,,
2015-04-07,,,,,,,,,,3580.00 ,,,674.00 ,,,,,,,6.00 ,8.22 ,,36200.00 ,,9169.28 ,,,,,,,
2015-04-08,,,,,,,,,,3580.00 ,,,671.00 ,,,,,,,,,,36200.00 ,,9102.63 ,,,,,,,
2015-04-09,,,,,,,,,,3580.00 ,4180.00 ,3860.00 ,671.00 ,,,,,,,,,,36000.00 ,,8945.15 ,,,,,,,
2015-04-10,,,,,,,,,,3550.00 ,,,662.00 ,944.60 ,353.60 ,393.60 ,,460.70 ,505.70 ,,,,36100.00 ,,9199.07 ,,,,,,,
2015-04-13,,,,,,,,,,3500.00 ,,,665.00 ,,,,,,,5.80 ,8.19 ,,36300.00 ,,9261.09 ,,,,,,,
2015-04-14,,,,,,,,,,3500.00 ,,,672.00 ,,,,,,,,,,36100.00 ,,9174.21 ,,,,,,,
2015-04-15,,,,,,,,,,3500.00 ,,,670.00 ,,,,,,,,,,35800.00 ,,8901.63 ,,,,,,,
2015-04-16,,,,,,,,,,3500.00 ,4180.00 ,3860.00 ,672.00 ,,,,,,,,,,36100.00 ,,9183.53 ,,,,,,,
2015-04-17,,,,,,,,,,3500.00 ,,,672.00 ,,,,,,,,,,36300.00 ,,9444.34 ,,,,,,,
2015-04-20,,,,,,,,,,3500.00 ,,,657.00 ,920.80 ,341.70 ,381.70 ,,448.30 ,496.70 ,,,,36600.00 ,,9214.58 ,,,,,,,
2015-04-21,,,,,,,,,,3500.00 ,,,656.00 ,,,,,,,5.70 ,8.55 ,,36100.00 ,,9759.56 ,,,,,,,
2015-04-22,,,,,,,,,,3480.00 ,,,662.50 ,,,,,,,,,,36000.00 ,,9948.06 ,,,,,,,
2015-04-23,,,,,,,,,,3480.00 ,4180.00 ,3860.00 ,661.00 ,,,,,,,,,,35700.00 ,,9892.16 ,,,,,,,
2015-04-24,,,,,,,,,,3480.00 ,,,669.00 ,,,,,,,,,,36000.00 ,,9828.05 ,,,,,,,
2015-04-27,,,,,,,,,,3460.00 ,,,678.50 ,,,,,,,,,,36600.00 ,,10046.85 ,,,,,,,
2015-04-28,,,,,,,,,,3460.00 ,,,680.50 ,,,,,,,,,,36600.00 ,,10245.47 ,,,,,,,
2015-04-29,,,,,,,,,,3460.00 ,,,670.00 ,,,,,,,,,,36600.00 ,,10442.49 ,,,,,,,
2015-04-30,1798.12 ,949.90 ,616.22 ,30.12 ,59.84 ,163.93 ,478.00 ,428.31 ,428501.65 ,3460.00 ,,,667.00 ,907.50 ,335.60 ,375.60 ,63701.18 ,436.30 ,495.00 ,,,309443.00 ,36800.00 ,,10356.42 ,6.87 ,,423.70 ,342.40 ,559.60 ,196.50 ,53.80 
2015-05-04,,,,,,,,,,3460.00 ,,,667.00 ,,,,,,,,,,38000.00 ,,10276.20 ,,,,,,,
2015-05-05,,,,,,,,,,3460.00 ,,,681.00 ,,,,,,,5.90 ,8.60 ,,38000.00 ,,9790.97 ,,,,,,,
2015-05-06,,,,,,,,,,3460.00 ,,,682.00 ,,,,,,,,,,38100.00 ,,9657.70 ,,,,,,,
2015-05-07,,,,,,,,,,3460.00 ,4180.00 ,3860.00 ,677.00 ,,,,,,,,,,38000.00 ,,9693.83 ,,,,,,,
2015-05-08,,,,,,,,,,3460.00 ,,,687.50 ,,,,,,,,,,38100.00 ,,9909.27 ,,,,,,,
2015-05-10,,,,,,,,,,,,,,895.80 ,333.00 ,371.00 ,,427.00 ,491.00 ,,,,,,,,,,,,,
2015-05-11,,,,,,,,,,3460.00 ,,,684.00 ,,,,,,,5.70 ,9.15 ,,37900.00 ,,10216.62 ,,,,,,,
2015-05-12,,,,,,,,,,3460.00 ,,,677.50 ,,,,,,,,,,37900.00 ,,10224.83 ,,,,,,,
2015-05-13,,,,,,,,,,3420.00 ,,,677.00 ,,,,,,,,,,38200.00 ,,10307.57 ,,,,,,,
2015-05-14,,,,,,,,,,3380.00 ,3650.00 ,3300.00 ,671.50 ,,,,,,,,,,38200.00 ,,10210.76 ,,,,,,,
2015-05-15,,,,,,,,,,3380.00 ,,,673.00 ,,,,,,,,,,38100.00 ,,10017.67 ,,,,,,,
2015-05-18,,,,,,,,,,3380.00 ,,,673.50 ,,,,,,,5.70 ,9.20 ,,38200.00 ,,9977.30 ,,,,,,,
2015-05-19,,,,,,,,,,3380.00 ,,,670.50 ,,,,,,,,,,38100.00 ,,10347.13 ,,,,,,,
2015-05-20,,,,,,,,,,3380.00 ,,,664.50 ,895.80 ,330.00 ,365.00 ,,415.00 ,485.00 ,,,,37300.00 ,,10562.40 ,,,,,,,
2015-05-21,,,,,,,,,,3380.00 ,3650.00 ,3300.00 ,672.50 ,,,,,,,,,,37600.00 ,,11169.31 ,,,,,,,
2015-05-22,,,,,,,,,,3380.00 ,,,676.50 ,,,,,,,,,,37600.00 ,,11292.34 ,,,,,,,
2015-05-25,,,,,,,,,,3380.00 ,,,677.50 ,,,,,,,,,,37100.00 ,,11529.52 ,,,,,,,
2015-05-26,,,,,,,,,,3380.00 ,,,681.50 ,,,,,,,,,,37300.00 ,,11997.14 ,,,,,,,
2015-05-27,,,,,,,,,,3380.00 ,,,680.50 ,,,,,,,,,,36800.00 ,,11930.71 ,,,,,,,
2015-05-28,,,,,,,,,,3380.00 ,3650.00 ,3300.00 ,682.00 ,,,,,,,,,,36800.00 ,,11369.53 ,,,,,,,
2015-05-29,,,,,,,,,,3380.00 ,,,684.50 ,,,,,,,,,,36900.00 ,,11709.42 ,,,,,,,
2015-05-31,1676.84 ,956.80 ,531.42 ,30.84 ,67.92 ,162.67 ,465.00 ,444.13 ,362564.37 ,,,,,895.80 ,326.70 ,361.70 ,47497.03 ,411.70 ,478.30 ,,,284764.00 ,,,,6.29 ,,408.70 ,346.10 ,550.20 ,196.70 ,51.90 
2015-06-01,,,,,,,,,,3380.00 ,,,692.50 ,,,,,,,5.90 ,9.05 ,,36300.00 ,,12271.53 ,,,,,,,
2015-06-02,,,,,,,,,,3380.00 ,,,693.50 ,,,,,,,,,,36200.00 ,,12414.15 ,,,,,,,
2015-06-03,,,,,,,,,,3330.00 ,,,691.50 ,,,,,,,,,,36300.00 ,,12501.99 ,,,,,,,
2015-06-04,,,,,,,,,,3330.00 ,3650.00 ,3300.00 ,686.00 ,,,,,,,,,,36100.00 ,,12293.19 ,,,,,,,
2015-06-05,,,,,,,,,,3300.00 ,,,688.00 ,,,,,,,,,,35500.00 ,,12444.19 ,,,,,,,
2015-06-08,,,,,,,,,,3300.00 ,,,684.00 ,,,,,,,,,,35600.00 ,,12305.43 ,,,,,,,
2015-06-09,,,,,,,,,,3300.00 ,,,685.00 ,,,,,,,,,,35600.00 ,,12186.20 ,,,,,,,
2015-06-10,,,,,,,,,,3300.00 ,,,691.50 ,895.80 ,330.00 ,360.00 ,,413.80 ,475.00 ,,,,35700.00 ,,12315.80 ,,,,,,,
2015-06-11,,,,,,,,,,3300.00 ,3600.00 ,3250.00 ,693.00 ,,,,,,,,,,35900.00 ,,12270.79 ,,,,,,,
2015-06-12,,,,,,,,,,3300.00 ,,,687.50 ,,,,,,,,,,35100.00 ,,12388.17 ,,,,,,,
2015-06-15,,,,,,,,,,3300.00 ,,,688.50 ,,,,,,,6.10 ,8.95 ,,35100.00 ,,12120.99 ,,,,,,,
2015-06-16,,,,,,,,,,3270.00 ,,,690.00 ,,,,,,,,,,34900.00 ,,11746.04 ,,,,,,,
2015-06-17,,,,,,,,,,3270.00 ,,,678.50 ,,,,,,,,,,34700.00 ,,11925.93 ,,,,,,,
2015-06-18,,,,,,,,,,3270.00 ,3600.00 ,3250.00 ,673.50 ,,,,,,,,,,34700.00 ,,11492.25 ,,,,,,,
2015-06-19,,,,,,,,,,3270.00 ,,,676.50 ,,,,,,,,,,34700.00 ,,10801.67 ,,,,,,,
2015-06-20,,,,,,,,,,,,,,895.80 ,330.00 ,360.00 ,,415.00 ,475.00 ,,,,,,,,,,,,,
2015-06-23,,,,,,,,,,3270.00 ,,,676.50 ,,,,,,,6.30 ,9.35 ,,34700.00 ,,11373.14 ,,,,,,,
2015-06-24,,,,,,,,,,3270.00 ,,,679.50 ,,,,,,,,,,34700.00 ,,11592.43 ,,,,,,,
2015-06-25,,,,,,,,,,3270.00 ,3600.00 ,3250.00 ,676.00 ,,,,,,,,,,34700.00 ,,11311.52 ,,,,,,,
2015-06-26,,,,,,,,,,3270.00 ,,,675.00 ,,,,,,,,,,34700.00 ,,10547.73 ,,,,,,,
2015-06-29,,,,,,,,,,3270.00 ,,,674.00 ,,,,,,,,,,34800.00 ,,10399.17 ,,,,,,,
2015-06-30,1660.31 ,948.10 ,585.28 ,27.41 ,65.46 ,173.31 ,481.00 ,472.06 ,349153.33 ,3270.00 ,,,673.00 ,895.80 ,330.00 ,364.20 ,49716.26 ,415.00 ,475.00 ,6.20 ,9.55 ,316737.00 ,34800.00 ,,11178.14 ,6.10 ,,425.30 ,348.40 ,522.80 ,208.70 ,48.40 
2015-07-01,,,,,,,,,,3270.00 ,,,683.00 ,,,,,,,,,,34800.00 ,,10633.02 ,,,,,,,
2015-07-02,,,,,,,,,,3270.00 ,3550.00 ,3200.00 ,684.50 ,,,,,,,,,,34800.00 ,,10176.54 ,,,,,,,
2015-07-03,,,,,,,,,,3270.00 ,,,680.00 ,,,,,,,,,,34800.00 ,,9258.01 ,,,,,,,
2015-07-06,,,,,,,,,,3270.00 ,,,662.50 ,,,,,,,6.20 ,9.60 ,,34400.00 ,,9260.19 ,,,,,,,
2015-07-07,,,,,,,,,,3270.00 ,,,647.00 ,,,,,,,,,,33600.00 ,,8677.76 ,,,,,,,
2015-07-08,,,,,,,,,,3270.00 ,,,630.50 ,,,,,,,,,,31900.00 ,,8126.15 ,,,,,,,
2015-07-09,,,,,,,,,,3270.00 ,3450.00 ,3100.00 ,632.00 ,,,,,,,6.20 ,9.75 ,,33400.00 ,,8747.93 ,,,,,,,
2015-07-10,,,,,,,,,,3270.00 ,,,637.50 ,895.80 ,330.00 ,360.60 ,,415.00 ,473.10 ,6.20 ,9.65 ,,33600.00 ,,9430.95 ,,,,,,,
2015-07-13,,,,,,,,,,3200.00 ,,,628.00 ,,,,,,,6.20 ,9.75 ,,33100.00 ,,9971.68 ,,,,,,,
2015-07-14,,,,,,,,,,3200.00 ,,,622.00 ,,,,,,,,,,33500.00 ,,9658.88 ,,,,,,,
2015-07-15,,,,,,,,,,3200.00 ,,,620.00 ,,,,,,,6.20 ,10.00 ,,33600.00 ,,9334.22 ,,,,,,,
2015-07-16,,,,,,,,,,3150.00 ,3420.00 ,3070.00 ,623.50 ,,,,,,,6.20 ,10.05 ,,33300.00 ,,9392.68 ,,,,,,,
2015-07-17,,,,,,,,,,3150.00 ,,,621.00 ,,,,,,,,,,33300.00 ,,9726.00 ,,,,,,,
2015-07-20,,,,,,,,,,3150.00 ,,,626.00 ,895.80 ,330.00 ,360.00 ,,415.00 ,470.00 ,6.10 ,10.15 ,,32900.00 ,,9641.17 ,,,,,,,
2015-07-21,,,,,,,,,,3150.00 ,,,621.50 ,,,,,,,6.10 ,10.15 ,,33000.00 ,,9596.09 ,,,,,,,
2015-07-22,,,,,,,,,,3150.00 ,,,611.50 ,,,,,,,6.10 ,10.20 ,,32900.00 ,,9537.06 ,,,,,,,
