指标名称,OECD综合领先指标,OECD综合领先指标:美国,OECD综合领先指标:日本,OECD综合领先指标:欧元区,美国:供应管理协会(ISM):制造业PMI,美国:失业率:季调,美国:新增非农就业人数:总计:季调,美国:密歇根大学消费者信心指数,欧元区:制造业PMI,欧元区:失业人数:季调,欧元区19国:消费者信心指数:季调,日本:失业人数:总计:季调,日本:失业率:季调,日本:消费者信心指数,总人口:中国,居民消费支出,居民消费支出:城镇居民,居民消费支出:农村居民,城镇居民人均消费性支出:累计值,城镇居民人均消费性支出:衣着:累计值,农村居民人均年度消费支出:消费性支出,农村居民人均年度消费支出:衣着,美元指数,PMI,消费者信心指数(月),CPI:当月同比,CPI:衣着:当月同比,CPI:衣着:服装:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,PPI:全部工业品:当月同比,PPI:生活资料:衣着类:当月同比,PPI:生活资料:衣着类:环比,PPI:生活资料:衣着类:累计同比,M1:同比,M2:同比,现金净投放:当月值,社会融资规模:新增人民币贷款:当月值,金融机构:新增人民币贷款:当月值,金融机构:各项贷款余额,GDP:现价:当季值,城镇登记失业率,出口金额:纺织纱线、织物及制品:当月值,出口金额:纺织纱线、织物及制品:累计值,出口金额:纺织纱线、织物及制品:累计同比,出口金额:服装及衣着附件:当月值,出口金额:服装及衣着附件:累计值,出口金额:服装及衣着附件:累计同比,出口金额:鞋类:当月值,出口金额:鞋类:累计值,出口金额:鞋类:累计同比,社会消费品零售总额:当月值,社会消费品零售总额:当月同比,社会消费品零售总额:累计值,限额以上企业餐饮收入总额:当月值,限额以上企业商品零售总额:当月值,零售额:服装类:当月值,零售额:服装鞋帽、针、纺织品类:当月值,零售额:金银珠宝类:当月值,零售额:服装鞋帽、针、纺织品类:累计值,零售额:服装类:累计值,零售额:金银珠宝类:累计值,固定资产投资完成额:累计值,固定资产投资完成额:累计同比,固定资产投资完成额:制造业:累计值,固定资产投资完成额:制造业:纺织业:累计值,固定资产投资完成额:制造业:纺织服装、服饰业:累计值,工业增加值:当月同比,工业增加值:纺织业:当月同比,工业增加值:纺织服装、服饰业:当月同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:累计同比,工业增加值:纺织业:累计同比,工业增加值:纺织服装、服饰业:累计同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:累计同比,纺织业:主营业务收入:累计值,纺织服装、服饰业:主营业务收入:累计值,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计值,纺织业:主营业务收入:累计同比,纺织服装、服饰业:主营业务收入:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计同比,纺织业:利润总额:累计值,纺织服装、服饰业:利润总额:累计值,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计值,纺织业:利润总额:累计同比,纺织服装、服饰业:利润总额:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计同比,纺织服装、服饰业:亏损企业单位数:累计值,纺织服装、服饰业:亏损企业亏损总额:累计值,纺织业:亏损企业单位数:累计值,纺织业:亏损企业亏损总额:累计值,产量:服装:当月值,产量:羽绒服:当月值,产量:西服套装:当月值,产量:衬衫:当月值,产量:皮革服装:当月值,纺织业:产成品存货,纺织服装、服饰业:产成品存货,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货,纺织业:产成品存货:同比,纺织服装、服饰业:产成品存货:同比,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货:同比,中国棉花价格指数:328,中国棉花价格指数:527,中国棉花价格指数:229,Cotlook:A指数,进口金额:棉花原棉,进口数量:棉纱线:当月值,长三角:棉花产量,进口量:棉花:中国,棉花:总供给量,棉花:国内消费总计:中国,棉花:出口:中国,期末库存:棉花:中国,库存消费比:棉花:中国,全球:播种面积:棉花,印度:农作物种植面积百分比:棉花,播种面积:棉花:中国,播种面积:棉花:美国,播种面积:棉花:巴基斯坦,播种面积:棉花:乌兹别克斯坦,播种面积:棉花:巴西,播种面积:棉花:土库曼斯坦,播种面积:棉花:土耳其,播种面积:棉花:欧盟28国,实际市场价格:全球:羊毛:细,实际市场价格:全球:羊毛:粗,市场价:粘胶短纤:1.5D/38mm,市场价:涤纶短纤:1.4D*38mm
1981-03-26,,,,,,,,,,,,,,,,,,,,,,,96.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-03-27,,,,,,,,,,,,,,,,,,,,,,,97.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-03-30,,,,,,,,,,,,,,,,,,,,,,,96.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-03-31,99.87 ,99.86 ,99.92 ,99.37 ,49.60 ,7.40 ,105.00 ,66.50 ,,,,126.00 ,2.20 ,,,,,,,,,,96.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.44 ,502.76 ,,
1981-04-01,,,,,,,,,,,,,,,,,,,,,,,96.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-02,,,,,,,,,,,,,,,,,,,,,,,96.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-03,,,,,,,,,,,,,,,,,,,,,,,97.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-06,,,,,,,,,,,,,,,,,,,,,,,98.44 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-07,,,,,,,,,,,,,,,,,,,,,,,97.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-08,,,,,,,,,,,,,,,,,,,,,,,97.63 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-09,,,,,,,,,,,,,,,,,,,,,,,98.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-10,,,,,,,,,,,,,,,,,,,,,,,98.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-13,,,,,,,,,,,,,,,,,,,,,,,99.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-14,,,,,,,,,,,,,,,,,,,,,,,98.85 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-15,,,,,,,,,,,,,,,,,,,,,,,99.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-16,,,,,,,,,,,,,,,,,,,,,,,99.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-17,,,,,,,,,,,,,,,,,,,,,,,99.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-20,,,,,,,,,,,,,,,,,,,,,,,99.81 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-21,,,,,,,,,,,,,,,,,,,,,,,99.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-22,,,,,,,,,,,,,,,,,,,,,,,98.92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-23,,,,,,,,,,,,,,,,,,,,,,,99.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-24,,,,,,,,,,,,,,,,,,,,,,,99.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-27,,,,,,,,,,,,,,,,,,,,,,,99.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-28,,,,,,,,,,,,,,,,,,,,,,,99.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-29,,,,,,,,,,,,,,,,,,,,,,,100.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-30,99.85 ,99.69 ,100.08 ,99.40 ,51.60 ,7.20 ,73.00 ,72.40 ,,,,128.00 ,2.20 ,,,,,,,,,,100.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.24 ,496.62 ,,
1981-05-01,,,,,,,,,,,,,,,,,,,,,,,100.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-04,,,,,,,,,,,,,,,,,,,,,,,101.80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-05,,,,,,,,,,,,,,,,,,,,,,,102.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-06,,,,,,,,,,,,,,,,,,,,,,,102.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-07,,,,,,,,,,,,,,,,,,,,,,,102.64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-08,,,,,,,,,,,,,,,,,,,,,,,102.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-11,,,,,,,,,,,,,,,,,,,,,,,103.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-12,,,,,,,,,,,,,,,,,,,,,,,103.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-13,,,,,,,,,,,,,,,,,,,,,,,103.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-14,,,,,,,,,,,,,,,,,,,,,,,104.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-15,,,,,,,,,,,,,,,,,,,,,,,104.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-18,,,,,,,,,,,,,,,,,,,,,,,104.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-19,,,,,,,,,,,,,,,,,,,,,,,104.16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-20,,,,,,,,,,,,,,,,,,,,,,,103.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-21,,,,,,,,,,,,,,,,,,,,,,,104.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-22,,,,,,,,,,,,,,,,,,,,,,,104.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-26,,,,,,,,,,,,,,,,,,,,,,,104.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-27,,,,,,,,,,,,,,,,,,,,,,,105.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-28,,,,,,,,,,,,,,,,,,,,,,,104.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-29,,,,,,,,,,,,,,,,,,,,,,,104.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-31,99.80 ,99.45 ,100.21 ,99.44 ,53.50 ,7.50 ,10.00 ,76.30 ,,,,132.00 ,2.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,737.38 ,492.23 ,,
1981-06-01,,,,,,,,,,,,,,,,,,,,,,,104.99 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-02,,,,,,,,,,,,,,,,,,,,,,,106.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-03,,,,,,,,,,,,,,,,,,,,,,,106.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-04,,,,,,,,,,,,,,,,,,,,,,,108.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-05,,,,,,,,,,,,,,,,,,,,,,,108.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-08,,,,,,,,,,,,,,,,,,,,,,,108.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-09,,,,,,,,,,,,,,,,,,,,,,,108.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-10,,,,,,,,,,,,,,,,,,,,,,,106.80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-11,,,,,,,,,,,,,,,,,,,,,,,107.92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-12,,,,,,,,,,,,,,,,,,,,,,,107.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-15,,,,,,,,,,,,,,,,,,,,,,,105.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-16,,,,,,,,,,,,,,,,,,,,,,,105.57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-17,,,,,,,,,,,,,,,,,,,,,,,105.62 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-18,,,,,,,,,,,,,,,,,,,,,,,106.57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-19,,,,,,,,,,,,,,,,,,,,,,,106.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-22,,,,,,,,,,,,,,,,,,,,,,,106.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-23,,,,,,,,,,,,,,,,,,,,,,,106.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-24,,,,,,,,,,,,,,,,,,,,,,,106.51 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-25,,,,,,,,,,,,,,,,,,,,,,,107.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-26,,,,,,,,,,,,,,,,,,,,,,,107.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-29,,,,,,,,,,,,,,,,,,,,,,,107.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-30,99.71 ,99.18 ,100.29 ,99.48 ,50.70 ,7.50 ,197.00 ,73.10 ,,,,129.00 ,2.30 ,,,,,,,,,,107.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.52 ,495.12 ,,
1981-07-01,,,,,,,,,,,,,,,,,,,,,,,108.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-02,,,,,,,,,,,,,,,,,,,,,,,108.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-03,,,,,,,,,,,,,,,,,,,,,,,108.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-06,,,,,,,,,,,,,,,,,,,,,,,109.59 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-07,,,,,,,,,,,,,,,,,,,,,,,109.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-08,,,,,,,,,,,,,,,,,,,,,,,110.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-09,,,,,,,,,,,,,,,,,,,,,,,110.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-10,,,,,,,,,,,,,,,,,,,,,,,109.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-13,,,,,,,,,,,,,,,,,,,,,,,109.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-14,,,,,,,,,,,,,,,,,,,,,,,110.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-15,,,,,,,,,,,,,,,,,,,,,,,108.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-16,,,,,,,,,,,,,,,,,,,,,,,108.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-17,,,,,,,,,,,,,,,,,,,,,,,109.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
