指标名称,场存量:煤炭:秦皇岛港,价格:螺纹钢:HRB400 20mm:郑州,成交金额:上海:螺纹钢:当月值,山西原煤产量:合计:当月值,陕西原煤产量:合计:当月值,河南原煤产量:合计:当月值,内蒙古原煤产量:合计:当月值,欧洲ARA港动力煤现货价,进口数量:动力煤:当月值,煤炭运价:秦皇岛港-上海/乍浦:4-5万吨,市场价(平均价):尿素(小颗粒):华中地区,市场价(平均价):尿素(小颗粒):华南地区,市场价(平均价):尿素(小颗粒):华东地区,市场价(平均价):尿素(小颗粒):华北地区,市场价(平均价):尿素(小颗粒):东北地区
2015-02-25,814.00 ,"2,440.00 ",,,,,,62.06 ,,17.00 ,,,,,
2015-02-26,802.00 ,"2,440.00 ",,,,,,62.17 ,,17.00 ,,,,,
2015-02-27,785.00 ,"2,440.00 ",,,,,,62.37 ,,16.00 ,,,,,
2015-02-28,771.00 ,"2,440.00 ","3,744.53 ","6,506.00 ","2,480.44 ",897.74 ,"10,191.00 ",,"4,723,164.67 ",,,,,,
2015-03-01,773.00 ,,,,,,,,,,,,,,
2015-03-02,782.00 ,"2,440.00 ",,,,,,57.14 ,,15.00 ,,,,,
2015-03-03,767.00 ,"2,440.00 ",,,,,,63.71 ,,17.00 ,,,,,
2015-03-04,769.00 ,"2,440.00 ",,,,,,63.51 ,,14.00 ,,,,,
2015-03-05,760.00 ,"2,440.00 ",,,,,,63.49 ,,18.00 ,,,,,
2015-03-06,771.00 ,"2,440.00 ",,,,,,62.96 ,,17.00 ,,,,,
2015-03-07,780.00 ,,,,,,,,,,,,,,
2015-03-08,781.00 ,,,,,,,,,,,,,,
2015-03-09,790.00 ,"2,440.00 ",,,,,,61.44 ,,17.00 ,,,,,
2015-03-10,802.00 ,"2,440.00 ",,,,,,61.81 ,,15.00 ,,,,,
2015-03-11,803.00 ,"2,430.00 ",,,,,,61.97 ,,14.00 ,,,,,
2015-03-12,793.00 ,"2,460.00 ",,,,,,62.17 ,,15.00 ,,,,,
2015-03-13,791.00 ,"2,480.00 ",,,,,,62.57 ,,17.00 ,,,,,
2015-03-14,796.00 ,,,,,,,,,,,,,,
2015-03-15,789.00 ,,,,,,,,,,,,,,
2015-03-16,804.00 ,"2,480.00 ",,,,,,60.57 ,,18.00 ,,,,,
2015-03-17,793.00 ,"2,510.00 ",,,,,,60.16 ,,15.00 ,,,,,
2015-03-18,790.00 ,"2,530.00 ",,,,,,59.99 ,,,,,,,
2015-03-19,760.50 ,"2,530.00 ",,,,,,60.01 ,,16.00 ,,,,,
2015-03-20,746.00 ,"2,530.00 ",,,,,,60.02 ,,16.00 ,,,,,
2015-03-21,751.50 ,,,,,,,,,,,,,,
2015-03-22,741.00 ,,,,,,,,,,,,,,
2015-03-23,747.00 ,"2,590.00 ",,,,,,58.72 ,,16.00 ,,,,,
2015-03-24,760.00 ,"2,620.00 ",,,,,,58.71 ,,15.00 ,,,,,
2015-03-25,772.00 ,"2,650.00 ",,,,,,59.10 ,,16.00 ,,,,,
2015-03-26,776.00 ,"2,650.00 ",,,,,,59.26 ,,16.00 ,,,,,
2015-03-27,791.00 ,"2,630.00 ",,,,,,59.23 ,,15.00 ,,,,,
2015-03-28,782.00 ,,,,,,,,,,,,,,
2015-03-29,784.00 ,,,,,,,,,,,,,,
2015-03-30,800.00 ,"2,610.00 ",,,,,,59.85 ,,15.00 ,,,,,
2015-03-31,806.00 ,"2,610.00 ","10,215.38 ","7,768.00 ","2,792.01 ","1,032.15 ","7,867.00 ",59.81 ,"6,291,133.27 ",16.00 ,,,,,
2015-04-01,809.00 ,"2,590.00 ",,,,,,60.05 ,,16.00 ,,,,,
2015-04-02,798.00 ,"2,590.00 ",,,,,,59.78 ,,15.00 ,,,,,
2015-04-03,790.00 ,"2,590.00 ",,,,,,,,15.00 ,,,,,
2015-04-04,787.00 ,,,,,,,,,,,,,,
2015-04-05,767.00 ,,,,,,,,,,,,,,
2015-04-06,772.00 ,,,,,,,,,,,,,,
2015-04-07,778.00 ,"2,560.00 ",,,,,,58.88 ,,15.00 ,,,,,
2015-04-08,782.00 ,"2,520.00 ",,,,,,59.12 ,,16.00 ,,,,,
2015-04-09,772.00 ,"2,500.00 ",,,,,,59.20 ,,16.00 ,,,,,
2015-04-10,777.00 ,"2,480.00 ",,,,,,59.47 ,,17.00 ,,,,,
2015-04-11,756.00 ,,,,,,,,,,,,,,
2015-04-12,746.00 ,,,,,,,,,,,,,,
2015-04-13,749.00 ,"2,480.00 ",,,,,,60.04 ,,19.00 ,,,,,
2015-04-14,723.00 ,"2,480.00 ",,,,,,60.73 ,,17.00 ,,,,,
2015-04-15,702.00 ,"2,500.00 ",,,,,,60.63 ,,20.00 ,,,,,
2015-04-16,699.00 ,"2,500.00 ",,,,,,60.78 ,,19.00 ,,,,,
2015-04-17,689.00 ,"2,480.00 ",,,,,,61.05 ,,21.00 ,,,,,
2015-04-18,672.00 ,,,,,,,,,,,,,,
2015-04-19,662.00 ,,,,,,,,,,,,,,
2015-04-20,648.00 ,"2,480.00 ",,,,,,61.22 ,,22.00 ,,,,,
2015-04-21,635.00 ,"2,480.00 ",,,,,,60.50 ,,26.00 ,,,,,
2015-04-22,633.00 ,"2,470.00 ",,,,,,60.15 ,,22.00 ,,,,,
2015-04-23,630.00 ,"2,470.00 ",,,,,,59.93 ,,23.00 ,,,,,
2015-04-24,629.00 ,"2,490.00 ",,,,,,60.10 ,,20.00 ,,,,,
2015-04-25,624.00 ,,,,,,,,,,,,,,
2015-04-26,609.00 ,,,,,,,,,,,,,,
2015-04-27,594.00 ,"2,490.00 ",,,,,,61.13 ,,23.00 ,,,,,
2015-04-28,575.00 ,"2,490.00 ",,,,,,61.07 ,,20.00 ,,,,,
2015-04-29,558.00 ,"2,490.00 ",,,,,,60.92 ,,22.00 ,,,,,
2015-04-30,559.00 ,"2,490.00 ","15,818.25 ","7,318.00 ","3,088.98 ","1,028.09 ","8,285.00 ",,"7,084,868.82 ",23.00 ,,,,,
2015-05-01,564.00 ,,,,,,,61.68 ,,,,,,,
2015-05-02,574.00 ,,,,,,,,,,,,,,
2015-05-03,592.00 ,,,,,,,,,,,,,,
2015-05-04,611.00 ,"2,490.00 ",,,,,,,,22.00 ,,,,,
2015-05-05,613.00 ,"2,490.00 ",,,,,,63.69 ,,20.00 ,,,,,
2015-05-06,617.00 ,"2,490.00 ",,,,,,63.29 ,,,,,,,
2015-05-07,626.00 ,"2,470.00 ",,,,,,62.91 ,,18.00 ,,,,,
2015-05-08,621.00 ,"2,460.00 ",,,,,,62.03 ,,,,,,,
2015-05-09,634.00 ,,,,,,,,,,,,,,
2015-05-10,635.00 ,,,,,,,,,,,,,,
2015-05-11,629.00 ,"2,450.00 ",,,,,,61.68 ,,,,,,,
2015-05-12,623.00 ,"2,450.00 ",,,,,,61.35 ,,,,,,,
2015-05-13,623.00 ,"2,450.00 ",,,,,,61.48 ,,,,,,,
2015-05-14,610.00 ,"2,450.00 ",,,,,,61.62 ,,32.00 ,,,,,
2015-05-15,599.00 ,"2,450.00 ",,,,,,60.99 ,,27.00 ,,,,,
2015-05-16,593.00 ,,,,,,,,,,,,,,
2015-05-17,592.00 ,,,,,,,,,,,,,,
2015-05-18,592.00 ,"2,430.00 ",,,,,,57.95 ,,27.00 ,,,,,
2015-05-19,612.50 ,"2,430.00 ",,,,,,57.73 ,,28.00 ,,,,,
2015-05-20,614.00 ,"2,430.00 ",,,,,,57.57 ,,29.00 ,,,,,
2015-05-21,605.00 ,"2,420.00 ",,,,,,57.87 ,,28.00 ,,,,,
2015-05-22,609.00 ,"2,410.00 ",,,,,,58.02 ,,30.00 ,,,,,
2015-05-23,607.00 ,,,,,,,,,,,,,,
2015-05-24,610.00 ,,,,,,,,,,,,,,
2015-05-25,617.00 ,"2,380.00 ",,,,,,,,26.00 ,,,,,
2015-05-26,622.50 ,"2,370.00 ",,,,,,58.09 ,,29.00 ,,,,,
2015-05-27,629.00 ,"2,370.00 ",,,,,,57.80 ,,30.00 ,,,,,
2015-05-28,617.00 ,"2,370.00 ",,,,,,57.69 ,,25.00 ,,,,,
2015-05-29,604.00 ,"2,370.00 ",,,,,,57.62 ,,29.00 ,,,,,
2015-05-30,611.00 ,,,,,,,,,,,,,,
2015-05-31,605.00 ,,"10,137.60 ","8,494.00 ","4,237.56 ","1,037.31 ","7,447.00 ",,"5,594,588.70 ",,,,,,
2015-06-01,620.00 ,"2,350.00 ",,,,,,58.80 ,,25.00 ,,,,,
2015-06-02,637.00 ,"2,350.00 ",,,,,,58.82 ,,25.00 ,,,,,
2015-06-03,657.00 ,"2,350.00 ",,,,,,58.88 ,,25.00 ,,,,,
2015-06-04,651.00 ,"2,350.00 ",,,,,,58.64 ,,20.00 ,,,,,
2015-06-05,653.00 ,"2,340.00 ",,,,,,58.23 ,,21.00 ,,,,,
2015-06-06,644.00 ,,,,,,,,,,,,,,
2015-06-07,642.00 ,,,,,,,,,,,,,,
2015-06-08,644.00 ,"2,290.00 ",,,,,,56.25 ,,25.00 ,,,,,
2015-06-09,653.00 ,"2,260.00 ",,,,,,57.18 ,,19.00 ,,,,,
2015-06-10,645.00 ,"2,270.00 ",,,,,,57.49 ,,20.00 ,,,,,
2015-06-11,657.00 ,"2,270.00 ",,,,,,57.26 ,,19.00 ,,,,,
2015-06-12,658.00 ,"2,270.00 ",,,,,,57.68 ,,20.00 ,,,,,
2015-06-13,657.00 ,,,,,,,,,,,,,,
2015-06-14,635.00 ,,,,,,,,,,,,,,
2015-06-15,645.00 ,"2,270.00 ",,,,,,58.68 ,,19.00 ,,,,,
2015-06-16,652.50 ,"2,250.00 ",,,,,,58.59 ,,20.00 ,,,,,
2015-06-17,645.50 ,"2,250.00 ",,,,,,58.69 ,,,,,,,
2015-06-18,641.50 ,"2,250.00 ",,,,,,58.77 ,,22.00 ,,,,,
2015-06-19,639.00 ,"2,230.00 ",,,,,,58.91 ,,18.00 ,,,,,
2015-06-20,636.00 ,,,,,,,,,,,,,,
2015-06-21,633.00 ,,,,,,,,,,,,,,
2015-06-22,634.00 ,,,,,,,59.93 ,,,,,,,
2015-06-23,634.00 ,"2,230.00 ",,,,,,59.87 ,,18.00 ,,,,,
2015-06-24,649.00 ,"2,210.00 ",,,,,,59.62 ,,19.00 ,,,,,
2015-06-25,648.00 ,"2,220.00 ",,,,,,59.50 ,,18.00 ,,,,,
2015-06-26,645.00 ,"2,200.00 ",,,,,,59.39 ,,19.00 ,,,,,
2015-06-27,646.00 ,,,,,,,,,,,,,,
2015-06-28,637.00 ,,,,,,,,,,,,,,
2015-06-29,647.00 ,"2,180.00 ",,,,,,58.78 ,,20.00 ,,,,,
2015-06-30,645.00 ,"2,170.00 ","8,698.35 ","9,220.00 ","3,935.00 ","1,029.80 ","7,607.00 ",59.08 ,"5,298,406.33 ",18.00 ,,,,,
2015-07-01,657.00 ,"2,180.00 ",,,,,,59.88 ,,19.00 ,,,,,
2015-07-02,663.00 ,"2,180.00 ",,,,,,59.62 ,,17.00 ,,,,,
2015-07-03,675.00 ,"2,180.00 ",,,,,,59.61 ,,21.00 ,,,,,
2015-07-04,684.50 ,,,,,,,,,,,,,,
2015-07-05,696.00 ,,,,,,,,,,,,,,
2015-07-06,692.50 ,"2,190.00 ",,,,,,58.47 ,,20.00 ,,,,,
2015-07-07,687.50 ,"2,160.00 ",,,,,,58.25 ,,20.00 ,,,,,
2015-07-08,671.50 ,"2,140.00 ",,,,,,58.05 ,,20.00 ,,,,,
2015-07-09,669.00 ,"2,140.00 ",,,,,,58.22 ,,20.00 ,,,,,
2015-07-10,661.50 ,"2,140.00 ",,,,,,58.30 ,,23.00 ,,,,,
2015-07-11,649.50 ,,,,,,,,,,,,,,
2015-07-12,643.00 ,,,,,,,,,,,,,,
2015-07-13,643.00 ,"2,140.00 ",,,,,,58.58 ,,22.00 ,,,,,
2015-07-14,655.00 ,"2,140.00 ",,,,,,58.42 ,,21.00 ,,,,,
2015-07-15,683.50 ,"2,100.00 ",,,,,,58.40 ,,20.00 ,,,,,
2015-07-16,689.00 ,"2,140.00 ",,,,,,58.27 ,,20.00 ,,,,,
2015-07-17,697.00 ,"2,140.00 ",,,,,,58.24 ,,22.00 ,,,,,
2015-07-18,705.50 ,,,,,,,,,,,,,,
2015-07-19,705.00 ,,,,,,,,,,,,,,
2015-07-20,699.50 ,"2,150.00 ",,,,,,58.39 ,,20.00 ,,,,,
2015-07-21,699.00 ,"2,190.00 ",,,,,,58.40 ,,20.00 ,,,,,
2015-07-22,685.50 ,"2,190.00 ",,,,,,58.44 ,,20.00 ,,,,,
2015-07-23,688.00 ,"2,170.00 ",,,,,,58.40 ,,17.00 ,,,,,
2015-07-24,685.50 ,"2,170.00 ",,,,,,58.37 ,,20.00 ,,,,,
2015-07-25,689.50 ,,,,,,,,,,,,,,
2015-07-26,702.50 ,,,,,,,,,,,,,,
2015-07-27,699.00 ,"2,180.00 ",,,,,,58.04 ,,19.00 ,,,,,
2015-07-28,709.50 ,"2,180.00 ",,,,,,57.80 ,,19.00 ,,,,,
2015-07-29,720.50 ,"2,180.00 ",,,,,,57.71 ,,19.00 ,,,,,
2015-07-30,732.50 ,"2,230.00 ",,,,,,57.79 ,,17.00 ,,,,,
2015-07-31,723.50 ,"2,230.00 ","15,109.89 ","8,014.00 ","5,258.00 ","1,035.00 ","8,241.00 ",57.70 ,"5,910,200.37 ",20.00 ,,,,,
2015-08-01,729.00 ,,,,,,,,,,,,,,
2015-08-02,722.00 ,,,,,,,,,,,,,,
2015-08-03,714.00 ,"2,230.00 ",,,,,,56.28 ,,19.00 ,,,,,
2015-08-04,705.00 ,"2,240.00 ",,,,,,56.28 ,,19.00 ,,,,,
2015-08-05,690.00 ,"2,240.00 ",,,,,,56.66 ,,19.00 ,,,,,
2015-08-06,671.00 ,"2,240.00 ",,,,,,57.22 ,,17.00 ,,,,,
2015-08-07,660.50 ,"2,240.00 ",,,,,,57.30 ,,20.00 ,,,,,
2015-08-08,659.00 ,,,,,,,,,,,,,,
2015-08-09,658.00 ,,,,,,,,,,,,,,
2015-08-10,648.00 ,"2,240.00 ",,,,,,57.07 ,,19.00 ,,,,,
2015-08-11,646.50 ,"2,230.00 ",,,,,,56.91 ,,19.00 ,,,,,
2015-08-12,652.50 ,"2,230.00 ",,,,,,56.80 ,,19.00 ,,,,,
2015-08-13,663.00 ,"2,240.00 ",,,,,,56.61 ,,19.00 ,,,,,
2015-08-14,661.00 ,"2,270.00 ",,,,,,56.56 ,,21.00 ,,,,,
2015-08-15,655.00 ,,,,,,,,,,,,,,
2015-08-16,638.50 ,,,,,,,,,,,,,,
2015-08-17,634.00 ,"2,270.00 ",,,,,,55.36 ,,20.00 ,,,,,
2015-08-18,632.50 ,"2,250.00 ",,,,,,55.09 ,,18.00 ,,,,,
2015-08-19,638.00 ,"2,240.00 ",,,,,,54.81 ,,18.00 ,,,,,
2015-08-20,641.00 ,"2,220.00 ",,,,,,54.69 ,,17.00 ,,,,,
2015-08-21,645.00 ,"2,220.00 ",,,,,,54.52 ,,18.00 ,,,,,
2015-08-22,631.00 ,,,,,,,,,,,,,,
2015-08-23,633.50 ,,,,,,,,,,,,,,
2015-08-24,617.50 ,"2,200.00 ",,,,,,53.74 ,,19.00 ,,,,,
2015-08-25,616.50 ,"2,180.00 ",,,,,,53.87 ,,17.00 ,,,,,
2015-08-26,621.00 ,"2,160.00 ",,,,,,53.82 ,,18.00 ,,,,,
2015-08-27,619.50 ,"2,160.00 ",,,,,,54.04 ,,17.00 ,,,,,
2015-08-28,622.00 ,"2,160.00 ",,,,,,54.37 ,,18.00 ,,,,,
2015-08-29,618.50 ,,,,,,,,,,,,,,
2015-08-30,617.50 ,,,,,,,,,,,,,,
2015-08-31,618.50 ,"2,160.00 ","10,527.54 ","8,612.00 ","4,702.00 ","1,056.00 ","7,354.00 ",,"5,158,191.91 ",20.00 ,,,,,
2015-09-01,656.50 ,"2,140.00 ",,,,,,56.41 ,,17.00 ,,,,,
2015-09-02,659.50 ,"2,140.00 ",,,,,,55.82 ,,17.00 ,,,,,
2015-09-03,650.00 ,,,,,,,55.79 ,,,,,,,
2015-09-04,656.50 ,,,,,,,55.53 ,,,,,,,
2015-09-05,650.50 ,,,,,,,,,,,,,,
2015-09-06,642.50 ,"2,130.00 ",,,,,,,,16.00 ,,,,,
2015-09-07,622.50 ,"2,130.00 ",,,,,,53.67 ,,19.00 ,,,,,
2015-09-08,638.00 ,"2,130.00 ",,,,,,53.36 ,,18.00 ,,,,,
2015-09-09,630.00 ,"2,130.00 ",,,,,,53.32 ,,16.00 ,,,,,
2015-09-10,633.50 ,"2,130.00 ",,,,,,53.37 ,,,,,,,
2015-09-11,628.50 ,"2,130.00 ",,,,,,53.40 ,,16.00 ,,,,,
2015-09-12,619.00 ,,,,,,,,,,,,,,
2015-09-13,610.50 ,,,,,,,,,,,,,,
2015-09-14,622.00 ,"2,110.00 ",,,,,,52.94 ,,16.00 ,,,,,
2015-09-15,626.00 ,"2,110.00 ",,,,,,52.82 ,,15.00 ,,,,,
2015-09-16,615.50 ,"2,110.00 ",,,,,,52.87 ,,15.00 ,,,,,
2015-09-17,609.50 ,"2,110.00 ",,,,,,52.96 ,,16.00 ,,,,,
2015-09-18,613.50 ,"2,110.00 ",,,,,,53.00 ,,15.00 ,,,,,
2015-09-19,616.50 ,,,,,,,,,,,,,,
2015-09-20,612.50 ,,,,,,,,,,,,,,
2015-09-21,604.00 ,"2,080.00 ",,,,,,53.48 ,,16.00 ,,,,,
2015-09-22,607.00 ,"2,060.00 ",,,,,,53.03 ,,14.00 ,,,,,
2015-09-23,625.50 ,"2,040.00 ",,,,,,53.01 ,,16.00 ,,,,,
2015-09-24,620.00 ,"2,040.00 ",,,,,,52.89 ,,13.00 ,,,,,
2015-09-25,620.00 ,"2,030.00 ",,,,,,52.97 ,,15.00 ,,,,,
2015-09-26,621.00 ,,,,,,,,,,,,,,
2015-09-27,621.00 ,,,,,,,,,,,,,,
2015-09-28,622.50 ,"2,030.00 ",,,,,,51.78 ,,15.00 ,,,,,
2015-09-29,624.00 ,"2,030.00 ",,,,,,51.77 ,,11.00 ,,,,,
2015-09-30,630.00 ,"2,030.00 ","7,631.78 ","8,312.00 ","4,226.27 ","1,136.13 ","7,383.43 ",51.74 ,"5,184,857.81 ",13.00 ,,,,,
2015-10-01,645.00 ,,,,,,,51.81 ,,,,,,,
2015-10-02,547.00 ,,,,,,,51.87 ,,,,,,,
2015-10-03,547.00 ,,,,,,,,,,,,,,
2015-10-04,563.00 ,,,,,,,,,,,,,,
2015-10-05,574.50 ,,,,,,,52.45 ,,,,,,,
2015-10-06,724.00 ,,,,,,,52.60 ,,,,,,,
2015-10-07,594.50 ,,,,,,,52.73 ,,,,,,,
2015-10-08,596.50 ,"2,040.00 ",,,,,,52.72 ,,12.00 ,,,,,
2015-10-09,731.00 ,"2,040.00 ",,,,,,52.71 ,,14.00 ,,,,,
2015-10-10,725.50 ,"2,040.00 ",,,,,,,,12.00 ,,,,,
2015-10-11,706.00 ,,,,,,,,,,,,,,
2015-10-12,717.00 ,"2,040.00 ",,,,,,52.88 ,,13.00 ,,,,,
2015-10-13,727.00 ,"2,060.00 ",,,,,,52.58 ,,12.00 ,,,,,
2015-10-14,737.00 ,"2,060.00 ",,,,,,52.13 ,,13.00 ,,,,,
2015-10-15,739.50 ,"2,060.00 ",,,,,,51.95 ,,14.00 ,,,,,
2015-10-16,726.00 ,"2,070.00 ",,,,,,51.82 ,,15.00 ,,,,,
2015-10-17,743.00 ,,,,,,,,,,,,,,
2015-10-18,753.50 ,,,,,,,,,,,,,,
2015-10-19,759.50 ,"2,070.00 ",,,,,,51.50 ,,16.00 ,,,,,
2015-10-20,743.50 ,"2,070.00 ",,,,,,51.50 ,,16.00 ,,,,,
2015-10-21,738.00 ,"2,070.00 ",,,,,,51.50 ,,14.00 ,,,,,
2015-10-22,722.00 ,"2,070.00 ",,,,,,51.70 ,,15.00 ,,,,,
2015-10-23,691.00 ,"2,070.00 ",,,,,,52.21 ,,12.00 ,,,,,
2015-10-24,672.00 ,,,,,,,,,,,,,,
2015-10-25,682.00 ,,,,,,,,,,,,,,
2015-10-26,673.00 ,"2,100.00 ",,,,,,53.38 ,,16.00 ,,,,,
2015-10-27,654.00 ,"2,100.00 ",,,,,,53.80 ,,15.00 ,,,,,
2015-10-28,653.50 ,"2,070.00 ",,,,,,54.02 ,,15.00 ,,,,,
2015-10-29,653.50 ,"2,070.00 ",,,,,,55.19 ,,15.00 ,,,,,
2015-10-30,639.00 ,"2,070.00 ",,,,,,54.99 ,,14.00 ,,,,,
2015-10-31,629.00 ,,"4,852.28 ","8,176.20 ","4,212.60 ","1,048.08 ","7,359.30 ",,"3,869,713.50 ",,,,,,
2015-11-01,629.00 ,,,,,,,,,,,,,,
2015-11-02,629.50 ,"2,080.00 ",,,,,,55.24 ,,15.00 ,,,,,
2015-11-03,638.50 ,"2,090.00 ",,,,,,54.53 ,,15.00 ,,,,,
2015-11-04,640.50 ,"2,120.00 ",,,,,,54.83 ,,17.00 ,,,,,
2015-11-05,634.00 ,"2,120.00 ",,,,,,54.74 ,,16.00 ,,,,,
2015-11-06,658.50 ,"2,120.00 ",,,,,,54.69 ,,15.00 ,,,,,
2015-11-07,702.00 ,,,,,,,,,,,,,,
2015-11-08,716.00 ,,,,,,,,,,,,,,
2015-11-09,696.50 ,"2,110.00 ",,,,,,54.40 ,,15.00 ,,,,,
2015-11-10,682.50 ,"2,090.00 ",,,,,,54.61 ,,15.00 ,,,,,
2015-11-11,654.50 ,"2,090.00 ",,,,,,54.41 ,,16.00 ,,,,,
2015-11-12,644.50 ,"2,050.00 ",,,,,,54.69 ,,14.00 ,,,,,
2015-11-13,627.00 ,"2,050.00 ",,,,,,54.84 ,,17.00 ,,,,,
2015-11-14,603.50 ,,,,,,,,,,,,,,
2015-11-15,592.50 ,,,,,,,,,,,,,,
2015-11-16,594.00 ,"2,030.00 ",,,,,,56.75 ,,15.00 ,,,,,
2015-11-17,601.00 ,"2,030.00 ",,,,,,55.64 ,,16.00 ,,,,,
2015-11-18,621.50 ,"2,050.00 ",,,,,,55.31 ,,18.00 ,,,,,
2015-11-19,622.50 ,"2,050.00 ",,,,,,54.91 ,,17.00 ,,,,,
2015-11-20,618.00 ,"2,050.00 ",,,,,,54.70 ,,17.00 ,,,,,
2015-11-21,605.00 ,,,,,,,,,,,,,,
2015-11-22,622.00 ,,,,,,,,,,,,,,
2015-11-23,665.60 ,"1,980.00 ",,,,,,54.25 ,,19.00 ,,,,,
2015-11-24,662.50 ,"1,940.00 ",,,,,,54.13 ,,21.00 ,,,,,
2015-11-25,645.50 ,"1,940.00 ",,,,,,53.21 ,,22.00 ,,,,,
2015-11-26,624.50 ,"1,910.00 ",,,,,,53.25 ,,21.00 ,,,,,
2015-11-27,598.50 ,"1,910.00 ",,,,,,52.98 ,,22.00 ,,,,,
2015-11-28,595.00 ,,,,,,,,,,,,,,
2015-11-29,592.50 ,,,,,,,,,,,,,,
2015-11-30,585.00 ,"1,880.00 ","6,412.96 ","8,115.53 ","4,053.27 ","1,056.40 ","6,918.15 ",50.38 ,"5,221,223.03 ",21.00 ,,,,,
2015-12-01,588.50 ,"1,880.00 ",,,,,,49.88 ,,24.00 ,,,,,
2015-12-02,588.00 ,"1,860.00 ",,,,,,49.63 ,,25.00 ,,,,,
2015-12-03,586.00 ,"1,860.00 ",,,,,,49.11 ,,24.00 ,,,,,
2015-12-04,580.50 ,"1,850.00 ",,,,,,48.74 ,,25.00 ,,,,,
2015-12-05,555.00 ,,,,,,,,,,,,,,
2015-12-06,538.50 ,,,,,,,,,,,,,,
2015-12-07,521.50 ,"1,850.00 ",,,,,,46.20 ,,,,,,,
2015-12-08,500.50 ,"1,850.00 ",,,,,,46.43 ,,24.00 ,,,,,
2015-12-09,485.50 ,"1,830.00 ",,,,,,46.62 ,,28.00 ,,,,,
2015-12-10,492.00 ,"1,830.00 ",,,,,,46.62 ,,27.00 ,,,,,
2015-12-11,486.50 ,"1,830.00 ",,,,,,46.62 ,,30.00 ,,,,,
2015-12-12,480.50 ,,,,,,,,,,,,,,
2015-12-13,462.50 ,,,,,,,,,,,,,,
2015-12-14,447.00 ,"1,810.00 ",,,,,,46.75 ,,26.00 ,,,,,
2015-12-15,434.50 ,"1,810.00 ",,,,,,47.10 ,,28.00 ,,,,,
2015-12-16,420.00 ,"1,810.00 ",,,,,,47.23 ,,,,,,,
2015-12-17,424.50 ,"1,810.00 ",,,,,,47.52 ,,,,,,,
2015-12-18,423.00 ,"1,830.00 ",,,,,,47.49 ,,,,,,,
2015-12-19,414.50 ,,,,,,,,,,,,,,
2015-12-20,401.00 ,,,,,,,,,,,,,,
2015-12-21,382.00 ,"1,830.00 ",,,,,,47.08 ,,,,,,,
2015-12-22,369.00 ,"1,830.00 ",,,,,,47.12 ,,24.00 ,,,,,
2015-12-23,356.00 ,"1,900.00 ",,,,,,47.13 ,,,,,,,
2015-12-24,388.50 ,"1,900.00 ",,,,,,47.46 ,,,,,,,
2015-12-25,391.00 ,"1,910.00 ",,,,,,,,,,,,,
2015-12-26,386.50 ,,,,,,,,,,,,,,
2015-12-27,391.50 ,,,,,,,,,,,,,,
2015-12-28,386.50 ,"1,910.00 ",,,,,,,,,,,,,
2015-12-29,373.50 ,"1,910.00 ",,,,,,47.75 ,,21.00 ,,,,,
2015-12-30,345.00 ,"1,910.00 ",,,,,,48.07 ,,,,,,,
2015-12-31,329.50 ,"1,940.00 ","11,070.30 ","8,591.00 ","6,176.93 ","1,420.90 ","6,898.10 ",48.21 ,"5,004,627.33 ",,,,,,
2016-01-01,324.60 ,,,,,,,,,,,,,,
2016-01-02,328.50 ,,,,,,,,,,,,,,
2016-01-03,332.00 ,,,,,,,,,,,,,,
2016-01-04,330.00 ,"1,970.00 ",,,,,,48.15 ,,18.00 ,,,,,
2016-01-05,335.50 ,"1,990.00 ",,,,,,48.41 ,,18.00 ,,,,,
2016-01-06,335.50 ,"1,990.00 ",,,,,,48.58 ,,,,,,,
2016-01-07,347.00 ,"1,980.00 ",,,,,,48.65 ,,,,,,,
2016-01-08,328.50 ,"1,980.00 ",,,,,,48.09 ,,,,,,,
2016-01-09,326.50 ,,,,,,,,,,,,,,
2016-01-10,331.50 ,,,,,,,,,,,,,,
2016-01-11,339.00 ,"1,970.00 ",,,,,,45.53 ,,17.00 ,,,,,
2016-01-12,328.50 ,"1,970.00 ",,,,,,45.62 ,,17.00 ,,,,,
2016-01-13,333.50 ,"1,950.00 ",,,,,,45.57 ,,19.00 ,,,,,
2016-01-14,325.50 ,"1,940.00 ",,,,,,45.44 ,,15.00 ,,,,,
2016-01-15,309.50 ,"1,940.00 ",,,,,,45.38 ,,16.00 ,,,,,
2016-01-16,318.50 ,,,,,,,,,,,,,,
2016-01-17,344.00 ,,,,,,,,,,,,,,
2016-01-18,352.50 ,"1,970.00 ",,,,,,43.33 ,,16.00 ,,,,,
2016-01-19,351.00 ,"1,970.00 ",,,,,,43.92 ,,16.00 ,,,,,
2016-01-20,346.00 ,"1,970.00 ",,,,,,44.41 ,,15.50 ,,,,,
2016-01-21,341.00 ,"1,960.00 ",,,,,,44.80 ,,15.00 ,,,,,
2016-01-22,343.00 ,"1,940.00 ",,,,,,44.85 ,,17.00 ,,,,,
2016-01-23,345.00 ,,,,,,,,,,,,,,
2016-01-24,348.00 ,,,,,,,,,,,,,,
2016-01-25,350.50 ,"1,930.00 ",,,,,,45.00 ,,14.00 ,,,,,
2016-01-26,354.50 ,"1,930.00 ",,,,,,44.79 ,,15.00 ,,,,,
2016-01-27,351.50 ,"1,930.00 ",,,,,,44.86 ,,17.00 ,,,,,
