指标名称,唐山钢厂:高炉开工率,螺纹钢:主要钢厂开工率:全国,产量:火电:当月值,产量:水电:当月值,焦炭平均库存可用天数:国内大中型钢厂,煤炭库存:6大发电集团:合计,价格:普通水泥:42.5级袋装:北京,场存量:煤炭:秦皇岛港,价格:螺纹钢:HRB400 20mm:郑州,成交金额:上海:螺纹钢:当月值,山西原煤产量:合计:当月值,陕西原煤产量:合计:当月值,河南原煤产量:合计:当月值,内蒙古原煤产量:合计:当月值,欧洲ARA港动力煤现货价,进口数量:动力煤:当月值,煤炭运价:秦皇岛港-上海/乍浦:4-5万吨
2012/11/19,0,0,0,0,0,1356.4,0,661.5,3910,,,,,,,,27
2012/11/20,0,0,0,0,0,1366.1,0,651.9,3910,,,,,,,,
2012/11/21,0,0,0,0,0,1343.1,0,655,3880,,,,,,,,27
2012/11/22,0,0,0,0,0,1344.5,0,656.3,3880,,,,,,,,
2012/11/23,95.24,0,0,0,16,1370.7,390,655.8,3880,,,,,,91.78,,
2012/11/24,0,0,0,0,0,1348.5,0,654.5,,,,,,,,,
2012/11/25,0,0,0,0,0,1337.1,0,655.5,,,,,,,,,
2012/11/26,0,0,0,0,0,1339.1,0,667.3,3840,,,,,,,,25
2012/11/27,0,0,0,0,0,1346.65,0,665.5,3790,,,,,,,,27
2012/11/28,0,0,0,0,0,1335.67,0,696,3770,,,,,,,,
2012/11/29,0,0,0,0,0,1335.82,0,691.5,3750,,,,,,,,27
2012/11/30,95.27,0,3193.6,568.8,16,1384.05,390,678.7,3690,7915.79,7878.24,4030.01,1330.09,12393,92.97,9739728.66,
2012/12/1,0,0,0,0,0,1389.3,0,678.1,,,,,,,,,
2012/12/2,0,0,0,0,0,1386,0,678,,,,,,,,,
2012/12/3,0,0,0,0,0,1376.5,0,670,3630,,,,,,,,25
2012/12/4,0,0,0,0,0,1390.3,0,671.5,3670,,,,,,,,27
2012/12/5,0,0,0,0,0,1568.88,0,674,3670,,,,,,,,28
2012/12/6,0,0,0,0,0,1587,0,661.6,3710,,,,,,,,26
2012/12/7,95.27,0,0,0,16,1579.48,390,649.5,3710,,,,,,92.48,,27
2012/12/8,0,0,0,0,0,1578.8,0,652.3,,,,,,,,,
2012/12/9,0,0,0,0,0,1571.2,0,668,,,,,,,,,
2012/12/10,0,0,0,0,0,1564.2,0,663.2,3710,,,,,,,,
2012/12/11,0,0,0,0,0,1554.5,0,665,3730,,,,,,,,27
2012/12/12,0,0,0,0,0,1574.47,0,661.7,3730,,,,,,,,
2012/12/13,0,0,0,0,0,1555.91,0,664.7,3730,,,,,,,,28
2012/12/14,95.27,0,0,0,16,1554.33,390,667.1,3730,,,,,,88.52,,
2012/12/15,0,0,0,0,0,1553.4,0,663.1,,,,,,,,,
2012/12/16,0,0,0,0,0,1543.2,0,659,,,,,,,,,
2012/12/17,0,0,0,0,0,1525.1,0,655,3730,,,,,,,,28
2012/12/18,0,0,0,0,0,1541.13,0,662.3,3750,,,,,,,,30
2012/12/19,0,0,0,0,0,1541.7,0,670.5,3750,,,,,,,,
2012/12/20,0,0,0,0,0,1539.18,0,684.1,3750,,,,,,,,30
2012/12/21,95.95,0,0,0,16,1522.28,390,678.8,3730,,,,,,90.54,,
2012/12/22,0,0,0,0,0,1546.3,0,677.3,,,,,,,,,
2012/12/23,0,0,0,0,0,1538.9,0,675,,,,,,,,,
2012/12/24,0,0,0,0,0,1534.46,0,666.5,3700,,,,,,,,32
2012/12/25,0,0,0,0,0,1521,0,652,3700,,,,,,,,31
2012/12/26,0,0,0,0,0,1540.51,0,643.7,3720,,,,,,,,31
2012/12/27,0,0,0,0,0,1533.97,0,638.3,3720,,,,,,,,
2012/12/28,96.62,0,0,0,0,1504.05,390,627.5,3720,,,,,,89.5,,30
2012/12/29,0,0,0,0,0,1532.28,0,627.5,,,,,,,,,
2012/12/30,0,0,0,0,0,1535.2,0,647.7,,,,,,,,,
2012/12/31,0,0,3554.2,501.1,0,1514,0,635.7,3720,10137.36,8252.93,4659.08,1073.95,10867,,12975746.42,30
2013/1/1,0,0,0,0,0,1519.54,0,617,,,,,,,,,
2013/1/2,0,0,0,0,0,1524.14,0,616,,,,,,,,,
2013/1/3,0,0,0,0,0,1514.29,0,609.6,,,,,,,,,
2013/1/4,0,0,0,0,17,1505.3,390,609,3810,,,,,,87.1,,30
2013/1/5,0,0,0,0,0,1534.41,0,606.5,3830,,,,,,,,30
2013/1/6,0,0,0,0,0,1523.43,0,611.3,3830,,,,,,,,
2013/1/7,0,0,0,0,0,1498.23,0,613.5,3870,,,,,,,,25
2013/1/8,0,0,0,0,0,1498.2,0,618.2,3870,,,,,,,,31
2013/1/9,0,0,0,0,0,1507.91,0,628.9,3870,,,,,,,,
2013/1/10,0,0,0,0,0,1478.7,0,626,3870,,,,,,,,
2013/1/11,97.32,0,0,0,17,1457.33,390,631.8,3870,,,,,,86.28,,31
2013/1/12,0,0,0,0,0,1454.62,0,649.5,,,,,,,,,
2013/1/13,0,0,0,0,0,1456.26,0,681.5,,,,,,,,,
2013/1/14,0,0,0,0,0,1440.2,0,670.5,3830,,,,,,,,
2013/1/15,0,0,0,0,0,1462,0,667,3810,,,,,,,,
2013/1/16,0,0,0,0,0,1426.7,0,672.7,3810,,,,,,,,
2013/1/17,0,0,0,0,0,1438.32,0,671.5,3810,,,,,,,,32
2013/1/18,97.99,0,0,0,17,1429.49,390,667.3,3810,,,,,,84.77,,
2013/1/19,0,0,0,0,0,1428.45,0,680.3,,,,,,,,,
2013/1/20,0,0,0,0,0,1421.6,0,681,,,,,,,,,
2013/1/21,0,0,0,0,0,1410.7,0,670,3830,,,,,,,,32
2013/1/22,0,0,0,0,0,1433.1,0,665.5,3830,,,,,,,,
2013/1/23,0,0,0,0,0,1460.91,0,672.5,3830,,,,,,,,
2013/1/24,0,0,0,0,0,1440.06,0,687,3830,,,,,,,,
2013/1/25,97.99,0,0,0,17,1458.23,390,676.2,3830,,,,,,85.47,,32
2013/1/26,0,0,0,0,0,1463.38,0,673.5,,,,,,,,,
2013/1/27,0,0,0,0,0,1433.3,0,674.3,,,,,,,,,
2013/1/28,0,0,0,0,0,1432.3,0,,3830,,,,,,,,
2013/1/29,0,0,0,0,0,1457.9,0,730,3830,,,,,,,,
2013/1/30,0,0,0,0,0,1486.35,0,714.5,3850,,,,,,,,31
2013/1/31,0,0,3714.6,453.8,0,1486.49,0,740,3850,10582.37,7129.69,3912.6,1309.22,7136,,10936578.45,30
2013/2/1,98.66,0,0,0,0,1501.5,390,795.4,3850,,,,,,86.46,,30
2013/2/2,0,0,0,0,0,1468.42,0,800.8,,,,,,,,,
2013/2/3,0,0,0,0,0,1489.27,0,788.6,,,,,,,,,
2013/2/4,0,0,0,0,0,1463.2,0,786,3900,,,,,,,,
2013/2/5,0,0,0,0,0,1517.8,0,772.7,3920,,,,,,,,
2013/2/6,0,0,0,0,0,1543.89,0,766,3920,,,,,,,,29
2013/2/7,0,0,0,0,0,1560.3,0,750.8,3920,,,,,,,,28
2013/2/8,97.99,0,0,0,0,1567.45,390,735.5,3920,,,,,,87.18,,
2013/2/9,0,0,0,0,0,1567.1,0,721.1,,,,,,,,,
2013/2/10,0,0,0,0,0,1575.59,0,735.5,,,,,,,,,
2013/2/11,0,0,0,0,0,1516.21,0,724.3,,,,,,,,,
2013/2/12,0,0,0,0,0,1575.23,0,716.8,,,,,,,,,
2013/2/13,0,0,0,0,0,1572.3,0,719.9,,,,,,,,,
2013/2/14,0,0,0,0,0,1573.72,0,713.5,,,,,,,,,
2013/2/15,0,0,0,0,17,1599.8,0,720.8,,,,,,,88.94,,
2013/2/16,0,0,0,0,0,1574.2,0,726,3950,,,,,,,,25
2013/2/17,0,0,0,0,0,1601.9,0,741,3950,,,,,,,,
2013/2/18,0,0,0,0,0,1631,0,756.9,3960,,,,,,,,
2013/2/19,0,0,0,0,0,1700.1,0,742.8,3980,,,,,,,,29
2013/2/20,0,0,0,0,0,1719.8,0,732.5,3980,,,,,,,,26
2013/2/21,0,0,0,0,0,1732.6,0,722.9,3980,,,,,,,,28
2013/2/22,96.67,0,0,0,16,1746.6,390,701.4,3970,,,,,,89.54,,29
2013/2/23,0,0,0,0,0,1765.2,0,702.2,,,,,,,,,
2013/2/24,0,0,0,0,0,1763.44,0,691,,,,,,,,,
2013/2/25,0,0,0,0,0,1754.6,0,676.7,3920,,,,,,,,
2013/2/26,0,0,0,0,0,1776.54,0,668.3,3890,,,,,,,,29
2013/2/27,0,0,0,0,0,1780.31,0,664.2,3890,,,,,,,,
2013/2/28,0,0,2715.2,366.3,0,1784.2,0,688.6,3890,8002.7,6256.37,2067.52,1111.34,5027,,6785958.84,29
2013/3/1,94.7,0,0,0,14,1785.61,390,719.5,3890,,,,,,90.27,,28
2013/3/2,0,0,0,0,0,1752.5,0,718.5,,,,,,,,,
2013/3/3,0,0,0,0,0,1759.36,0,720,,,,,,,,,
2013/3/4,0,0,0,0,0,1733.9,0,713.5,3890,,,,,,,,29
2013/3/5,0,0,0,0,0,1726.76,0,713.5,3890,,,,,,,,29
2013/3/6,0,0,0,0,0,1736.2,0,709,3890,,,,,,,,28
2013/3/7,0,0,0,0,0,1746.44,0,708.5,3860,,,,,,,,27
2013/3/8,92.72,0,0,0,12,1742.11,430,735.7,3860,,,,,,86.5,,
2013/3/9,0,0,0,0,0,1714.79,0,731,,,,,,,,,
2013/3/10,0,0,0,0,0,1691.84,0,743.7,,,,,,,,,
2013/3/11,0,0,0,0,0,1687.6,0,746.5,3860,,,,,,,,30
2013/3/12,0,0,0,0,0,1699.31,0,755.4,3840,,,,,,,,31
2013/3/13,0,0,0,0,0,1708.23,0,773.4,3780,,,,,,,,29
2013/3/14,0,0,0,0,0,1703.99,0,771,3760,,,,,,,,28
2013/3/15,94.7,0,0,0,11,1691.99,430,774.7,3750,,,,,,86.11,,
2013/3/16,0,0,0,0,0,1692.2,0,775.3,,,,,,,,,
2013/3/17,0,0,0,0,0,1667.9,0,757.5,,,,,,,,,
2013/3/18,0,0,0,0,0,1657,0,788.5,3800,,,,,,,,30
2013/3/19,0,0,0,0,0,1661.17,0,801.8,3800,,,,,,,,30
2013/3/20,0,0,0,0,0,1663.02,0,825.5,3770,,,,,,,,26
2013/3/21,0,0,0,0,0,1667.75,0,820,3770,,,,,,,,
2013/3/22,94.08,0,0,0,10,1650.51,430,832.8,3780,,,,,,81.93,,30
2013/3/23,0,0,0,0,0,1650,0,825.5,,,,,,,,,
2013/3/24,0,0,0,0,0,1644.58,0,813.5,,,,,,,,,
2013/3/25,0,0,0,0,0,1613,0,803.5,3780,,,,,,,,30
2013/3/26,0,0,0,0,0,1657.34,0,785.5,3780,,,,,,,,29
2013/3/27,0,0,0,0,0,1651.48,0,782.8,3740,,,,,,,,28
2013/3/28,0,0,0,0,0,1655.85,0,773.3,3740,,,,,,,,28
2013/3/29,91.61,0,0,0,0,1643.77,430,756,3740,,,,,,79.53,,30
2013/3/30,0,0,0,0,0,1629.1,0,744.5,,,,,,,,,
2013/3/31,0,0,3527,477.8,0,1639,0,740.8,,13268.29,8149.4,3103.91,1343.57,9737,,8652153.64,
2013/4/1,0,0,0,0,0,1632.7,0,742.7,3730,,,,,,,,30
2013/4/2,0,0,0,0,0,1655.43,0,747.2,3710,,,,,,,,28
2013/4/3,0,0,0,0,0,1621.66,0,759.6,3730,,,,,,,,28
2013/4/4,0,0,0,0,0,1625.5,0,749,,,,,,,,,
2013/4/5,92.9,0,0,0,10,1611.97,430,733.2,,,,,,,80.96,,
2013/4/6,0,0,0,0,0,1591.6,0,723,,,,,,,,,
2013/4/7,0,0,0,0,0,1579.4,0,716.8,3730,,,,,,,,
2013/4/8,0,0,0,0,0,1554.29,0,713.2,3750,,,,,,,,29
2013/4/9,0,0,0,0,0,1583.3,0,708.8,3750,,,,,,,,29
2013/4/10,0,0,0,0,0,1599.05,0,700.3,3760,,,,,,,,27
2013/4/11,0,0,0,0,0,1610.35,0,699.1,3770,,,,,,,,
2013/4/12,91.61,0,0,0,11,1617.61,430,699.3,3770,,,,,,82.3,,
2013/4/13,0,0,0,0,0,1627.1,0,693,,,,,,,,,
2013/4/14,0,0,0,0,0,1618.7,0,684,,,,,,,,,
2013/4/15,0,0,0,0,0,1612.62,0,687.5,3770,,,,,,,,29
2013/4/16,0,0,0,0,0,1635.13,0,667.8,3760,,,,,,,,30
2013/4/17,0,0,0,0,0,1637.78,0,642.5,3760,,,,,,,,28
2013/4/18,0,0,0,0,0,1616.48,0,622.7,3740,,,,,,,,31
2013/4/19,96.77,0,0,0,10,1615.73,445,605.5,3740,,,,,,83.47,,30
2013/4/20,0,0,0,0,0,1609.3,0,590,,,,,,,,,
2013/4/21,0,0,0,0,0,1607.18,0,581.5,,,,,,,,,
2013/4/22,0,0,0,0,0,1609.84,0,565,3720,,,,,,,,
2013/4/23,0,0,0,0,0,1607.52,0,579,3720,,,,,,,,27
2013/4/24,0,0,0,0,0,1617.52,0,577,3720,,,,,,,,27
2013/4/25,0,0,0,0,0,1602.96,0,565.6,3720,,,,,,,,
2013/4/26,96.77,0,0,0,0,1611.34,445,558,3720,,,,,,85.26,,28
2013/4/27,0,0,0,0,0,1595.1,0,542.5,3720,,,,,,,,
2013/4/28,0,0,0,0,0,1614.5,0,525.5,3720,,,,,,,,
2013/4/29,0,0,0,0,0,1588,0,511,,,,,,,,,
2013/4/30,0,0,3307.6,502.5,0,1599.48,0,509.5,,11612.78,8091.59,3879.96,1321.64,9611,,8547599.28,
2013/5/1,0,0,0,0,0,1587.3,0,507,,,,,,,,,
2013/5/2,0,0,0,0,0,1587.18,0,496,3660,,,,,,,,25
2013/5/3,97.42,0,0,0,9,1581.2,445,496.9,3660,,,,,,83.51,,29
2013/5/4,0,0,0,0,0,1589.6,0,501.5,,,,,,,,,
2013/5/5,0,0,0,0,0,1577.5,0,508.5,,,,,,,,,
2013/5/6,0,0,0,0,0,1577.73,0,510.5,3660,,,,,,,,27
2013/5/7,0,0,0,0,0,1571.86,0,517.5,3660,,,,,,,,29
2013/5/8,0,0,0,0,0,1576.09,0,519.5,3660,,,,,,,,29
2013/5/9,0,0,0,0,0,1574.62,0,526.1,3660,,,,,,,,27
2013/5/10,96.15,0,0,0,10,1595.59,445,531.7,3660,,,,,,83.4,,28
2013/5/11,0,0,0,0,0,1587.3,0,537.5,,,,,,,,,
2013/5/12,0,0,0,0,0,1570.02,0,542.3,,,,,,,,,
2013/5/13,0,0,0,0,0,1545.6,0,538.1,3630,,,,,,,,25
2013/5/14,0,0,0,0,0,1546.2,0,540.5,3610,,,,,,,,
2013/5/15,0,0,0,0,0,1530.76,0,546,3610,,,,,,,,26
2013/5/16,0,0,0,0,0,1547.92,0,538.3,3610,,,,,,,,28
2013/5/17,94.87,0,0,0,9,1522.04,445,538.3,3580,,,,,,81.75,,27
2013/5/18,0,0,0,0,0,1534.4,0,525.5,,,,,,,,,
2013/5/19,0,0,0,0,0,1546.4,0,525.4,,,,,,,,,
2013/5/20,0,0,0,0,0,1517.6,0,521.2,3580,,,,,,,,24
2013/5/21,0,0,0,0,0,1505.5,0,528,3580,,,,,,,,24
2013/5/22,0,0,0,0,0,1515.75,0,533.1,3560,,,,,,,,23
2013/5/23,0,0,0,0,0,1531.67,0,538.2,3540,,,,,,,,28
2013/5/24,92.95,0,0,0,9,1543.4,445,553.1,3540,,,,,,80.62,,27
2013/5/25,0,0,0,0,0,1526.67,0,557.6,,,,,,,,,
2013/5/26,0,0,0,0,0,1513.65,0,558.3,,,,,,,,,
2013/5/27,0,0,0,0,0,1508.1,0,570.3,3520,,,,,,,,24
2013/5/28,0,0,0,0,0,1515.3,0,570.3,3500,,,,,,,,23
2013/5/29,0,0,0,0,0,1524.4,0,586,3480,,,,,,,,22
2013/5/30,0,0,0,0,0,1535.18,0,608.1,3460,,,,,,,,23
2013/5/31,92.95,0,3256.4,656.2,9,1546.41,440,607,3420,14303.09,8361.3,4776.4,1307.45,7107,79.79,9405683.64,28
2013/6/1,0,0,0,0,0,1540.47,0,629.7,,,,,,,,,
2013/6/2,0,0,0,0,0,1524.1,0,636.3,,,,,,,,,
2013/6/3,0,0,0,0,0,1517.9,0,655.9,3420,,,,,,,,21
2013/6/4,0,0,0,0,0,1532.31,0,655,3420,,,,,,,,25
2013/6/5,0,0,0,0,0,1529.38,0,650,3420,,,,,,,,22
2013/6/6,0,0,0,0,0,1544.6,0,652.5,3420,,,,,,,,23
2013/6/7,91.03,0,0,0,10,1529.4,430,674.5,3390,,,,,,77.93,,21
2013/6/8,0,0,0,0,0,1559.3,0,660,3360,,,,,,,,
2013/6/9,0,0,0,0,0,1547.24,0,656,3330,,,,,,,,
2013/6/10,0,0,0,0,0,1569.5,0,650,,,,,,,,,
2013/6/11,0,0,0,0,0,1557.9,0,644,,,,,,,,,
2013/6/12,0,0,0,0,0,1555.3,0,646.5,,,,,,,,,
2013/6/13,0,0,0,0,0,1563.2,0,645,3330,,,,,,,,
2013/6/14,91.03,0,0,0,0,1565.6,430,664.5,3330,,,,,,75.39,,26
2013/6/15,0,0,0,0,0,1594.2,0,668,,,,,,,,,
2013/6/16,0,0,0,0,0,1586.8,0,693.5,,,,,,,,,
2013/6/17,0,0,0,0,0,1575.4,0,726,3370,,,,,,,,26
2013/6/18,0,0,0,0,0,1591.91,0,723,3370,,,,,,,,23
2013/6/19,0,0,0,0,0,1598.87,0,733,3370,,,,,,,,23
2013/6/20,0,0,0,0,0,1602.58,0,726.5,3370,,,,,,,,20
2013/6/21,91.03,0,0,0,10,1584.65,390,713,3430,,,,,,73.02,,
2013/6/22,0,0,0,0,0,1594.7,0,704.5,,,,,,,,,
2013/6/23,0,0,0,0,0,1577.1,0,699.5,,,,,,,,,
2013/6/24,0,0,0,0,0,1591.2,0,690,3450,,,,,,,,21
2013/6/25,0,0,0,0,0,1577.1,0,687,3450,,,,,,,,22
2013/6/26,0,0,0,0,0,1571.27,0,686,3390,,,,,,,,23
2013/6/27,0,0,0,0,0,1570,0,689,3430,,,,,,,,
2013/6/28,91.03,0,0,0,10,1568.41,390,691.5,3430,,,,,,73.89,,
2013/6/29,0,0,0,0,0,1579.11,0,680,,,,,,,,,
2013/6/30,0,0,3240.09,814.78,0,1580.4,0,670.5,,11224.84,8703.06,4630.02,1314.75,6694,,7207750.47,
2013/7/1,0,0,0,0,0,1569.9,0,695.5,3450,,,,,,,,20
2013/7/2,0,0,0,0,0,1606.8,0,689.3,3470,,,,,,,,23
2013/7/3,0,0,0,0,0,1627.4,0,673.5,3500,,,,,,,,23
2013/7/4,0,0,0,0,0,1591.47,0,677.5,3530,,,,,,,,
2013/7/5,91.67,0,0,0,10,1571.17,390,681,3550,,,,,,73.73,,23
2013/7/6,0,0,0,0,0,1571.15,0,679,,,,,,,,,
2013/7/7,0,0,0,0,0,1562.85,0,664.5,,,,,,,,,
2013/7/8,0,0,0,0,0,1563.33,0,686.5,3570,,,,,,,,26
2013/7/9,0,0,0,0,0,1586.9,0,691.5,3590,,,,,,,,20
2013/7/10,0,0,0,0,0,1558.41,0,705,3570,,,,,,,,20
2013/7/11,0,0,0,0,0,1578.72,0,708,3570,,,,,,,,21
2013/7/12,90.38,0,0,0,10,1553.33,390,708,3610,,,,,,75.75,,
2013/7/13,0,0,0,0,0,1566.24,0,694,,,,,,,,,
2013/7/14,0,0,0,0,0,1550,0,690,,,,,,,,,
2013/7/15,0,0,0,0,0,1551.8,0,685,3610,,,,,,,,23
2013/7/16,0,0,0,0,0,1535.81,0,689.8,3640,,,,,,,,26
2013/7/17,0,0,0,0,0,1537.7,0,681,3640,,,,,,,,23
2013/7/18,0,0,0,0,0,1520.85,0,697,3650,,,,,,,,
2013/7/19,90.38,0,0,0,10,1522.04,390,691,3650,,,,,,75.87,,
2013/7/20,0,0,0,0,0,1522.82,0,691.5,,,,,,,,,
2013/7/21,0,0,0,0,0,1513.78,0,694,,,,,,,,,
2013/7/22,0,0,0,0,0,1513.9,0,689,3650,,,,,,,,24
2013/7/23,0,0,0,0,0,1533.2,0,701,3650,,,,,,,,
2013/7/24,0,0,0,0,0,1536.08,0,717.5,3650,,,,,,,,
2013/7/25,0,0,0,0,0,1545.5,0,739,3650,,,,,,,,
2013/7/26,91.67,0,0,0,10,1577.17,390,736,3650,,,,,,76.69,,25
2013/7/27,0,0,0,0,0,1578.57,0,736,,,,,,,,,
2013/7/28,0,0,0,0,0,1562.29,0,732.5,,,,,,,,,
2013/7/29,0,0,0,0,0,1559.7,0,728.5,3650,,,,,,,,23
2013/7/30,0,0,0,0,0,1373,0,723,3610,,,,,,,,26
2013/7/31,0,0,3750.95,854.09,0,1376.6,0,707.5,3590,11066.29,7123.67,4590.75,1238.53,7635,,10396676.99,23
2013/8/1,0,0,0,0,0,1365.6,0,714,3590,,,,,,,,
2013/8/2,91.67,0,0,0,10,1358.82,395,726.5,3590,,,,,,76.87,,25
2013/8/3,0,0,0,0,0,1355.14,0,729.5,,,,,,,,,
2013/8/4,0,0,0,0,0,1350.73,0,730,,,,,,,,,
2013/8/5,0,0,0,0,0,1340.7,0,729.5,3580,,,,,,,,28
2013/8/6,0,0,0,0,0,1365.9,0,725.5,3580,,,,,,,,26
2013/8/7,0,0,0,0,0,1347.77,0,720,3580,,,,,,,,27
2013/8/8,0,0,0,0,0,1324.11,0,727.5,3580,,,,,,,,
2013/8/9,91.03,0,0,0,10,1313.75,395,730.5,3590,,,,,,75.05,,
2013/8/10,0,0,0,0,0,1316.3,0,721.5,,,,,,,,,
2013/8/11,0,0,0,0,0,1329,0,738.5,,,,,,,,,
2013/8/12,0,0,0,0,0,1296.3,0,745.5,3610,,,,,,,,28
2013/8/13,0,0,0,0,0,1321.7,0,732.5,3630,,,,,,,,23
2013/8/14,0,0,0,0,0,1327.8,0,724,3630,,,,,,,,32
2013/8/15,0,0,0,0,0,1301.8,0,717.5,3660,,,,,,,,32
2013/8/16,91.03,0,0,0,11,1315,395,730,3680,,,,,,75.77,,
2013/8/17,0,0,0,0,0,1308.2,0,707,,,,,,,,,
2013/8/18,0,0,0,0,0,1310,0,709,,,,,,,,,
2013/8/19,0,0,0,0,0,1305.8,0,713.5,3680,,,,,,,,
2013/8/20,0,0,0,0,0,1283.84,0,703.5,3700,,,,,,,,34
2013/8/21,0,0,0,0,0,1272.3,0,701,3700,,,,,,,,35
2013/8/22,0,0,0,0,0,1297.24,0,693.5,3700,,,,,,,,36
2013/8/23,89.74,0,0,0,12,1314.63,395,695,3680,,,,,,76.01,,34
2013/8/24,0,0,0,0,0,1259.29,0,683,,,,,,,,,
2013/8/25,0,0,0,0,0,1258.9,0,676.5,,,,,,,,,
2013/8/26,0,0,0,0,0,1269,0,667,3680,,,,,,,,40
2013/8/27,0,0,0,0,0,1259.8,0,665,3650,,,,,,,,38
2013/8/28,0,0,0,0,0,1261.67,0,653,3650,,,,,,,,38
2013/8/29,0,0,0,0,0,1288,0,652,3630,,,,,,,,40
2013/8/30,89.74,0,0,0,12,1265.14,395,656.5,3630,,,,,,76.35,,38
2013/8/31,0,0,3951.08,841.69,0,1239.88,0,650.5,,7476.84,7809.87,4509.83,1250.42,9153.86,,10730271.97,
2013/9/1,0,0,0,0,0,1250.7,0,642,,,,,,,,,
2013/9/2,0,0,0,0,0,1248.7,0,636.5,3640,,,,,,,,38
2013/9/3,0,0,0,0,0,1253.02,0,625.5,3640,,,,,,,,41
2013/9/4,0,0,0,0,0,1254.5,0,629.5,3640,,,,,,,,39
2013/9/5,0,0,0,0,0,1259.22,0,630,3640,,,,,,,,40
2013/9/6,89.1,0,0,0,13,1276.34,395,625.5,3640,,,,,,76.79,,41
2013/9/7,0,0,0,0,0,1307.74,0,626,,,,,,,,,
2013/9/8,0,0,0,0,0,1295.86,0,623.5,,,,,,,,,
2013/9/9,0,0,0,0,0,1289.4,0,621.5,3640,,,,,,,,38
2013/9/10,0,0,0,0,0,1304.7,0,614,3660,,,,,,,,40
2013/9/11,0,0,0,0,0,1324.75,0,607,3660,,,,,,,,39
2013/9/12,0,0,0,0,0,1348.2,0,606.5,3660,,,,,,,,40
2013/9/13,89.1,0,0,0,14,1336.67,395,602.5,3660,,,,,,77.18,,38
2013/9/14,0,0,0,0,0,1367.68,0,594.5,,,,,,,,,
2013/9/15,0,0,0,0,0,1349.58,0,591,,,,,,,,,
2013/9/16,0,0,0,0,0,1337.8,0,598.5,3660,,,,,,,,
2013/9/17,0,0,0,0,0,1341.7,0,604,3660,,,,,,,,38
2013/9/18,0,0,0,0,0,1336.53,0,599,3660,,,,,,,,40
2013/9/19,0,0,0,0,0,1329.6,0,599.5,,,,,,,,,
2013/9/20,90.26,0,0,0,0,1338.08,395,609,,,,,,,79.47,,
2013/9/21,0,0,0,0,0,1337.76,0,608.5,,,,,,,,,
2013/9/22,0,0,0,0,14,1329.3,0,594.5,3660,,,,,,,,43
2013/9/23,0,0,0,0,0,1286.17,0,584.5,3620,,,,,,,,42
2013/9/24,0,0,0,0,0,1277.78,0,592,3600,,,,,,,,40
2013/9/25,0,0,0,0,0,1262.34,0,596,3580,,,,,,81.93,,40
2013/9/26,0,0,0,0,0,1274.09,0,590.5,3540,,,,,,81.97,,40
2013/9/27,88.96,0,0,0,14,1278.68,395,588,3520,,,,,,81.84,,40
2013/9/28,0,0,0,0,0,1258.6,0,602.5,,,,,,,,,
2013/9/29,0,0,0,0,0,1254.73,0,638.5,3520,,,,,,,,42
2013/9/30,0,0,3323.89,782.98,0,1237.32,0,621,3520,4721.04,8059.96,4189.19,1202.62,8597.93,82.74,9988498.98,42
2013/10/1,0,0,0,0,0,1252.56,0,611,,,,,,,82.35,,
2013/10/2,0,0,0,0,0,1251,0,614.5,,,,,,,82.15,,
2013/10/3,0,0,0,0,0,1252.52,0,628,,,,,,,82.18,,
2013/10/4,87.66,0,0,0,0,1272.9,0,619.5,,,,,,,82.29,,
2013/10/5,0,0,0,0,0,1241.4,0,612.5,,,,,,,,,
2013/10/6,0,0,0,0,0,1252.9,0,618.5,,,,,,,,,
2013/10/7,0,0,0,0,0,1246.18,0,621.5,,,,,,,83.17,,
2013/10/8,0,0,0,0,0,1258.1,0,629,3520,,,,,,83.09,,43
2013/10/9,0,0,0,0,0,1240.14,0,626,3500,,,,,,82.98,,40
2013/10/10,0,0,0,0,0,1251.47,0,606.5,3520,,,,,,82.48,,
2013/10/11,87.66,0,0,0,14,1254.94,395,601,3520,,,,,,81.98,,48
2013/10/12,0,0,0,0,0,1252.2,0,598.5,3520,,,,,,,,46
2013/10/13,0,0,0,0,0,1242.9,0,591.5,,,,,,,,,
2013/10/14,0,0,0,0,0,1245.5,0,609.5,3550,,,,,,79.5,,60
2013/10/15,0,0,0,0,0,1250.98,0,610.5,3560,,,,,,80.54,,63
2013/10/16,0,0,0,0,0,1256.27,0,599.5,3560,,,,,,80.93,,66
2013/10/17,0,0,0,0,0,1227.66,0,598.5,3560,,,,,,82.85,,
2013/10/18,91.56,0,0,0,14,1229.47,395,591.5,3560,,,,,,83.2,,68
2013/10/19,0,0,0,0,0,1242,0,594,,,,,,,,,
2013/10/20,0,0,0,0,0,1235.8,0,586,,,,,,,,,
2013/10/21,0,0,0,0,0,1240.92,0,580,3550,,,,,,85.63,,60
2013/10/22,0,0,0,0,0,1223,0,580,3550,,,,,,86.07,,62
2013/10/23,0,0,0,0,0,1226.9,0,572.5,3550,,,,,,87.09,,62
2013/10/24,0,0,0,0,0,1243.5,0,566,3550,,,,,,88.65,,61
2013/10/25,89.61,0,0,0,14,1241.25,410,554.5,3550,,,,,,88.8,,64
2013/10/26,0,0,0,0,0,1234.82,0,558,,,,,,,,,
2013/10/27,0,0,0,0,0,1247.3,0,550.5,,,,,,,,,
2013/10/28,0,0,0,0,0,1233.3,0,540,3550,,,,,,87.4,,63
