时间,场存量:煤炭:秦皇岛港,炼焦煤库存:六港口合计,煤炭库存:6大发电集团:合计,煤炭库存可用天数:6大发电集团:直供总计,日均耗煤量:6大发电集团:合计,炼焦煤平均库存可用天数:国内大中型钢厂,高炉开工率:全国,唐山钢厂:高炉开工率,螺纹钢:主要钢厂开工率:全国,焦炉生产率:国内独立焦化厂(100家):合计,开工率:焦化企业(100家):产能<100万吨,开工率:焦化企业(100家):产能100-200万吨,开工率:焦化企业(100家):产能>200万吨,焦炭平均库存可用天数:国内大中型钢厂,废钢平均库存可用天数:国内大中型钢厂,进口铁矿石平均库存可用天数:国内大中型钢厂,喷吹煤平均库存可用天数:国内大中型钢厂,月平均气温:北京,月平均气温:长沙,月平均气温:长春,月平均气温:银川,月平均气温:成都,产量:发电量:当月值,产量:火电:当月值,产量:水电:当月值,产量:粗钢:当月值,(停止)全国水泥行业耗煤总量:当月值,水泥价格指数:全国,价格:普通水泥:42.5级袋装:北京,市场价:尿素(小颗料):全国,GDP:现价:建筑业:当季值
2014/10/23,584.00 ,0.00 ,1449.20 ,24.15 ,60.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.10 ,0.00 ,0.00 ,0.00 
2014/10/24,563.00 ,683.10 ,1419.90 ,24.31 ,58.40 ,19.00 ,88.95 ,87.66 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,9.00 ,31.00 ,13.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.08 ,435.00 ,0.00 ,0.00 
2014/10/25,559.00 ,0.00 ,1413.90 ,24.94 ,56.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/10/26,542.00 ,0.00 ,1404.40 ,24.81 ,56.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/10/27,545.00 ,0.00 ,1399.10 ,25.25 ,55.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.84 ,0.00 ,0.00 ,0.00 
2014/10/28,521.00 ,0.00 ,1400.90 ,25.75 ,54.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.89 ,0.00 ,0.00 ,0.00 
2014/10/29,517.00 ,0.00 ,1431.80 ,25.80 ,55.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.87 ,0.00 ,0.00 ,0.00 
2014/10/30,520.00 ,0.00 ,1453.50 ,26.52 ,54.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.81 ,0.00 ,0.00 ,0.00 
2014/10/31,517.00 ,660.30 ,1447.80 ,24.96 ,58.00 ,19.00 ,88.81 ,89.61 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,9.00 ,31.00 ,13.00 ,14.00 ,21.70 ,8.60 ,11.90 ,17.70 ,4446.00 ,3206.00 ,967.00 ,6752.00 ,5371.20 ,101.81 ,435.00 ,1653.30 ,0.00 
2014/11/1,524.00 ,0.00 ,1445.70 ,24.76 ,58.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/11/2,515.00 ,0.00 ,1441.80 ,24.11 ,59.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/11/3,528.00 ,0.00 ,1430.40 ,24.33 ,58.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.95 ,0.00 ,0.00 ,0.00 
2014/11/4,540.00 ,0.00 ,1437.30 ,28.35 ,50.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.96 ,0.00 ,0.00 ,0.00 
2014/11/5,540.00 ,0.00 ,1401.50 ,26.64 ,52.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.94 ,0.00 ,0.00 ,0.00 
2014/11/6,547.00 ,0.00 ,1416.60 ,25.57 ,55.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.94 ,0.00 ,0.00 ,0.00 
2014/11/7,557.00 ,616.20 ,1418.80 ,24.59 ,57.70 ,18.00 ,88.26 ,90.26 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,9.00 ,30.00 ,13.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.85 ,435.00 ,0.00 ,0.00 
2014/11/8,565.00 ,0.00 ,1407.50 ,23.90 ,58.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/11/9,562.00 ,0.00 ,1395.40 ,24.10 ,57.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/11/10,588.00 ,0.00 ,1398.80 ,24.19 ,57.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.68 ,0.00 ,1611.10 ,0.00 
2014/11/11,596.50 ,0.00 ,1416.60 ,25.57 ,55.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.74 ,0.00 ,0.00 ,0.00 
2014/11/12,596.00 ,0.00 ,1407.40 ,24.06 ,58.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.74 ,0.00 ,0.00 ,0.00 
2014/11/13,592.00 ,0.00 ,1400.30 ,23.38 ,59.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.75 ,0.00 ,0.00 ,0.00 
2014/11/14,594.00 ,617.10 ,1421.30 ,23.57 ,60.30 ,19.00 ,84.39 ,48.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,9.00 ,31.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.96 ,435.00 ,0.00 ,0.00 
2014/11/15,588.00 ,0.00 ,1440.40 ,23.31 ,61.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/11/16,580.00 ,0.00 ,1432.30 ,23.18 ,61.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/11/17,582.00 ,0.00 ,1421.80 ,23.01 ,61.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.20 ,0.00 ,0.00 ,0.00 
2014/11/18,596.00 ,0.00 ,1410.90 ,23.71 ,59.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.25 ,0.00 ,0.00 ,0.00 
2014/11/19,596.00 ,0.00 ,1434.20 ,23.90 ,60.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.16 ,0.00 ,0.00 ,0.00 
2014/11/20,609.00 ,0.00 ,1409.20 ,22.09 ,63.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.09 ,0.00 ,1602.40 ,0.00 
2014/11/21,621.00 ,638.30 ,1424.50 ,22.05 ,64.60 ,19.00 ,89.09 ,90.91 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,9.00 ,30.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.07 ,435.00 ,0.00 ,0.00 
2014/11/22,625.00 ,0.00 ,1406.80 ,22.58 ,62.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/11/23,633.00 ,0.00 ,1397.30 ,22.32 ,62.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/11/24,640.00 ,0.00 ,1386.20 ,22.32 ,62.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.06 ,0.00 ,0.00 ,0.00 
2014/11/25,638.00 ,0.00 ,1402.70 ,24.22 ,57.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.06 ,0.00 ,0.00 ,0.00 
2014/11/26,633.00 ,0.00 ,1384.70 ,23.08 ,60.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.09 ,0.00 ,0.00 ,0.00 
2014/11/27,630.00 ,0.00 ,1397.20 ,22.50 ,62.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.08 ,0.00 ,0.00 ,0.00 
2014/11/28,642.00 ,656.00 ,1408.30 ,22.59 ,62.40 ,19.00 ,89.64 ,91.56 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,9.00 ,32.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.07 ,435.00 ,0.00 ,0.00 
2014/11/29,644.00 ,0.00 ,1400.40 ,22.05 ,63.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/11/30,634.00 ,0.00 ,1404.60 ,22.19 ,63.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.40 ,14.40 ,0.30 ,2.30 ,11.80 ,4487.00 ,3455.00 ,746.00 ,6330.00 ,5028.50 ,0.00 ,0.00 ,1602.80 ,0.00 
2014/12/1,633.00 ,0.00 ,1391.00 ,22.84 ,60.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,102.07 ,0.00 ,0.00 ,0.00 
2014/12/2,659.00 ,0.00 ,1372.20 ,22.90 ,59.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.92 ,0.00 ,0.00 ,0.00 
2014/12/3,674.00 ,0.00 ,1379.70 ,24.20 ,57.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.71 ,0.00 ,0.00 ,0.00 
2014/12/4,691.00 ,0.00 ,1376.70 ,23.06 ,59.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.72 ,0.00 ,0.00 ,0.00 
2014/12/5,710.00 ,662.60 ,1355.40 ,21.72 ,62.40 ,18.00 ,89.92 ,92.21 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,9.00 ,30.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.68 ,435.00 ,0.00 ,0.00 
2014/12/6,727.00 ,0.00 ,1336.80 ,21.85 ,61.20 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/12/7,728.00 ,0.00 ,1348.20 ,21.20 ,63.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/12/8,728.00 ,0.00 ,1339.60 ,21.75 ,61.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.58 ,0.00 ,0.00 ,0.00 
2014/12/9,738.00 ,0.00 ,1352.40 ,21.92 ,61.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.47 ,0.00 ,0.00 ,0.00 
2014/12/10,726.00 ,0.00 ,1376.00 ,21.67 ,63.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.42 ,0.00 ,1605.40 ,0.00 
2014/12/11,733.00 ,0.00 ,1362.50 ,21.19 ,64.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.43 ,0.00 ,0.00 ,0.00 
2014/12/12,739.00 ,647.00 ,1373.50 ,20.50 ,67.00 ,18.00 ,90.61 ,94.81 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,9.00 ,28.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.33 ,435.00 ,0.00 ,0.00 
2014/12/13,751.00 ,0.00 ,1374.10 ,20.39 ,67.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/12/14,758.00 ,0.00 ,1369.50 ,20.29 ,67.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/12/15,654.00 ,0.00 ,1366.50 ,20.46 ,66.80 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.19 ,0.00 ,0.00 ,0.00 
2014/12/16,752.00 ,0.00 ,1338.40 ,20.81 ,64.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.04 ,0.00 ,0.00 ,0.00 
2014/12/17,734.00 ,0.00 ,1336.60 ,19.80 ,67.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,101.04 ,0.00 ,0.00 ,0.00 
2014/12/18,729.00 ,0.00 ,1333.30 ,19.87 ,67.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,100.69 ,0.00 ,0.00 ,0.00 
2014/12/19,736.00 ,665.60 ,1313.60 ,18.61 ,70.60 ,18.00 ,91.85 ,96.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,9.00 ,27.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,100.66 ,435.00 ,0.00 ,0.00 
2014/12/20,736.00 ,0.00 ,1353.50 ,19.25 ,70.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1625.20 ,0.00 
2014/12/21,722.00 ,0.00 ,1353.90 ,19.48 ,69.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/12/22,715.00 ,0.00 ,1349.40 ,17.85 ,75.60 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,100.56 ,0.00 ,0.00 ,0.00 
2014/12/23,715.00 ,0.00 ,1357.80 ,20.36 ,66.70 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,100.38 ,0.00 ,0.00 ,0.00 
2014/12/24,718.00 ,0.00 ,1333.20 ,19.35 ,68.90 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,100.32 ,0.00 ,0.00 ,0.00 
2014/12/25,709.00 ,0.00 ,1380.50 ,19.70 ,70.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,100.28 ,0.00 ,0.00 ,0.00 
2014/12/26,693.00 ,690.00 ,1362.50 ,19.80 ,68.80 ,18.00 ,91.57 ,96.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,9.00 ,27.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,100.28 ,435.00 ,0.00 ,0.00 
2014/12/27,686.00 ,0.00 ,1366.70 ,19.19 ,71.30 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/12/28,669.00 ,0.00 ,1382.70 ,19.34 ,71.50 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
2014/12/29,674.00 ,0.00 ,1369.80 ,19.27 ,71.10 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,100.26 ,0.00 ,0.00 ,0.00 
2014/12/30,680.00 ,0.00 ,1353.70 ,19.51 ,69.40 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,100.06 ,0.00 ,0.00 ,0.00 
