"","name","time","NetIncome"
"1708","黑龙江龙煤矿业控股集团有限责任公司","2014Q1",-1621626892
"1709","黑龙江龙煤矿业控股集团有限责任公司","2014Q2",-1662741189
"1710","黑龙江龙煤矿业控股集团有限责任公司","2014Q3",-1293900664
"1711","黑龙江龙煤矿业控股集团有限责任公司","2014Q4",204106650
"1712","黑龙江龙煤矿业控股集团有限责任公司","2015Q1",-1121343548.5
"1713","黑龙江龙煤矿业控股集团有限责任公司","2015Q2",-1121343548.5
"1714","黑龙江龙煤矿业控股集团有限责任公司","2015Q3",-1135485795
"1715","黑龙江龙煤矿业控股集团有限责任公司","2015Q4",-1294569157
"1716","黑龙江龙煤矿业控股集团有限责任公司","2016Q1",-978478072.4
"1717","黑龙江龙煤矿业集团股份有限公司","2010Q1",129562838.5
"1718","黑龙江龙煤矿业集团股份有限公司","2010Q2",129562838.5
"1719","黑龙江龙煤矿业集团股份有限公司","2010Q3",129562838.5
"1720","黑龙江龙煤矿业集团股份有限公司","2010Q4",129562838.5
"1721","黑龙江龙煤矿业集团股份有限公司","2011Q1",335296046.7
"1722","黑龙江龙煤矿业集团股份有限公司","2011Q2",421150942.3
"1723","黑龙江龙煤矿业集团股份有限公司","2011Q3",190794213.4
"1724","黑龙江龙煤矿业集团股份有限公司","2011Q4",-257351491.4
"1725","黑龙江龙煤矿业集团股份有限公司","2012Q1",104750124.8
"1726","黑龙江龙煤矿业集团股份有限公司","2012Q2",-27382874.71
"1727","黑龙江龙煤矿业集团股份有限公司","2012Q3",-863918420.09
"1728","黑龙江龙煤矿业集团股份有限公司","2012Q4",267159499.7
"1729","黑龙江龙煤矿业集团股份有限公司","2013Q1",-520970326
"1730","黑龙江龙煤矿业集团股份有限公司","2013Q2",-900762452
"1731","黑龙江龙煤矿业集团股份有限公司","2013Q3",-485608644
"1732","黑龙江龙煤矿业集团股份有限公司","2013Q4",-87881412
"1733","黑龙江龙煤矿业集团股份有限公司","2014Q1",-1301401737
"1734","黑龙江龙煤矿业集团股份有限公司","2014Q2",-1447611776
"1735","黑龙江龙煤矿业集团股份有限公司","2014Q3",-1187175827
"1736","黑龙江龙煤矿业集团股份有限公司","2014Q4",466456616
"1737","黑龙江龙煤矿业集团股份有限公司","2015Q1",-1053550120
"1738","宝泰隆新材料股份有限公司","2010Q1",52137264.2
"1739","宝泰隆新材料股份有限公司","2010Q2",52137264.2
"1740","宝泰隆新材料股份有限公司","2010Q3",50512865
"1741","宝泰隆新材料股份有限公司","2010Q4",50512865
"1742","宝泰隆新材料股份有限公司","2011Q1",40128147.53
"1743","宝泰隆新材料股份有限公司","2011Q2",55718437.51
"1744","宝泰隆新材料股份有限公司","2011Q3",70192973.96
"1745","宝泰隆新材料股份有限公司","2011Q4",47467375.9
"1746","宝泰隆新材料股份有限公司","2012Q1",32170382.45
"1747","宝泰隆新材料股份有限公司","2012Q2",71596258.65
"1748","宝泰隆新材料股份有限公司","2012Q3",-4453103.48999999
"1749","宝泰隆新材料股份有限公司","2012Q4",-25583773.12
"1750","宝泰隆新材料股份有限公司","2013Q1",-39318583.26
"1751","宝泰隆新材料股份有限公司","2013Q2",41000236.22
"1752","宝泰隆新材料股份有限公司","2013Q3",-48737322.65
"1753","宝泰隆新材料股份有限公司","2013Q4",54635600.72
"1754","宝泰隆新材料股份有限公司","2014Q1",22366180.29
"1755","宝泰隆新材料股份有限公司","2014Q2",9170663.33
"1756","宝泰隆新材料股份有限公司","2014Q3",18652381.56
"1757","宝泰隆新材料股份有限公司","2014Q4",16304471.74
"1758","宝泰隆新材料股份有限公司","2015Q1",-22004482.95
"1759","宝泰隆新材料股份有限公司","2015Q2",106004230.68
"1760","宝泰隆新材料股份有限公司","2015Q3",5060328.22999999
"1761","宝泰隆新材料股份有限公司","2015Q4",711767.99000001
"1762","宝泰隆新材料股份有限公司","2016Q1",942734
"1763","宝泰隆新材料股份有限公司","2016Q2",11536642.01
"1764","宝泰隆新材料股份有限公司","2016Q3",10402734.88
"1765","宝泰隆新材料股份有限公司","2016Q4",66549940.87
"1766","宝泰隆新材料股份有限公司","2017Q1",19845024.79
"1767","上海大屯能源股份有限公司","2010Q1",304542873
"1768","上海大屯能源股份有限公司","2010Q2",634852901.6
"1769","上海大屯能源股份有限公司","2010Q3",111206310.4
"1770","上海大屯能源股份有限公司","2010Q4",298374678
"1771","上海大屯能源股份有限公司","2011Q1",301467193.2
"1772","上海大屯能源股份有限公司","2011Q2",482175185
"1773","上海大屯能源股份有限公司","2011Q3",350711649.8
"1774","上海大屯能源股份有限公司","2011Q4",298302786
"1775","上海大屯能源股份有限公司","2012Q1",322640660.9
"1776","上海大屯能源股份有限公司","2012Q2",273954922.7
"1777","上海大屯能源股份有限公司","2012Q3",153343551.7
"1778","上海大屯能源股份有限公司","2012Q4",185328158.5
"1779","上海大屯能源股份有限公司","2013Q1",146719811.4
"1780","上海大屯能源股份有限公司","2013Q2",64215813.9
"1781","上海大屯能源股份有限公司","2013Q3",-16460786.9
"1782","上海大屯能源股份有限公司","2013Q4",-59241091.7
"1783","上海大屯能源股份有限公司","2014Q1",26350695.88
"1784","上海大屯能源股份有限公司","2014Q2",13436391.41
"1785","上海大屯能源股份有限公司","2014Q3",102147
"1786","上海大屯能源股份有限公司","2014Q4",-24113059.29
"1787","上海大屯能源股份有限公司","2015Q1",7205173.01
"1788","上海大屯能源股份有限公司","2015Q2",-5570204
"1789","上海大屯能源股份有限公司","2015Q3",-575091.35
"1790","上海大屯能源股份有限公司","2015Q4",-30798613.33
"1791","上海大屯能源股份有限公司","2016Q1",3992919.69
"1792","上海大屯能源股份有限公司","2016Q2",271952982.11
"1793","上海大屯能源股份有限公司","2016Q3",6260794.39999998
"1794","上海大屯能源股份有限公司","2016Q4",131217414.9
"1795","上海大屯能源股份有限公司","2017Q1",158827659.5
"1796","徐州矿务集团有限公司","2010Q1",75862273.49
"1797","徐州矿务集团有限公司","2010Q2",-400873.920000002
"1798","徐州矿务集团有限公司","2010Q3",175257640.93
"1799","徐州矿务集团有限公司","2010Q4",317833521.8
"1800","徐州矿务集团有限公司","2011Q1",223474919.7
"1801","徐州矿务集团有限公司","2011Q2",221393484.6
"1802","徐州矿务集团有限公司","2011Q3",70093857.2
"1803","徐州矿务集团有限公司","2011Q4",118772545.3
"1804","徐州矿务集团有限公司","2012Q1",358214557.6
"1805","徐州矿务集团有限公司","2012Q2",133315086.4
"1806","徐州矿务集团有限公司","2012Q3",51549307.5
"1807","徐州矿务集团有限公司","2012Q4",165064561.5
"1808","徐州矿务集团有限公司","2013Q1",-9477208.48
"1809","徐州矿务集团有限公司","2013Q2",222040677.48
"1810","徐州矿务集团有限公司","2013Q3",66902150.4
"1811","徐州矿务集团有限公司","2013Q4",46752972.9
"1812","徐州矿务集团有限公司","2014Q1",-44196227.73
"1813","徐州矿务集团有限公司","2014Q2",-27325255.19
"1814","徐州矿务集团有限公司","2014Q3",-60974180.68
"1815","徐州矿务集团有限公司","2014Q4",255454138.4
"1816","徐州矿务集团有限公司","2015Q1",-68903024.71
"1817","徐州矿务集团有限公司","2015Q2",-151522074.59
"1818","徐州矿务集团有限公司","2015Q3",-402491204.7
"1819","徐州矿务集团有限公司","2015Q4",-180546413.7
"1820","徐州矿务集团有限公司","2016Q1",-149837441.3
"1821","徐州矿务集团有限公司","2016Q2",51188350.1
"1822","徐州矿务集团有限公司","2016Q3",-18572334.4
"1823","徐州矿务集团有限公司","2016Q4",194788207.07
"1824","徐州矿务集团有限公司","2017Q1",71375482.29
"1825","江苏恒泰新能源有限公司","2012Q1",477496.88
"1826","江苏恒泰新能源有限公司","2012Q2",477496.88
"1827","江苏恒泰新能源有限公司","2012Q3",477496.88
"1828","江苏恒泰新能源有限公司","2012Q4",477496.88
"1829","江苏恒泰新能源有限公司","2013Q1",4668158.33
"1830","江苏恒泰新能源有限公司","2013Q2",4668158.33
"1831","江苏恒泰新能源有限公司","2013Q3",4668158.33
"1832","江苏恒泰新能源有限公司","2013Q4",4668158.33
"1833","江苏恒泰新能源有限公司","2014Q1",5722964.9375
"1834","江苏恒泰新能源有限公司","2014Q2",5722964.9375
"1835","江苏恒泰新能源有限公司","2014Q3",5722964.9375
"1836","江苏恒泰新能源有限公司","2014Q4",5722964.9375
"1837","江苏恒泰新能源有限公司","2015Q1",4090960.31666667
"1838","江苏恒泰新能源有限公司","2015Q2",4090960.31666667
"1839","江苏恒泰新能源有限公司","2015Q3",4090960.31666667
"1840","淮南矿业(集团)有限责任公司","2010Q1",118890000
"1841","淮南矿业(集团)有限责任公司","2010Q2",496990000
"1842","淮南矿业(集团)有限责任公司","2010Q3",218120000
"1843","淮南矿业(集团)有限责任公司","2010Q4",322348237
"1844","淮南矿业(集团)有限责任公司","2011Q1",268350000
"1845","淮南矿业(集团)有限责任公司","2011Q2",292010000
"1846","淮南矿业(集团)有限责任公司","2011Q3",307670000
"1847","淮南矿业(集团)有限责任公司","2011Q4",504473645
"1848","淮南矿业(集团)有限责任公司","2012Q1",307010000
"1849","淮南矿业(集团)有限责任公司","2012Q2",110300000
"1850","淮南矿业(集团)有限责任公司","2012Q3",74508315.1
"1851","淮南矿业(集团)有限责任公司","2012Q4",632512664.9
"1852","淮南矿业(集团)有限责任公司","2013Q1",-124830000
"1853","淮南矿业(集团)有限责任公司","2013Q2",-207559041.8
"1854","淮南矿业(集团)有限责任公司","2013Q3",-513042458.2
"1855","淮南矿业(集团)有限责任公司","2013Q4",320673688.4
"1856","淮南矿业(集团)有限责任公司","2014Q1",-284410000
"1857","淮南矿业(集团)有限责任公司","2014Q2",-349280000
"1858","淮南矿业(集团)有限责任公司","2014Q3",-3386200000
"1859","淮南矿业(集团)有限责任公司","2014Q4",-1769990025
"1860","淮南矿业(集团)有限责任公司","2015Q1",-657948629.6
"1861","淮南矿业(集团)有限责任公司","2015Q2",-967311370.4
"1862","淮南矿业(集团)有限责任公司","2015Q3",-373470000
"1863","淮南矿业(集团)有限责任公司","2015Q4",-62668008
"1864","淮南矿业(集团)有限责任公司","2016Q1",-41700000
"1865","淮南矿业(集团)有限责任公司","2016Q2",43376900
"1866","淮南矿业(集团)有限责任公司","2016Q3",299472700
"1867","淮南矿业(集团)有限责任公司","2016Q4",590842700.8
"1868","淮南矿业(集团)有限责任公司","2017Q1",269960000
"1869","中煤新集能源股份有限公司","2010Q1",286800084
"1870","中煤新集能源股份有限公司","2010Q2",357468379.2
"1871","中煤新集能源股份有限公司","2010Q3",343604614
"1872","中煤新集能源股份有限公司","2010Q4",261678209.8
"1873","中煤新集能源股份有限公司","2011Q1",337082530.1
"1874","中煤新集能源股份有限公司","2011Q2",268300913.4
"1875","中煤新集能源股份有限公司","2011Q3",423404999.5
"1876","中煤新集能源股份有限公司","2011Q4",315960426
"1877","中煤新集能源股份有限公司","2012Q1",535384528
"1878","中煤新集能源股份有限公司","2012Q2",388177530.2
"1879","中煤新集能源股份有限公司","2012Q3",141997107.8
"1880","中煤新集能源股份有限公司","2012Q4",271602355
"1881","中煤新集能源股份有限公司","2013Q1",92741286.83
"1882","中煤新集能源股份有限公司","2013Q2",37280629.37
"1883","中煤新集能源股份有限公司","2013Q3",-159079153.06
"1884","中煤新集能源股份有限公司","2013Q4",42094056.31
"1885","中煤新集能源股份有限公司","2014Q1",-211189635.8
"1886","中煤新集能源股份有限公司","2014Q2",-436834371.1
"1887","中煤新集能源股份有限公司","2014Q3",-435392781.1
"1888","中煤新集能源股份有限公司","2014Q4",-887827376
"1889","中煤新集能源股份有限公司","2015Q1",-491050428.4
"1890","中煤新集能源股份有限公司","2015Q2",-422747240.5
"1891","中煤新集能源股份有限公司","2015Q3",-375164121.1
"1892","中煤新集能源股份有限公司","2015Q4",-1274094478
"1893","中煤新集能源股份有限公司","2016Q1",-22072333.37
"1894","中煤新集能源股份有限公司","2016Q2",59811933.94
"1895","中煤新集能源股份有限公司","2016Q3",222699054.03
"1896","中煤新集能源股份有限公司","2016Q4",23344333.5
"1897","中煤新集能源股份有限公司","2017Q1",211073790.2
"1898","淮北矿业(集团)有限责任公司","2010Q1",7229537.95
"1899","淮北矿业(集团)有限责任公司","2010Q2",69582962.05
"1900","淮北矿业(集团)有限责任公司","2010Q3",62551826.1
"1901","淮北矿业(集团)有限责任公司","2010Q4",273910491.3
"1902","淮北矿业(集团)有限责任公司","2011Q1",499569105.9
"1903","淮北矿业(集团)有限责任公司","2011Q2",-174810278.3
"1904","淮北矿业(集团)有限责任公司","2011Q3",143242455.4
"1905","淮北矿业(集团)有限责任公司","2011Q4",398337737.7
"1906","淮北矿业(集团)有限责任公司","2012Q1",230235601.3
"1907","淮北矿业(集团)有限责任公司","2012Q2",265369731.8
"1908","淮北矿业(集团)有限责任公司","2012Q3",-249952978.5
"1909","淮北矿业(集团)有限责任公司","2012Q4",851465632.4
"1910","淮北矿业(集团)有限责任公司","2013Q1",-402909456.4
"1911","淮北矿业(集团)有限责任公司","2013Q2",216399830
"1912","淮北矿业(集团)有限责任公司","2013Q3",58206695.4
"1913","淮北矿业(集团)有限责任公司","2013Q4",5235528.5
"1914","淮北矿业(集团)有限责任公司","2014Q1",-158028261
"1915","淮北矿业(集团)有限责任公司","2014Q2",-367420086.3
"1916","淮北矿业(集团)有限责任公司","2014Q3",-517887136.7
"1917","淮北矿业(集团)有限责任公司","2014Q4",-358450537
"1918","淮北矿业(集团)有限责任公司","2015Q1",-468718172.3
"1919","淮北矿业(集团)有限责任公司","2015Q2",-572680669.7
"1920","淮北矿业(集团)有限责任公司","2015Q3",-573247858
"1921","淮北矿业(集团)有限责任公司","2015Q4",-330496495
"1922","淮北矿业(集团)有限责任公司","2016Q1",-262146227.9
"1923","淮北矿业(集团)有限责任公司","2016Q2",32294958.9
"1924","淮北矿业(集团)有限责任公司","2016Q3",310861699.26
"1925","淮北矿业(集团)有限责任公司","2016Q4",1084554610.74
"1926","淮北矿业(集团)有限责任公司","2017Q1",285117945.2
"1927","安徽恒源煤电股份有限公司","2010Q1",187784841.6
"1928","安徽恒源煤电股份有限公司","2010Q2",331359341.4
"1929","安徽恒源煤电股份有限公司","2010Q3",354249495
"1930","安徽恒源煤电股份有限公司","2010Q4",83407856.9
"1931","安徽恒源煤电股份有限公司","2011Q1",214984237.6
"1932","安徽恒源煤电股份有限公司","2011Q2",353140737.5
"1933","安徽恒源煤电股份有限公司","2011Q3",321078835.8
"1934","安徽恒源煤电股份有限公司","2011Q4",130648478.1
"1935","安徽恒源煤电股份有限公司","2012Q1",280442533.1
"1936","安徽恒源煤电股份有限公司","2012Q2",256022404.5
"1937","安徽恒源煤电股份有限公司","2012Q3",189179778.1
"1938","安徽恒源煤电股份有限公司","2012Q4",21371407.5
"1939","安徽恒源煤电股份有限公司","2013Q1",74505292.65
"1940","安徽恒源煤电股份有限公司","2013Q2",28714867.25
"1941","安徽恒源煤电股份有限公司","2013Q3",79596128.4
"1942","安徽恒源煤电股份有限公司","2013Q4",143154957.2
"1943","安徽恒源煤电股份有限公司","2014Q1",47130441.93
"1944","安徽恒源煤电股份有限公司","2014Q2",4507685.96
"1945","安徽恒源煤电股份有限公司","2014Q3",-1024402.65
"1946","安徽恒源煤电股份有限公司","2014Q4",-20612735.93
"1947","安徽恒源煤电股份有限公司","2015Q1",-156638534
"1948","安徽恒源煤电股份有限公司","2015Q2",-377858454.1
"1949","安徽恒源煤电股份有限公司","2015Q3",-355934258.4
"1950","安徽恒源煤电股份有限公司","2015Q4",-484520006.5
"1951","安徽恒源煤电股份有限公司","2016Q1",8873011.38
"1952","安徽恒源煤电股份有限公司","2016Q2",52261753.79
"1953","安徽恒源煤电股份有限公司","2016Q3",60246773.13
"1954","安徽恒源煤电股份有限公司","2016Q4",-81241898.93
"1955","安徽恒源煤电股份有限公司","2017Q1",290520206.1
"1956","淮北矿业股份有限公司","2010Q1",436659130.5
"1957","淮北矿业股份有限公司","2010Q2",436659130.5
"1958","淮北矿业股份有限公司","2010Q3",436659130.5
"1959","淮北矿业股份有限公司","2010Q4",436659130.5
"1960","淮北矿业股份有限公司","2011Q1",498547150.25
"1961","淮北矿业股份有限公司","2011Q2",498547150.25
"1962","淮北矿业股份有限公司","2011Q3",498547150.25
"1963","淮北矿业股份有限公司","2011Q4",498547150.25
"1964","淮北矿业股份有限公司","2012Q1",317920663.5
"1965","淮北矿业股份有限公司","2012Q2",317920663.5
"1966","淮北矿业股份有限公司","2012Q3",317920663.5
"1967","淮北矿业股份有限公司","2012Q4",317920663.5
"1968","淮北矿业股份有限公司","2013Q1",34521955.9666667
"1969","淮北矿业股份有限公司","2013Q2",34521955.9666667
"1970","淮北矿业股份有限公司","2013Q3",34521955.9666667
"1971","淮北矿业股份有限公司","2013Q4",10292337
"1972","淮北矿业股份有限公司","2014Q1",-119804343.1
"1973","淮北矿业股份有限公司","2014Q2",-261593298.8
"1974","淮北矿业股份有限公司","2014Q3",-597972716.2
"1975","淮北矿业股份有限公司","2014Q4",-599338421.9
"1976","淮北矿业股份有限公司","2015Q1",-470377542.9
"1977","淮北矿业股份有限公司","2015Q2",-605233482.1
"1978","淮北矿业股份有限公司","2015Q3",-667714312
"1979","淮北矿业股份有限公司","2015Q4",-447275911
"1980","淮北矿业股份有限公司","2016Q1",-310493481.8
"1981","淮北矿业股份有限公司","2016Q2",-39912392.6
"1982","淮北矿业股份有限公司","2016Q3",351558859.94
"1983","淮北矿业股份有限公司","2016Q4",886201028.56
"1984","淮北矿业股份有限公司","2017Q1",567980904.1
"1985","安徽省皖北煤电集团有限责任公司","2010Q1",106767931.25
"1986","安徽省皖北煤电集团有限责任公司","2010Q2",106767931.25
"1987","安徽省皖北煤电集团有限责任公司","2010Q3",370896671
"1988","安徽省皖北煤电集团有限责任公司","2010Q4",-63994834.5
"1989","安徽省皖北煤电集团有限责任公司","2011Q1",-16992915.52
"1990","安徽省皖北煤电集团有限责任公司","2011Q2",320416468.72
"1991","安徽省皖北煤电集团有限责任公司","2011Q3",415336911.6
"1992","安徽省皖北煤电集团有限责任公司","2011Q4",-73218495.3
"1993","安徽省皖北煤电集团有限责任公司","2012Q1",195451105.2
"1994","安徽省皖北煤电集团有限责任公司","2012Q2",104147295.9
"1995","安徽省皖北煤电集团有限责任公司","2012Q3",-45698403
"1996","安徽省皖北煤电集团有限责任公司","2012Q4",108214551.5
"1997","安徽省皖北煤电集团有限责任公司","2013Q1",18066308.73
"1998","安徽省皖北煤电集团有限责任公司","2013Q2",-11656413.64
"1999","安徽省皖北煤电集团有限责任公司","2013Q3",-32461739.61
"2000","安徽省皖北煤电集团有限责任公司","2013Q4",-22105475.11
"2001","安徽省皖北煤电集团有限责任公司","2014Q1",-176025200.5
"2002","安徽省皖北煤电集团有限责任公司","2014Q2",-296034727.4
"2003","安徽省皖北煤电集团有限责任公司","2014Q3",-310697498.4
"2004","安徽省皖北煤电集团有限责任公司","2014Q4",-282631577.7
"2005","安徽省皖北煤电集团有限责任公司","2015Q1",-396292045.1
"2006","安徽省皖北煤电集团有限责任公司","2015Q2",-351437380
"2007","安徽省皖北煤电集团有限责任公司","2015Q3",-601821685.9
"2008","安徽省皖北煤电集团有限责任公司","2015Q4",-381846903
"2009","安徽省皖北煤电集团有限责任公司","2016Q1",-192466657.9
"2010","安徽省皖北煤电集团有限责任公司","2016Q2",1550094.80000001
"2011","安徽省皖北煤电集团有限责任公司","2016Q3",26260704.1
"2012","安徽省皖北煤电集团有限责任公司","2016Q4",174192348.52
"2013","安徽省皖北煤电集团有限责任公司","2017Q1",202042011.8
"2014","福建省能源集团有限责任公司","2010Q1",14511952.36
"2015","福建省能源集团有限责任公司","2010Q2",132217568.64
"2016","福建省能源集团有限责任公司","2010Q3",18773559.6
"2017","福建省能源集团有限责任公司","2010Q4",279343143
"2018","福建省能源集团有限责任公司","2011Q1",39415308.88
"2019","福建省能源集团有限责任公司","2011Q2",222752945.42
"2020","福建省能源集团有限责任公司","2011Q3",21397198.6
"2021","福建省能源集团有限责任公司","2011Q4",339467208
"2022","福建省能源集团有限责任公司","2012Q1",95231703.57
"2023","福建省能源集团有限责任公司","2012Q2",174783924.03
"2024","福建省能源集团有限责任公司","2012Q3",83925071.1
"2025","福建省能源集团有限责任公司","2012Q4",607992632
"2026","福建省能源集团有限责任公司","2013Q1",61568845.14
"2027","福建省能源集团有限责任公司","2013Q2",282665308.76
"2028","福建省能源集团有限责任公司","2013Q3",157995211.8
"2029","福建省能源集团有限责任公司","2013Q4",589220706.3
"2030","福建省能源集团有限责任公司","2014Q1",99096592.36
"2031","福建省能源集团有限责任公司","2014Q2",580044720.34
"2032","福建省能源集团有限责任公司","2014Q3",61347418.0999999
"2033","福建省能源集团有限责任公司","2014Q4",458755820.2
"2034","福建省能源集团有限责任公司","2015Q1",-33080390.76
"2035","福建省能源集团有限责任公司","2015Q2",778979290.66
"2036","福建省能源集团有限责任公司","2015Q3",256762012.1
"2037","福建省能源集团有限责任公司","2015Q4",542979261
"2038","福建省能源集团有限责任公司","2016Q1",-25500356.17
"2039","福建省能源集团有限责任公司","2016Q2",533641624.67
"2040","福建省能源集团有限责任公司","2016Q3",402452564.1
"2041","福建省能源集团有限责任公司","2016Q4",777786976.4
"2042","福建省能源集团有限责任公司","2017Q1",399608732.4
"2043","龙岩北山煤矿有限责任公司","2010Q1",3064473.565
"2044","龙岩北山煤矿有限责任公司","2010Q2",3064473.565
"2045","龙岩北山煤矿有限责任公司","2010Q3",3064473.565
"2046","龙岩北山煤矿有限责任公司","2010Q4",3064473.565
"2047","龙岩北山煤矿有限责任公司","2012Q1",2619974.4325
"2048","龙岩北山煤矿有限责任公司","2012Q2",2619974.4325
"2049","龙岩北山煤矿有限责任公司","2012Q3",2619974.4325
"2050","龙岩北山煤矿有限责任公司","2012Q4",2619974.4325
"2051","龙岩北山煤矿有限责任公司","2013Q1",-240929.76
"2052","龙岩北山煤矿有限责任公司","2013Q2",-240929.76
"2053","龙岩北山煤矿有限责任公司","2013Q3",-240929.76
"2054","龙岩北山煤矿有限责任公司","2013Q4",-240929.76
"2055","江西省能源集团公司","2010Q1",83683494.825
"2056","江西省能源集团公司","2010Q2",83683494.825
"2057","江西省能源集团公司","2010Q3",83683494.825
"2058","江西省能源集团公司","2010Q4",83683494.825
"2059","江西省能源集团公司","2011Q1",257680714.5
"2060","江西省能源集团公司","2011Q2",67623701.5
"2061","江西省能源集团公司","2011Q3",140575691.5
"2062","江西省能源集团公司","2011Q4",13699688.6
"2063","江西省能源集团公司","2012Q1",79440686.44
"2064","江西省能源集团公司","2012Q2",182129603.76
"2065","江西省能源集团公司","2012Q3",-35970268.7
"2066","江西省能源集团公司","2012Q4",-12270673.4
"2067","江西省能源集团公司","2013Q1",-123424453.6
"2068","江西省能源集团公司","2013Q2",36854711.03
"2069","江西省能源集团公司","2013Q3",-179261853.93
"2070","江西省能源集团公司","2013Q4",26179040.3
"2071","江西省能源集团公司","2014Q1",-195854046
"2072","江西省能源集团公司","2014Q2",201153109.26
"2073","江西省能源集团公司","2014Q3",4973045.05
"2074","江西省能源集团公司","2014Q4",-6213313.71
"2075","江西省能源集团公司","2015Q1",-144900867.5
"2076","江西省能源集团公司","2015Q2",-201769784.8
"2077","江西省能源集团公司","2015Q3",-164591670
"2078","江西省能源集团公司","2015Q4",-218887913.1
"2079","江西省能源集团公司","2016Q1",-430694707
"2080","江西省能源集团公司","2016Q2",-401286786.4
"2081","江西省能源集团公司","2016Q3",-1076105465.6
"2082","江西省能源集团公司","2016Q4",-4269612078
"2083","江西省能源集团公司","2017Q1",-220207240.8
"2084","安源煤业集团股份有限公司","2010Q1",10566118.27
"2085","安源煤业集团股份有限公司","2010Q2",44814144.61
"2086","安源煤业集团股份有限公司","2010Q3",-35513388.59
"2087","安源煤业集团股份有限公司","2010Q4",24696771.87
"2088","安源煤业集团股份有限公司","2011Q1",1776344.69
"2089","安源煤业集团股份有限公司","2011Q2",12848967.55
"2090","安源煤业集团股份有限公司","2011Q3",31396186.67
"2091","安源煤业集团股份有限公司","2011Q4",-10788393.36
"2092","安源煤业集团股份有限公司","2012Q1",128534145
"2093","安源煤业集团股份有限公司","2012Q2",126206650.3
"2094","安源煤业集团股份有限公司","2012Q3",50357210.4
"2095","安源煤业集团股份有限公司","2012Q4",27506955.4
"2096","安源煤业集团股份有限公司","2013Q1",36075467.19
"2097","安源煤业集团股份有限公司","2013Q2",47243804.46
"2098","安源煤业集团股份有限公司","2013Q3",53803522.55
"2099","安源煤业集团股份有限公司","2013Q4",77247089.8
"2100","安源煤业集团股份有限公司","2014Q1",-5823272.23
"2101","安源煤业集团股份有限公司","2014Q2",8106859.47
"2102","安源煤业集团股份有限公司","2014Q3",5997984.02
"2103","安源煤业集团股份有限公司","2014Q4",61936568.16
"2104","安源煤业集团股份有限公司","2015Q1",-6198523.87
"2105","安源煤业集团股份有限公司","2015Q2",-122781909.63
"2106","安源煤业集团股份有限公司","2015Q3",130935046.51
"2107","安源煤业集团股份有限公司","2015Q4",-66690.1599999999
"2108","安源煤业集团股份有限公司","2016Q1",-143636330.2
"2109","安源煤业集团股份有限公司","2016Q2",-121567324.6
"2110","安源煤业集团股份有限公司","2016Q3",-482922275.6
"2111","安源煤业集团股份有限公司","2016Q4",-1395223137.6
"2112","安源煤业集团股份有限公司","2017Q1",-58011454.17
"2113","兖矿集团有限公司","2010Q1",1421450409
"2114","兖矿集团有限公司","2010Q2",1344654832
"2115","兖矿集团有限公司","2010Q3",1073870423
"2116","兖矿集团有限公司","2010Q4",2774830023
"2117","兖矿集团有限公司","2011Q1",1925642810
"2118","兖矿集团有限公司","2011Q2",1273681255
"2119","兖矿集团有限公司","2011Q3",1741975389
"2120","兖矿集团有限公司","2011Q4",1830061416
"2121","兖矿集团有限公司","2012Q1",1754579879
"2122","兖矿集团有限公司","2012Q2",136100952
"2123","兖矿集团有限公司","2012Q3",-1070258948.5
"2124","兖矿集团有限公司","2012Q4",1893232421.5
"2125","兖矿集团有限公司","2013Q1",-695531301.5
"2126","兖矿集团有限公司","2013Q2",-985075973.5
"2127","兖矿集团有限公司","2013Q3",219373699
"2128","兖矿集团有限公司","2013Q4",-3596554512
"2129","兖矿集团有限公司","2014Q1",47305905.06
"2130","兖矿集团有限公司","2014Q2",-307896689.86
"2131","兖矿集团有限公司","2014Q3",402847614.1
"2132","兖矿集团有限公司","2014Q4",309003465.2
"2133","兖矿集团有限公司","2015Q1",-207130758.7
"2134","兖矿集团有限公司","2015Q2",74959850.8
"2135","兖矿集团有限公司","2015Q3",-14332349.3
"2136","兖矿集团有限公司","2015Q4",315904767.1
"2137","兖矿集团有限公司","2016Q1",52603853.75
"2138","兖矿集团有限公司","2016Q2",-24179257.91
"2139","兖矿集团有限公司","2016Q3",133100589.26
"2140","兖矿集团有限公司","2016Q4",-68766841.12
"2141","兖矿集团有限公司","2017Q1",153212226.3
"2142","兖州煤业股份有限公司","2010Q1",2106208252
"2143","兖州煤业股份有限公司","2010Q2",533623100
"2144","兖州煤业股份有限公司","2010Q3",3680708819
"2145","兖州煤业股份有限公司","2010Q4",2692533345
"2146","兖州煤业股份有限公司","2011Q1",2479594494
"2147","兖州煤业股份有限公司","2011Q2",2563416333
"2148","兖州煤业股份有限公司","2011Q3",1114055831
"2149","兖州煤业股份有限公司","2011Q4",2487068961
"2150","兖州煤业股份有限公司","2012Q1",2207804147
"2151","兖州煤业股份有限公司","2012Q2",2713008633
"2152","兖州煤业股份有限公司","2012Q3",-104710111
"2153","兖州煤业股份有限公司","2012Q4",767438513
"2154","兖州煤业股份有限公司","2013Q1",420942166
"2155","兖州煤业股份有限公司","2013Q2",-3845387166
"2156","兖州煤业股份有限公司","2013Q3",1882339000
"2157","兖州煤业股份有限公司","2013Q4",1841308000
"2158","兖州煤业股份有限公司","2014Q1",177499000
