指标名称,申万行业指数:半导体,申万行业指数:市盈率:半导体,申万行业指数:总市值:半导体,申万行业指数:半导体材料,Wind行业指数:半导体与半导体生产设备,Wind行业指数:半导体产品与半导体设备,Wind行业指数:半导体设备,Wind行业指数:半导体产品,出厂价(含税):多晶硅片(A片):国内主流厂商平均,出厂价(含税):八寸单晶硅片(A片):国内主流厂商平均,出厂价(含税):六寸半单晶硅片(A片):国内主流厂商平均,进口金额:半导体器件封装材料(32141010):当月值,半导体:销售额:合计:当月值,半导体:销售额:全球:三个月移动平均值,半导体:销量:全球:当季值,费城半导体指数,台湾半导体行业指数,华强北指数:半导体二极管,华强北指数:半导体三极管,美国:产能利用率:制造业(NAICS):半导体及相关设备:季调,日本:工业生产指数:半导体和平板显示器制造设备,现货价(周平均价):单晶硅片(156mm×156mm),出货量:硅片:全球,含税价:无取向硅钢片:0.5mm:上海,出口交货值:计算机、通信和其他电子设备制造业:当月值,计算机、通信和其他电子设备制造业:营业收入:累计值,PPI:计算机、通信和其他电子设备制造业:当月同比,PPI:计算机、通信和其他电子设备制造业:当月同比,Wind行业指数:电子设备、仪器和元件,企业家信心指数:预期指数:计算机、通信和其他电子设备制造业,市场价:进口硅料:国内,申万行业指数:LED,价格:液晶显示器面板:21.5寸:LED:FHD,出厂价(含税):国产原生多晶硅(一级料):国内主流厂商平均,经销价(不含税):进口原生多晶硅:国外主流厂商平均,用电量:交通运输、电气、电子设备制造业:轻工业:当月值
2014-04-11,1164.21 ,90.51 ,1243.84 ,1049.57 ,962.29 ,962.29 ,591.97 ,970.98 ,6.42 ,8.58 ,4.61 ,,,,,560.34 ,106.11 ,,,,,,,,,,,,2060.46 ,,,1472.68 ,,159.13 ,20.00 ,
2014-04-12,,,,,,,,,6.40 ,8.57 ,4.60 ,,,,,,,,,,,,,,,,,,,,,,,159.13 ,20.00 ,
2014-04-13,,,,,,,,,6.35 ,8.53 ,4.56 ,,,,,,,,,,,,,,,,,,,,,,,159.13 ,20.00 ,
2014-04-14,1183.50 ,92.03 ,1263.68 ,1066.81 ,974.57 ,974.57 ,604.04 ,982.71 ,6.30 ,8.48 ,4.55 ,,,,,565.02 ,105.93 ,,,,,,,,,,,,2069.67 ,,,1471.56 ,,158.75 ,20.00 ,
2014-04-15,1190.82 ,92.64 ,1267.27 ,1061.49 ,977.80 ,977.80 ,608.39 ,985.63 ,6.27 ,8.43 ,4.55 ,,,,,569.00 ,107.21 ,,,,,,,,,,,,2058.23 ,,,1449.52 ,,158.75 ,20.00 ,
2014-04-16,1181.19 ,91.95 ,1256.11 ,1053.97 ,972.66 ,972.66 ,605.12 ,980.46 ,6.25 ,8.40 ,4.53 ,,,,,567.91 ,106.37 ,,,,,1.23 ,,,,,,,2052.48 ,,,1458.53 ,,158.75 ,20.00 ,
2014-04-17,1193.38 ,92.84 ,1267.33 ,1055.13 ,979.93 ,979.93 ,608.52 ,987.96 ,6.25 ,8.38 ,4.52 ,,,,,578.41 ,106.59 ,,,,,,,5610.00 ,,,,,2071.61 ,,,1450.19 ,,158.75 ,20.00 ,
2014-04-18,1207.75 ,95.46 ,1281.83 ,1061.54 ,990.84 ,990.84 ,616.26 ,998.81 ,6.25 ,8.37 ,4.52 ,,,,,,108.07 ,,,,,,,,,,,,2078.06 ,,,1464.61 ,,158.75 ,20.00 ,
2014-04-19,,,,,,,,,6.25 ,8.37 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,158.75 ,20.00 ,
2014-04-20,,,,,,,,,6.25 ,8.37 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,158.75 ,20.00 ,
2014-04-21,1185.26 ,93.50 ,1264.17 ,1048.83 ,970.78 ,970.78 ,608.94 ,977.81 ,6.25 ,8.37 ,4.52 ,,,,,583.48 ,107.89 ,,,,,,,,,,,,2059.40 ,,,1435.11 ,73.30 ,158.75 ,20.00 ,
2014-04-22,1167.70 ,92.45 ,1245.58 ,1037.10 ,953.04 ,953.04 ,584.55 ,961.94 ,6.25 ,8.37 ,4.52 ,,,,,589.11 ,107.96 ,,,,,,,,,,,,2026.15 ,,,1377.64 ,,158.75 ,20.00 ,
2014-04-23,1176.18 ,93.00 ,1258.09 ,1044.72 ,952.97 ,952.97 ,583.27 ,962.05 ,6.25 ,8.35 ,4.52 ,,,,,588.43 ,108.00 ,,,,,1.23 ,,,,,,,2023.91 ,,,1371.99 ,,158.75 ,20.00 ,
2014-04-24,1165.80 ,93.02 ,1252.13 ,1056.06 ,940.29 ,940.29 ,575.41 ,949.27 ,6.25 ,8.33 ,4.52 ,,,,,591.64 ,107.96 ,,,,,,,5600.00 ,,,,,2002.26 ,,,1355.44 ,,158.75 ,20.00 ,
2014-04-25,1132.07 ,89.21 ,1212.24 ,1011.39 ,915.70 ,915.70 ,570.37 ,922.92 ,6.25 ,8.32 ,4.52 ,,,,,572.19 ,105.91 ,,,,,,,,,,,,1946.73 ,,,1324.36 ,,158.75 ,20.00 ,
2014-04-26,,,,,,,,,6.25 ,8.32 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,158.75 ,20.00 ,
2014-04-27,,,,,,,,,6.25 ,8.32 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,158.75 ,20.00 ,
2014-04-28,1059.23 ,83.59 ,1135.65 ,958.73 ,867.44 ,867.44 ,560.32 ,871.33 ,6.25 ,8.32 ,4.51 ,,,,,568.55 ,106.90 ,,,,,,,,,,,,1882.82 ,,,1303.03 ,,158.75 ,20.00 ,
2014-04-29,1076.61 ,84.88 ,1156.95 ,974.64 ,883.07 ,883.07 ,567.36 ,887.49 ,6.24 ,8.30 ,4.51 ,,,,,572.99 ,107.87 ,,,,,,,,,,,,1917.82 ,,,1339.12 ,,158.75 ,20.00 ,
2014-04-30,1087.28 ,85.73 ,1165.87 ,964.26 ,886.46 ,886.46 ,570.08 ,890.81 ,6.24 ,8.30 ,4.51 ,2297.25 ,26.34 ,26.34 ,,575.97 ,106.55 ,,,72.30 ,80.00 ,1.23 ,,,3649.30 ,,-2.00 ,98.00 ,1947.38 ,,22.70 ,1346.63 ,,158.75 ,20.00 ,364273.00 
2014-05-01,,,,,,,,,6.24 ,8.30 ,4.51 ,,,,,573.86 ,,,,,,,,,,,,,,,,,,158.75 ,20.00 ,
2014-05-02,,,,,,,,,6.24 ,8.30 ,4.51 ,,,,,575.49 ,107.80 ,,,,,,,,,,,,,,,,,158.75 ,20.00 ,
2014-05-03,,,,,,,,,6.24 ,8.30 ,4.51 ,,,,,,,,,,,,,,,,,,,,,,,158.75 ,20.00 ,
2014-05-04,,,,,,,,,6.21 ,8.25 ,4.51 ,,,,,,,,,,,,,,,,,,,,,,,158.75 ,20.00 ,
2014-05-05,1112.16 ,87.99 ,1194.64 ,991.47 ,903.39 ,903.39 ,575.00 ,908.75 ,6.21 ,8.23 ,4.50 ,,,,,575.94 ,107.75 ,,,,,,,,,,,,1984.09 ,,,1360.50 ,73.40 ,158.75 ,20.00 ,
2014-05-06,1130.10 ,89.25 ,1213.19 ,996.88 ,917.76 ,917.76 ,588.28 ,922.57 ,6.20 ,8.22 ,4.49 ,,,,,573.49 ,108.50 ,,,,,,,,,,,,2006.39 ,,,1373.35 ,,158.75 ,20.00 ,
2014-05-07,1112.46 ,87.84 ,1194.82 ,955.88 ,897.46 ,897.46 ,566.69 ,903.48 ,6.17 ,8.20 ,4.49 ,,,,,573.99 ,108.95 ,,,,,1.23 ,,,,,,,1972.62 ,,,1340.81 ,,158.75 ,20.00 ,
2014-05-08,1112.63 ,87.82 ,1195.47 ,960.74 ,898.11 ,898.11 ,568.34 ,903.94 ,6.16 ,8.20 ,4.49 ,,,,,577.83 ,109.56 ,,,,,,,5600.00 ,,,,,1967.44 ,,,1336.71 ,,158.75 ,20.00 ,
2014-05-09,1109.94 ,87.69 ,1189.40 ,953.36 ,891.16 ,891.16 ,560.10 ,897.54 ,6.15 ,8.18 ,4.48 ,,,,,575.97 ,109.12 ,,,,,,,,,,,,1942.22 ,,,1325.24 ,,158.50 ,20.00 ,
2014-05-10,,,,,,,,,6.15 ,8.18 ,4.48 ,,,,,,,,,,,,,,,,,,,,,,,158.50 ,20.00 ,
2014-05-11,,,,,,,,,6.14 ,8.18 ,4.48 ,,,,,,,,,,,,,,,,,,,,,,,158.50 ,20.00 ,
2014-05-12,1142.06 ,87.89 ,1176.78 ,1001.67 ,917.54 ,917.54 ,572.69 ,924.74 ,6.13 ,8.17 ,4.47 ,,,,,586.48 ,107.72 ,,,,,,,,,,,,1988.64 ,,,1352.77 ,,158.50 ,20.00 ,
2014-05-13,1134.21 ,89.64 ,1214.06 ,970.89 ,912.68 ,912.68 ,564.26 ,920.67 ,6.12 ,8.15 ,4.47 ,,,,,581.88 ,108.69 ,,,,,,,,,,,,1983.51 ,,,1351.82 ,,158.50 ,20.00 ,
2014-05-14,1133.22 ,89.45 ,1217.90 ,972.80 ,913.43 ,913.43 ,568.67 ,920.82 ,6.12 ,8.15 ,4.47 ,,,,,576.80 ,110.13 ,,,,,1.23 ,,,,,,,1988.49 ,,,1353.76 ,,158.50 ,19.90 ,
2014-05-15,1102.57 ,87.04 ,1189.56 ,945.46 ,888.24 ,888.24 ,554.38 ,895.21 ,6.12 ,8.15 ,4.47 ,,,,,570.00 ,110.07 ,,,,,,,5600.00 ,,,,,1943.84 ,,,1343.73 ,,158.50 ,19.90 ,
2014-05-16,1094.82 ,86.47 ,1182.39 ,960.44 ,886.33 ,886.33 ,540.11 ,895.33 ,6.11 ,8.13 ,4.47 ,,,,,576.02 ,110.10 ,,,,,,,,,,,,1941.56 ,,,1335.50 ,,158.50 ,19.90 ,
2014-05-17,,,,,,,,,6.11 ,8.13 ,4.47 ,,,,,,,,,,,,,,,,,,,,,,,158.50 ,19.90 ,
2014-05-18,,,,,,,,,6.11 ,8.13 ,4.47 ,,,,,,,,,,,,,,,,,,,,,,,158.50 ,19.90 ,
2014-05-19,1092.95 ,86.42 ,1175.61 ,962.98 ,889.16 ,889.16 ,541.99 ,898.16 ,6.11 ,8.13 ,4.47 ,,,,,582.05 ,109.34 ,,,,,,,,,,,,1927.10 ,,,1326.62 ,73.80 ,158.50 ,19.90 ,
2014-05-20,1098.27 ,86.77 ,1180.22 ,954.32 ,891.22 ,891.22 ,532.24 ,901.97 ,6.11 ,8.13 ,4.47 ,,,,,578.58 ,109.62 ,,,,,,,,,,,,1943.36 ,,,1330.20 ,,158.50 ,19.90 ,
2014-05-21,1120.79 ,88.52 ,1203.00 ,966.76 ,905.24 ,905.24 ,542.91 ,915.79 ,6.11 ,8.13 ,4.47 ,,,,,581.81 ,109.11 ,,,,,1.22 ,,,,,,,1970.30 ,,,1349.69 ,,158.50 ,19.90 ,
2014-05-22,1122.80 ,88.74 ,1203.10 ,966.74 ,907.90 ,907.90 ,543.12 ,918.70 ,6.10 ,8.13 ,4.45 ,,,,,584.30 ,111.12 ,,,,,,,5560.00 ,,,,,1971.53 ,,,1345.17 ,,158.50 ,19.90 ,
2014-05-23,1141.18 ,90.14 ,1223.25 ,971.13 ,916.60 ,916.60 ,547.63 ,927.61 ,6.09 ,8.13 ,4.45 ,,,,,589.91 ,111.28 ,,,,,,,,,,,,1992.23 ,,,1359.84 ,,158.50 ,19.90 ,
2014-05-24,,,,,,,,,6.09 ,8.13 ,4.46 ,,,,,,,,,,,,,,,,,,,,,,,158.50 ,19.90 ,
2014-05-25,,,,,,,,,6.09 ,8.13 ,4.46 ,,,,,,,,,,,,,,,,,,,,,,,158.50 ,19.90 ,
2014-05-26,1154.92 ,91.14 ,1240.43 ,973.40 ,929.05 ,929.05 ,563.29 ,938.92 ,6.07 ,8.12 ,4.46 ,,,,,,111.96 ,,,,,,,,,,,,2015.31 ,,,1382.74 ,,158.50 ,19.90 ,
2014-05-27,1151.59 ,90.90 ,1240.57 ,978.04 ,928.06 ,928.06 ,567.87 ,937.11 ,6.06 ,8.12 ,4.47 ,,,,,598.96 ,112.97 ,,,,,,,,,,,,2010.14 ,,,1378.46 ,,158.50 ,19.90 ,
2014-05-28,1203.92 ,95.14 ,1290.07 ,991.55 ,953.12 ,953.12 ,582.90 ,962.46 ,6.05 ,8.12 ,4.52 ,,,,,597.66 ,113.74 ,,,,,1.22 ,,,,,,,2049.23 ,,,1389.72 ,,158.50 ,19.90 ,
2014-05-29,1196.46 ,94.56 ,1277.34 ,976.53 ,945.03 ,945.03 ,575.56 ,954.67 ,6.04 ,8.12 ,4.52 ,,,,,598.96 ,112.64 ,,,,,,,5450.00 ,,,,,2019.45 ,,,1380.07 ,,158.88 ,19.90 ,
2014-05-30,1214.34 ,96.04 ,1300.70 ,1026.57 ,955.49 ,955.49 ,586.34 ,964.54 ,6.04 ,8.15 ,4.52 ,,,,,599.59 ,111.43 ,,,,,,,,,,,,2042.78 ,,,1369.57 ,,159.43 ,19.90 ,
2014-05-31,,,,,,,,,6.04 ,8.15 ,4.52 ,2010.10 ,26.86 ,26.83 ,,,,,,73.36 ,76.60 ,,,,3783.20 ,,-1.72 ,98.28 ,,,26.42 ,,,159.43 ,19.90 ,382703.00 
2014-06-01,,,,,,,,,6.04 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-06-02,,,,,,,,,6.04 ,8.15 ,4.52 ,,,,,602.84 ,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-06-03,1200.92 ,94.89 ,1290.11 ,1032.55 ,945.23 ,945.23 ,576.08 ,954.82 ,6.04 ,8.15 ,4.52 ,,,,,608.43 ,113.12 ,,,,,,,,,,,,2033.09 ,,,1360.23 ,,159.43 ,19.90 ,
2014-06-04,1203.36 ,95.04 ,1289.35 ,1019.59 ,940.03 ,940.03 ,556.90 ,952.57 ,6.04 ,8.15 ,4.53 ,,,,,611.14 ,114.23 ,,,,,1.22 ,,,,,,,2008.31 ,,,1348.22 ,73.90 ,159.43 ,19.90 ,
2014-06-05,1212.21 ,95.74 ,1298.31 ,1018.60 ,945.83 ,945.83 ,552.67 ,959.89 ,6.03 ,8.15 ,4.53 ,,,,,614.30 ,115.26 ,,,,,,,,,,,,2036.55 ,,,1368.46 ,,159.43 ,19.90 ,
2014-06-06,1201.43 ,94.90 ,1285.87 ,1012.67 ,942.74 ,942.74 ,549.35 ,957.03 ,6.02 ,8.15 ,4.53 ,,,,,617.25 ,114.40 ,,,,,,,,,,,,2035.13 ,,,1376.83 ,,159.43 ,19.90 ,
2014-06-07,,,,,,,,,6.02 ,8.15 ,4.53 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-06-08,,,,,,,,,6.02 ,8.15 ,4.53 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-06-09,1193.07 ,94.21 ,1277.48 ,1030.30 ,938.34 ,938.34 ,549.54 ,952.05 ,6.01 ,8.15 ,4.53 ,,,,,618.44 ,114.94 ,,,,,,,,,,,,2012.50 ,,,1366.54 ,,159.43 ,19.90 ,
2014-06-10,1218.37 ,96.21 ,1303.62 ,1034.25 ,949.24 ,949.24 ,558.48 ,962.64 ,6.00 ,8.15 ,4.53 ,,,,,620.26 ,115.74 ,,,,,,,,,,,,2052.41 ,,,1372.43 ,,159.43 ,19.90 ,
2014-06-11,1219.41 ,96.30 ,1303.43 ,1027.29 ,954.93 ,954.93 ,564.74 ,967.86 ,6.00 ,8.15 ,4.53 ,,,,,623.48 ,116.01 ,,,,,1.22 ,,,,,,,2068.90 ,,,1387.24 ,,159.43 ,19.90 ,
2014-06-12,1219.61 ,96.32 ,1306.05 ,1033.88 ,953.24 ,953.24 ,556.81 ,967.36 ,6.00 ,8.15 ,4.53 ,,,,,621.35 ,114.85 ,,,,,,,5410.00 ,,,,,2063.02 ,,,1382.07 ,,159.43 ,19.90 ,
2014-06-13,1243.94 ,98.22 ,1328.71 ,1044.19 ,970.83 ,970.83 ,574.58 ,983.78 ,6.00 ,8.15 ,4.53 ,,,,,627.49 ,114.44 ,,,,,,,,,,,,2099.91 ,,,1402.97 ,,159.43 ,19.90 ,
2014-06-14,,,,,,,,,6.00 ,8.15 ,4.53 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-06-15,,,,,,,,,6.00 ,8.15 ,4.53 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-06-16,1248.54 ,98.59 ,1335.24 ,1050.63 ,975.51 ,975.51 ,587.91 ,986.50 ,6.00 ,8.15 ,4.53 ,,,,,630.93 ,115.16 ,,,,,,,,,,,,2108.57 ,,,1405.79 ,,159.43 ,19.90 ,
2014-06-17,1227.43 ,96.92 ,1310.27 ,1033.60 ,965.26 ,965.26 ,580.59 ,976.36 ,6.00 ,8.15 ,4.53 ,,,,,635.50 ,116.25 ,,,,,,,,,,,,2084.72 ,,,1387.05 ,,159.43 ,19.90 ,
2014-06-18,1219.68 ,96.37 ,1302.57 ,1043.03 ,968.47 ,968.47 ,585.50 ,979.03 ,5.99 ,8.15 ,4.53 ,,,,,633.20 ,116.55 ,,,,,1.22 ,,,,,,,2079.59 ,,,1386.79 ,,159.43 ,19.90 ,
2014-06-19,1174.67 ,92.86 ,1252.86 ,1015.98 ,937.48 ,937.48 ,565.34 ,947.98 ,5.98 ,8.15 ,4.53 ,,,,,633.98 ,117.45 ,,,,,,,,,,,,2010.71 ,,,1340.58 ,74.30 ,159.43 ,19.90 ,
2014-06-20,1191.01 ,94.16 ,1270.72 ,1031.93 ,953.59 ,953.59 ,575.22 ,964.23 ,5.97 ,8.15 ,4.52 ,,,,,635.42 ,115.95 ,,,,,,,,,,,,2034.18 ,,,1355.18 ,,159.43 ,19.90 ,
2014-06-21,,,,,,,,,5.97 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-06-22,,,,,,,,,5.97 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-06-23,1209.10 ,95.52 ,1293.56 ,1035.19 ,965.25 ,965.25 ,586.96 ,975.08 ,5.97 ,8.15 ,4.52 ,,,,,633.13 ,114.59 ,,,,,,,,,,,,2058.59 ,,,1361.64 ,,159.43 ,19.90 ,
2014-06-24,1218.19 ,96.31 ,1301.78 ,1038.17 ,971.75 ,971.75 ,591.06 ,981.62 ,5.97 ,8.15 ,4.52 ,,,,,628.50 ,114.55 ,,,,,,,,,,,,2066.78 ,,,1365.42 ,,159.43 ,19.90 ,
2014-06-25,1208.46 ,95.49 ,1293.17 ,1020.24 ,966.09 ,966.09 ,587.38 ,975.95 ,5.97 ,8.15 ,4.52 ,,,,,630.87 ,114.92 ,,,,,1.21 ,,,,,,,2060.03 ,,,1364.87 ,,159.43 ,19.90 ,
2014-06-26,1231.72 ,97.02 ,1321.38 ,1026.14 ,984.34 ,984.34 ,603.32 ,993.41 ,5.97 ,8.15 ,4.52 ,,,,,628.28 ,116.14 ,,,,,,,5360.00 ,,,,,2099.13 ,,,1392.73 ,,159.43 ,19.90 ,
2014-06-27,1237.27 ,97.35 ,1329.96 ,1039.65 ,987.28 ,987.28 ,610.21 ,995.33 ,5.95 ,8.15 ,4.52 ,,,,,629.27 ,115.84 ,,,,,,,,,,,,2104.98 ,,,1395.98 ,,159.43 ,19.90 ,
2014-06-28,,,,,,,,,5.95 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-06-29,,,,,,,,,5.95 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-06-30,1252.19 ,98.62 ,1342.40 ,1048.52 ,1003.98 ,1003.98 ,620.65 ,1012.14 ,5.94 ,8.15 ,4.52 ,1972.04 ,27.40 ,27.44 ,1925.00 ,635.93 ,117.05 ,157.27 ,99.01 ,72.42 ,79.50 ,,2587.00 ,,4084.30 ,,-1.60 ,98.40 ,2140.71 ,132.00 ,26.49 ,1424.09 ,,159.43 ,19.90 ,406341.00 
2014-07-01,1249.87 ,98.48 ,1338.68 ,1059.06 ,1016.29 ,1016.29 ,620.77 ,1025.98 ,5.94 ,8.15 ,4.52 ,,,,,644.71 ,118.44 ,,,,,,,,,,,,2146.44 ,,,1420.35 ,,159.43 ,19.90 ,
2014-07-02,1265.75 ,99.75 ,1353.95 ,1065.94 ,1028.25 ,1028.25 ,620.44 ,1039.51 ,5.93 ,8.15 ,4.52 ,,,,,645.78 ,121.49 ,,,,,1.21 ,,,,,,,2156.43 ,,,1426.16 ,,159.43 ,19.90 ,
2014-07-03,1302.29 ,102.78 ,1390.47 ,1092.15 ,1042.98 ,1042.98 ,630.15 ,1054.25 ,5.93 ,8.15 ,4.52 ,,,,,650.55 ,123.80 ,,,,,,,,,,,,2161.94 ,,,1436.33 ,,159.43 ,19.90 ,
2014-07-04,1300.51 ,102.57 ,1389.85 ,1088.66 ,1036.81 ,1036.81 ,628.98 ,1047.55 ,5.93 ,8.15 ,4.52 ,,,,,,123.87 ,,,,,,,,,,,,2161.80 ,,,1434.42 ,,159.43 ,19.90 ,
2014-07-05,,,,,,,,,5.93 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-07-06,,,,,,,,,5.93 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-07-07,1283.95 ,101.35 ,1371.70 ,1084.05 ,1031.63 ,1031.63 ,628.54 ,1041.80 ,5.91 ,8.15 ,4.52 ,,,,,646.10 ,124.62 ,,,,,,,,,,,,2151.02 ,,,1392.96 ,74.50 ,159.43 ,19.90 ,
2014-07-08,1296.98 ,102.43 ,1387.63 ,1097.55 ,1038.28 ,1038.28 ,634.77 ,1048.08 ,5.90 ,8.15 ,4.52 ,,,,,642.64 ,123.34 ,,,,,,,,,,,,2169.85 ,,,1403.54 ,,159.43 ,19.90 ,
2014-07-09,1259.01 ,99.28 ,1349.63 ,1077.94 ,1015.35 ,1015.35 ,627.05 ,1023.72 ,5.88 ,8.15 ,4.52 ,,,,,646.56 ,122.54 ,,,,,1.21 ,,,,,,,2132.09 ,,,1382.30 ,,159.43 ,19.90 ,
2014-07-10,1243.81 ,98.03 ,1335.51 ,1075.27 ,1003.03 ,1003.03 ,624.99 ,1010.21 ,5.86 ,8.15 ,4.52 ,,,,,643.47 ,122.87 ,,,,,,,,,,,,2110.69 ,,,1355.31 ,,159.43 ,19.90 ,
2014-07-11,1254.77 ,98.91 ,1344.19 ,1080.65 ,1014.16 ,1014.16 ,622.37 ,1023.28 ,5.86 ,8.15 ,4.52 ,,,,,643.89 ,122.36 ,,,,,,,,,,,,2128.33 ,,,1369.60 ,,159.43 ,19.90 ,
2014-07-12,,,,,,,,,5.86 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-07-13,,,,,,,,,5.86 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-07-14,1264.91 ,99.79 ,1353.31 ,1078.27 ,1025.44 ,1025.44 ,626.93 ,1035.13 ,5.86 ,8.15 ,4.52 ,,,,,646.12 ,120.69 ,,,,,,,,,,,,2162.81 ,,,1381.28 ,,159.43 ,19.90 ,
2014-07-15,1252.38 ,98.84 ,1342.61 ,1087.00 ,1024.87 ,1024.87 ,622.35 ,1035.34 ,5.86 ,8.15 ,4.52 ,,,,,644.44 ,120.89 ,,,,,,,,,,,,2145.95 ,,,1388.66 ,,159.43 ,19.90 ,
2014-07-16,1225.86 ,96.85 ,1313.71 ,1096.98 ,1003.43 ,1003.43 ,627.55 ,1010.29 ,5.85 ,8.15 ,4.52 ,,,,,651.76 ,119.23 ,,,,,1.21 ,,,,,,,2103.60 ,,,1360.56 ,,159.43 ,19.90 ,
2014-07-17,1230.52 ,97.19 ,1318.93 ,1098.62 ,1005.34 ,1005.34 ,627.33 ,1012.47 ,5.85 ,8.15 ,4.52 ,,,,,635.33 ,115.72 ,,,,,,,5250.00 ,,,,,2091.86 ,,,1350.82 ,,159.43 ,19.90 ,
2014-07-18,1224.31 ,96.60 ,1314.25 ,1097.19 ,1004.41 ,1004.41 ,626.25 ,1011.61 ,5.85 ,8.15 ,4.52 ,,,,,643.44 ,115.34 ,,,,,,,,,,,,2090.95 ,,,1353.33 ,,159.43 ,19.90 ,
2014-07-19,,,,,,,,,5.85 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-07-20,,,,,,,,,5.85 ,8.15 ,4.52 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-07-21,1216.28 ,95.66 ,1307.23 ,1104.69 ,1005.39 ,1005.39 ,631.85 ,1011.68 ,5.85 ,8.15 ,4.51 ,,,,,645.02 ,115.53 ,,,,,,,,,,,,2094.87 ,,,1361.82 ,74.80 ,159.43 ,19.90 ,
2014-07-22,1238.72 ,97.30 ,1331.95 ,1112.97 ,1019.77 ,1019.77 ,634.64 ,1027.32 ,5.85 ,8.15 ,4.51 ,,,,,649.35 ,117.07 ,,,,,,,,,,,,2122.16 ,,,1378.71 ,,159.43 ,19.90 ,
2014-07-23,1212.18 ,95.24 ,1304.08 ,1097.32 ,1002.04 ,1002.04 ,623.54 ,1009.46 ,5.85 ,8.15 ,4.51 ,,,,,634.45 ,,,,,,1.21 ,,,,,,,2086.67 ,,,1342.46 ,,159.43 ,19.90 ,
2014-07-24,1203.56 ,94.54 ,1293.91 ,1061.21 ,992.80 ,992.80 ,609.60 ,1001.68 ,5.85 ,8.15 ,4.51 ,,,,,629.13 ,116.96 ,,,,,,,5210.00 ,,,,,2056.70 ,,,1329.29 ,,159.43 ,19.90 ,
2014-07-25,1221.56 ,95.99 ,1309.69 ,1072.67 ,1002.94 ,1002.94 ,615.84 ,1011.90 ,5.85 ,8.15 ,4.51 ,,,,,616.65 ,114.84 ,,,,,,,,,,,,2070.18 ,,,1323.37 ,,159.43 ,19.90 ,
2014-07-26,,,,,,,,,5.85 ,8.15 ,4.51 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-07-27,,,,,,,,,5.85 ,8.15 ,4.51 ,,,,,,,,,,,,,,,,,,,,,,,159.43 ,19.90 ,
2014-07-28,1238.66 ,97.30 ,1326.71 ,1075.69 ,1017.36 ,1017.36 ,619.13 ,1027.48 ,5.85 ,8.15 ,4.51 ,,,,,616.00 ,113.72 ,,,,,,,,,,,,2114.04 ,,,1339.32 ,,159.43 ,19.90 ,
2014-07-29,1254.68 ,98.61 ,1346.45 ,1087.55 ,1025.35 ,1025.35 ,622.57 ,1035.82 ,5.84 ,8.13 ,4.51 ,,,,,614.43 ,114.10 ,,,,,,,,,,,,2154.96 ,,,1353.12 ,,159.43 ,19.90 ,
2014-07-30,1262.12 ,99.22 ,1354.47 ,1092.73 ,1032.13 ,1032.13 ,637.64 ,1040.63 ,5.83 ,8.13 ,4.51 ,,,,,620.60 ,114.70 ,,,,,1.20 ,,,,,,,2164.71 ,,,1361.35 ,,159.43 ,19.90 ,
2014-07-31,1268.96 ,99.75 ,1360.95 ,1099.58 ,1039.46 ,1039.46 ,645.18 ,1047.49 ,5.81 ,8.13 ,4.51 ,2086.18 ,28.07 ,28.13 ,,607.55 ,111.26 ,,,71.30 ,72.10 ,,,5210.00 ,3667.70 ,,-1.50 ,98.50 ,2187.89 ,,26.43 ,1382.55 ,,159.43 ,19.90 ,429560.00 
2014-08-01,1250.89 ,98.37 ,1340.61 ,1089.57 ,1021.96 ,1021.96 ,638.50 ,1029.08 ,5.81 ,8.13 ,4.51 ,,,,,609.76 ,111.32 ,,,,,,,,,,,,2150.56 ,,,1362.84 ,,159.43 ,19.90 ,
