指标名称,平均价:进口铁矿石,期货结算价(活跃合约):焦炭,价格:球团矿:62%:干基含税现汇出厂价:铜陵,车板价:连云港:澳大利亚:PB块矿:62.5%,市场价:无烟煤(2号洗中块):全国,消耗量:锰矿:全国:当月值,进口金额:按重量计氟化钙含量≤97%的萤石(25292100):当月同比,产量:天然气:当月值,价格:废钢,产量:生铁:当月值,进口金额:烧结用矿粉:当月值,产量:煤气:当月值,国家铁路:货运周转量:钢铁及有色金属
2012-08-31,129.83 ,1398.00 ,1090.00 ,780.00 ,,98.42 ,97.04 ,83.11 ,2550.00 ,5374.40 ,55.70 ,3292889.86 ,
2012-09-03,,1388.00 ,1090.00 ,765.00 ,,,,,2490.00 ,,,,
2012-09-04,,1350.00 ,1090.00 ,745.00 ,,,,,2490.00 ,,,,
2012-09-05,,1314.00 ,1010.00 ,745.00 ,,,,,2490.00 ,,,,
2012-09-06,,1306.00 ,1010.00 ,745.00 ,,,,,2440.00 ,,,,
2012-09-07,,1337.00 ,1010.00 ,735.00 ,,,,,2320.00 ,,,,
2012-09-10,,1390.00 ,1010.00 ,745.00 ,,,,,2320.00 ,,,,
2012-09-11,,1412.00 ,1010.00 ,815.00 ,,,,,2320.00 ,,,,
2012-09-12,,1446.00 ,1010.00 ,845.00 ,,,,,2320.00 ,,,,
2012-09-13,,1450.00 ,1010.00 ,835.00 ,,,,,2320.00 ,,,,
2012-09-14,,1469.00 ,1010.00 ,825.00 ,,,,,2320.00 ,,,,
2012-09-17,,1430.00 ,1010.00 ,865.00 ,,,,,2320.00 ,,,,
2012-09-18,,1456.00 ,1010.00 ,905.00 ,,,,,2320.00 ,,,,
2012-09-19,,1471.00 ,1010.00 ,915.00 ,,,,,2320.00 ,,,,
2012-09-20,,1445.00 ,1010.00 ,925.00 ,,,,,2320.00 ,,,,
2012-09-21,,1431.00 ,1010.00 ,915.00 ,,,,,2320.00 ,,,,
2012-09-24,,1429.00 ,1010.00 ,905.00 ,,,,,2320.00 ,,,,
2012-09-25,,1457.00 ,1010.00 ,895.00 ,,,,,2320.00 ,,,,
2012-09-26,,1437.00 ,1010.00 ,885.00 ,,,,,2320.00 ,,,,
2012-09-27,,1452.00 ,1010.00 ,885.00 ,,,,,2320.00 ,,,,
2012-09-28,,1462.00 ,1010.00 ,885.00 ,,,,,2320.00 ,,,,
2012-09-29,,,1010.00 ,885.00 ,,,,,2370.00 ,,,,
2012-09-30,115.85 ,,,,,110.09 ,87.66 ,81.95 ,,5289.60 ,51.79 ,3112176.40 ,
2012-10-08,,1469.00 ,1010.00 ,905.00 ,,,,,2370.00 ,,,,
2012-10-09,,1498.00 ,1010.00 ,935.00 ,,,,,2370.00 ,,,,
2012-10-10,,1538.00 ,1065.00 ,935.00 ,,,,,2500.00 ,,,,
2012-10-11,,1531.00 ,1065.00 ,935.00 ,,,,,2500.00 ,,,,
2012-10-12,,1548.00 ,1065.00 ,930.00 ,,,,,2500.00 ,,,,
2012-10-15,,1539.00 ,1065.00 ,905.00 ,,,,,2500.00 ,,,,
2012-10-16,,1542.00 ,1065.00 ,905.00 ,,,,,2500.00 ,,,,
2012-10-17,,1569.00 ,1065.00 ,900.00 ,,,,,2500.00 ,,,,
2012-10-18,,1578.00 ,1065.00 ,905.00 ,,,,,2500.00 ,,,,
2012-10-19,,1568.00 ,1070.00 ,915.00 ,,,,,2590.00 ,,,,
2012-10-22,,1558.00 ,1070.00 ,925.00 ,,,,,2590.00 ,,,,
2012-10-23,,1560.00 ,1070.00 ,935.00 ,,,,,2690.00 ,,,,
2012-10-24,,1539.00 ,1070.00 ,935.00 ,,,,,2690.00 ,,,,
2012-10-25,,1617.00 ,1070.00 ,935.00 ,,,,,2690.00 ,,,,
2012-10-26,,1608.00 ,1070.00 ,930.00 ,,,,,2690.00 ,,,,
2012-10-29,,1583.00 ,1070.00 ,925.00 ,,,,,2690.00 ,,,,
2012-10-30,,1565.00 ,1070.00 ,920.00 ,,,,,2690.00 ,,,,
2012-10-31,104.90 ,1565.00 ,1070.00 ,920.00 ,,111.60 ,48.15 ,86.70 ,2690.00 ,5398.20 ,39.44 ,3205525.93 ,
2012-11-01,,1584.00 ,1070.00 ,915.00 ,,,,,2690.00 ,,,,
2012-11-02,,1586.00 ,1070.00 ,920.00 ,,,,,2810.00 ,,,,
2012-11-05,,1589.00 ,1070.00 ,920.00 ,,,,,2810.00 ,,,,
2012-11-06,,1589.00 ,1120.00 ,920.00 ,,,,,2810.00 ,,,,
2012-11-07,,1566.00 ,1120.00 ,920.00 ,,,,,2810.00 ,,,,
2012-11-08,,1541.00 ,1120.00 ,920.00 ,,,,,2810.00 ,,,,
2012-11-09,,1559.00 ,1120.00 ,925.00 ,,,,,2810.00 ,,,,
2012-11-12,,1565.00 ,1120.00 ,925.00 ,,,,,2870.00 ,,,,
2012-11-13,,1572.00 ,1120.00 ,925.00 ,,,,,2870.00 ,,,,
2012-11-14,,1566.00 ,1120.00 ,925.00 ,,,,,2870.00 ,,,,
2012-11-15,,1572.00 ,1120.00 ,925.00 ,,,,,2870.00 ,,,,
2012-11-16,,1586.00 ,1120.00 ,925.00 ,,,,,2870.00 ,,,,
2012-11-19,,1576.00 ,1120.00 ,920.00 ,,,,,2870.00 ,,,,
2012-11-20,,1569.00 ,1120.00 ,915.00 ,,,,,2870.00 ,,,,
2012-11-21,,1582.00 ,1120.00 ,915.00 ,,,,,2870.00 ,,,,
2012-11-22,,1588.00 ,1120.00 ,915.00 ,,,,,2870.00 ,,,,
2012-11-23,,1586.00 ,1120.00 ,915.00 ,,,,,2870.00 ,,,,
2012-11-26,,1585.00 ,1120.00 ,915.00 ,,,,,2870.00 ,,,,
2012-11-27,,1568.00 ,1120.00 ,915.00 ,,,,,2870.00 ,,,,
2012-11-28,,1559.00 ,1120.00 ,915.00 ,,,,,2870.00 ,,,,
2012-11-29,,1546.00 ,1120.00 ,915.00 ,,,,,2830.00 ,,,,
2012-11-30,109.97 ,1530.00 ,1120.00 ,915.00 ,,119.16 ,-31.91 ,98.04 ,2770.00 ,5140.90 ,47.14 ,3209236.05 ,
2012-12-03,,1556.00 ,1120.00 ,910.00 ,,,,,2770.00 ,,,,
2012-12-04,,1561.00 ,1120.00 ,910.00 ,,,,,2770.00 ,,,,
2012-12-05,,1578.00 ,1120.00 ,915.00 ,,,,,2770.00 ,,,,
2012-12-06,,1580.00 ,1095.00 ,925.00 ,,,,,2770.00 ,,,,
2012-12-07,,1592.00 ,1095.00 ,930.00 ,,,,,2770.00 ,,,,
2012-12-10,,1622.00 ,1095.00 ,945.00 ,,,,,2770.00 ,,,,
2012-12-11,,1622.00 ,1095.00 ,965.00 ,,,,,2770.00 ,,,,
2012-12-12,,1622.00 ,1095.00 ,965.00 ,,,,,2770.00 ,,,,
2012-12-13,,1620.00 ,1095.00 ,965.00 ,,,,,2770.00 ,,,,
2012-12-14,,1640.00 ,1095.00 ,975.00 ,,,,,2770.00 ,,,,
2012-12-17,,1663.00 ,1095.00 ,1005.00 ,,,,,2770.00 ,,,,
2012-12-18,,1681.00 ,1095.00 ,1040.00 ,,,,,2770.00 ,,,,
2012-12-19,,1676.00 ,1095.00 ,1040.00 ,,,,,2770.00 ,,,,
2012-12-20,,1665.00 ,1095.00 ,1050.00 ,,,,,2770.00 ,,,,
2012-12-21,,1679.00 ,1095.00 ,1050.00 ,,,,,2770.00 ,,,,
2012-12-24,,1672.00 ,1095.00 ,1050.00 ,,,,,2770.00 ,,,,
2012-12-25,,1693.00 ,1095.00 ,1050.00 ,,,,,2830.00 ,,,,
2012-12-26,,1715.00 ,1095.00 ,1050.00 ,,,,,2830.00 ,,,,
2012-12-27,,1745.00 ,1095.00 ,1075.00 ,,,,,2830.00 ,,,,
2012-12-28,,1743.00 ,1135.00 ,1090.00 ,,,,,2830.00 ,,,,
2012-12-31,114.00 ,1791.00 ,1135.00 ,1090.00 ,,113.38 ,-31.25 ,102.03 ,2830.00 ,5089.30 ,53.99 ,3245579.11 ,246564.54 
2013-01-04,,1827.00 ,1135.00 ,1130.00 ,,,,,2830.00 ,,,,
2013-01-05,,,1195.00 ,1155.00 ,,,,,2890.00 ,,,,
2013-01-06,,,1195.00 ,1165.00 ,,,,,2890.00 ,,,,
2013-01-07,,1831.00 ,1195.00 ,1175.00 ,,,,,2940.00 ,,,,
2013-01-08,,1822.00 ,1195.00 ,1175.00 ,,,,,2940.00 ,,,,
2013-01-09,,1816.00 ,1195.00 ,1185.00 ,,,,,2940.00 ,,,,
2013-01-10,,1810.00 ,1195.00 ,1185.00 ,,,,,2940.00 ,,,,
2013-01-11,,1787.00 ,1195.00 ,1175.00 ,,,,,2940.00 ,,,,
2013-01-14,,1810.00 ,1270.00 ,1165.00 ,,,,,2940.00 ,,,,
2013-01-15,,1815.00 ,1270.00 ,1155.00 ,,,,,2940.00 ,,,,
2013-01-16,,1792.00 ,1270.00 ,1145.00 ,,,,,2940.00 ,,,,
2013-01-17,,1794.00 ,1270.00 ,1130.00 ,,,,,2940.00 ,,,,
2013-01-18,,1834.00 ,1270.00 ,1105.00 ,,,,,2940.00 ,,,,
2013-01-21,,1876.00 ,1270.00 ,1105.00 ,,,,,2940.00 ,,,,
2013-01-22,,1862.00 ,1270.00 ,1120.00 ,,,,,2940.00 ,,,,
2013-01-23,,1871.00 ,1270.00 ,1120.00 ,,,,,2940.00 ,,,,
2013-01-24,,1861.00 ,1270.00 ,1130.00 ,,,,,2940.00 ,,,,
2013-01-25,,1872.00 ,1270.00 ,1140.00 ,,,,,2940.00 ,,,,
2013-01-28,,1868.00 ,1275.00 ,1140.00 ,,,,,2940.00 ,,,,
2013-01-29,,1882.00 ,1275.00 ,1140.00 ,,,,,2940.00 ,,,,
2013-01-30,,1897.00 ,1275.00 ,1140.00 ,,,,,2940.00 ,,,,
2013-01-31,119.91 ,1889.00 ,1275.00 ,1140.00 ,,138.37 ,-15.26 ,106.50 ,2940.00 ,5873.80 ,50.36 ,3992000.00 ,
2013-02-01,,1902.00 ,1275.00 ,1140.00 ,,,,,2940.00 ,,,,
2013-02-04,,1919.00 ,1275.00 ,1140.00 ,,,,,,,,,
2013-02-05,,1913.00 ,1285.00 ,1160.00 ,,,,,,,,,
2013-02-06,,1908.00 ,1285.00 ,1160.00 ,,,,,,,,,
2013-02-07,,2027.00 ,1285.00 ,1160.00 ,,,,,,,,,
2013-02-08,,2027.00 ,1285.00 ,1160.00 ,,,,,,,,,
2013-02-16,,,1285.00 ,1160.00 ,,,,,2900.00 ,,,,
2013-02-17,,,1285.00 ,1170.00 ,,,,,2900.00 ,,,,
2013-02-18,,1984.00 ,1285.00 ,1175.00 ,,,,,2900.00 ,,,,
2013-02-19,,1968.00 ,1285.00 ,1185.00 ,,,,,2900.00 ,,,,
2013-02-20,,1963.00 ,1315.00 ,1190.00 ,,,,,2900.00 ,,,,
2013-02-21,,1902.00 ,1315.00 ,1190.00 ,,,,,2900.00 ,,,,
2013-02-22,,1867.00 ,1315.00 ,1180.00 ,,,,,2900.00 ,,,,
2013-02-25,,1844.00 ,1315.00 ,1165.00 ,,,,,2900.00 ,,,,
2013-02-26,,1831.00 ,1315.00 ,1160.00 ,,,,,2900.00 ,,,,
2013-02-27,,1834.00 ,1315.00 ,1155.00 ,,,,,2900.00 ,,,,
2013-02-28,130.05 ,1861.00 ,1315.00 ,1155.00 ,,105.61 ,129.32 ,95.70 ,2900.00 ,5705.40 ,47.95 ,3481000.00 ,
2013-03-01,,1827.00 ,1315.00 ,1155.00 ,,,,,2900.00 ,,,,
2013-03-04,,1788.00 ,1315.00 ,1155.00 ,,,,,2900.00 ,,,,
2013-03-05,,1793.00 ,1315.00 ,1155.00 ,,,,,2870.00 ,,,,
2013-03-06,,1802.00 ,1315.00 ,1145.00 ,,,,,2870.00 ,,,,
2013-03-07,,1775.00 ,1315.00 ,1145.00 ,,,,,2870.00 ,,,,
2013-03-08,,1747.00 ,1315.00 ,1145.00 ,,,,,2840.00 ,,,,
2013-03-11,,1740.00 ,1315.00 ,1145.00 ,,,,,2790.00 ,,,,
2013-03-12,,1734.00 ,1315.00 ,1140.00 ,,,,,2740.00 ,,,,
2013-03-13,,1721.00 ,1315.00 ,1130.00 ,,,,,2740.00 ,,,,
2013-03-14,,1663.00 ,1315.00 ,1120.00 ,,,,,2740.00 ,,,,
2013-03-15,,1670.00 ,1315.00 ,1080.00 ,,,,,2740.00 ,,,,
2013-03-18,,1663.00 ,1315.00 ,1080.00 ,,,,,2740.00 ,,,,
2013-03-19,,1671.00 ,1315.00 ,1065.00 ,,,,,2740.00 ,,,,
2013-03-20,,1677.00 ,1315.00 ,1055.00 ,,,,,2740.00 ,,,,
2013-03-21,,1705.00 ,1215.00 ,1055.00 ,,,,,2740.00 ,,,,
2013-03-22,,1690.00 ,1215.00 ,1055.00 ,,,,,2740.00 ,,,,
2013-03-25,,1687.00 ,1215.00 ,1060.00 ,,,,,2700.00 ,,,,
2013-03-26,,1666.00 ,1215.00 ,1060.00 ,,,,,2700.00 ,,,,
2013-03-27,,1662.00 ,1215.00 ,1065.00 ,,,,,2700.00 ,,,,
2013-03-28,,1632.00 ,1215.00 ,1075.00 ,,,,,2700.00 ,,,,
2013-03-29,,1590.00 ,1215.00 ,1070.00 ,,,,,2700.00 ,,,,
2013-03-31,139.28 ,,,,,113.35 ,-22.42 ,99.30 ,,6162.20 ,60.37 ,4422200.00 ,
2013-04-01,,1571.00 ,1215.00 ,1065.00 ,,,,,2650.00 ,,,,
2013-04-02,,1588.00 ,1215.00 ,1060.00 ,,,,,2640.00 ,,,,
2013-04-03,,1620.00 ,1215.00 ,1060.00 ,,,,,2640.00 ,,,,
2013-04-07,,,1215.00 ,1060.00 ,,,,,2640.00 ,,,,
2013-04-08,,1615.00 ,1215.00 ,1060.00 ,,,,,2610.00 ,,,,
2013-04-09,,1637.00 ,1215.00 ,1070.00 ,,,,,2610.00 ,,,,
2013-04-10,,1622.00 ,1215.00 ,1080.00 ,,,,,2610.00 ,,,,
2013-04-11,,1613.00 ,1215.00 ,1090.00 ,,,,,2610.00 ,,,,
2013-04-12,,1598.00 ,1215.00 ,1090.00 ,,,,,2610.00 ,,,,
2013-04-15,,1560.00 ,1215.00 ,1090.00 ,,,,,2610.00 ,,,,
2013-04-16,,1539.00 ,1215.00 ,1090.00 ,,,,,2610.00 ,,,,
2013-04-17,,1535.00 ,1215.00 ,1080.00 ,,,,,2610.00 ,,,,
2013-04-18,,1511.00 ,1215.00 ,1080.00 ,,,,,2610.00 ,,,,
2013-04-19,,1536.00 ,1215.00 ,1080.00 ,,,,,2610.00 ,,,,
2013-04-22,,1530.00 ,1215.00 ,1070.00 ,,,,,2610.00 ,,,,
2013-04-23,,1507.00 ,1215.00 ,1070.00 ,,,,,2610.00 ,,,,
2013-04-24,,1503.00 ,1215.00 ,1065.00 ,,,,,2610.00 ,,,,
2013-04-25,,1515.00 ,1215.00 ,1065.00 ,,,,,2610.00 ,,,,
2013-04-26,,1518.00 ,1215.00 ,1060.00 ,,,,,2580.00 ,,,,
2013-04-27,,,1215.00 ,1060.00 ,,,,,2580.00 ,,,,
2013-04-28,,,1215.00 ,1060.00 ,,,,,2580.00 ,,,,
2013-04-30,139.04 ,,,,,121.95 ,-41.93 ,92.10 ,,6065.20 ,61.52 ,4349100.00 ,
2013-05-02,,1471.00 ,1215.00 ,1060.00 ,,,,,2580.00 ,,,,
2013-05-03,,1494.00 ,1215.00 ,1045.00 ,,,,,2540.00 ,,,,
2013-05-06,,1521.00 ,1215.00 ,1035.00 ,,,,,2510.00 ,,,,
2013-05-07,,1513.00 ,1205.00 ,1035.00 ,,,,,2510.00 ,,,,
2013-05-08,,1519.00 ,1205.00 ,1035.00 ,,,,,2510.00 ,,,,
2013-05-09,,1520.00 ,1205.00 ,1035.00 ,,,,,2510.00 ,,,,
2013-05-10,,1524.00 ,1205.00 ,1035.00 ,,,,,2510.00 ,,,,
2013-05-13,,1559.00 ,1205.00 ,1035.00 ,,,,,2510.00 ,,,,
2013-05-14,,1569.00 ,1205.00 ,1025.00 ,,,,,2510.00 ,,,,
2013-05-15,,1548.00 ,1205.00 ,1025.00 ,,,,,2510.00 ,,,,
2013-05-16,,1515.00 ,1205.00 ,1025.00 ,,,,,2510.00 ,,,,
2013-05-17,,1532.00 ,1205.00 ,1015.00 ,,,,,2510.00 ,,,,
2013-05-20,,1560.00 ,1205.00 ,1005.00 ,,,,,2510.00 ,,,,
2013-05-21,,1558.00 ,1205.00 ,995.00 ,,,,,2480.00 ,,,,
2013-05-22,,1567.00 ,1175.00 ,995.00 ,,,,,2480.00 ,,,,
2013-05-23,,1552.00 ,1175.00 ,995.00 ,,,,,2480.00 ,,,,
2013-05-24,,1554.00 ,1175.00 ,995.00 ,,,,,2480.00 ,,,,
2013-05-27,,1526.00 ,1175.00 ,990.00 ,,,,,2440.00 ,,,,
2013-05-28,,1512.00 ,1175.00 ,980.00 ,,,,,2420.00 ,,,,
2013-05-29,,1510.00 ,1175.00 ,965.00 ,,,,,2420.00 ,,,,
2013-05-30,,1488.00 ,1175.00 ,955.00 ,,,,,2370.00 ,,,,
2013-05-31,132.91 ,1484.00 ,,915.00 ,,117.35 ,1.66 ,88.97 ,2300.00 ,6113.14 ,60.95 ,4683000.00 ,
2013-06-03,,1474.00 ,,915.00 ,,,,,2300.00 ,,,,
2013-06-04,,1487.00 ,,925.00 ,,,,,2300.00 ,,,,
2013-06-05,,1491.00 ,,935.00 ,,,,,2300.00 ,,,,
2013-06-06,,1457.00 ,,940.00 ,,,,,2300.00 ,,,,
2013-06-07,,1434.00 ,,930.00 ,,,,,2300.00 ,,,,
2013-06-08,,,,920.00 ,,,,,2300.00 ,,,,
2013-06-09,,,,910.00 ,,,,,2300.00 ,,,,
2013-06-13,,1432.00 ,,910.00 ,,,,,2300.00 ,,,,
2013-06-14,,1436.00 ,,920.00 ,,,,,2300.00 ,,,,
2013-06-17,,1461.00 ,,930.00 ,,,,,2330.00 ,,,,
2013-06-18,,1454.00 ,,945.00 ,,,,,2330.00 ,,,,
2013-06-19,,1454.00 ,,955.00 ,,,,,2330.00 ,,,,
2013-06-20,,1418.00 ,,970.00 ,,,,,2330.00 ,,,,
2013-06-21,,1462.00 ,,970.00 ,,,,,2330.00 ,,,,
2013-06-24,,1458.00 ,1100.00 ,960.00 ,,,,,2330.00 ,,,,
2013-06-25,,1441.00 ,1100.00 ,950.00 ,,,,,2310.00 ,,,,
2013-06-26,,1430.00 ,1100.00 ,940.00 ,,,,,2310.00 ,,,,
2013-06-27,,1434.00 ,1150.00 ,935.00 ,,,,,2310.00 ,,,,
2013-06-28,,1445.00 ,1150.00 ,940.00 ,,,,,2310.00 ,,,,
2013-06-30,126.80 ,,,,,130.39 ,-46.15 ,88.50 ,,5833.94 ,52.10 ,4729800.00 ,
2013-07-01,,1442.00 ,1150.00 ,950.00 ,,,,,2280.00 ,,,,
2013-07-02,,1446.00 ,1150.00 ,955.00 ,,,,,2280.00 ,,,,
2013-07-03,,1430.00 ,1150.00 ,955.00 ,,,,,2280.00 ,,,,
2013-07-04,,1429.00 ,1150.00 ,970.00 ,,,,,2280.00 ,,,,
2013-07-05,,1443.00 ,1150.00 ,970.00 ,,,,,2280.00 ,,,,
2013-07-08,,1424.00 ,1150.00 ,970.00 ,,,,,2280.00 ,,,,
2013-07-09,,1429.00 ,1150.00 ,970.00 ,,,,,2280.00 ,,,,
2013-07-10,,1422.00 ,1150.00 ,970.00 ,,,,,2280.00 ,,,,
2013-07-11,,1464.00 ,1150.00 ,970.00 ,,,,,2280.00 ,,,,
2013-07-12,,1452.00 ,1150.00 ,980.00 ,,,,,2280.00 ,,,,
2013-07-15,,1439.00 ,1150.00 ,985.00 ,,,,,2280.00 ,,,,
2013-07-16,,1428.00 ,1150.00 ,995.00 ,,,,,2280.00 ,,,,
2013-07-17,,1453.00 ,1150.00 ,995.00 ,,,,,2280.00 ,,,,
2013-07-18,,1456.00 ,1150.00 ,1000.00 ,,,,,2280.00 ,,,,
2013-07-19,,1478.00 ,1150.00 ,1010.00 ,,,,,2280.00 ,,,,
2013-07-22,,1482.00 ,1150.00 ,1005.00 ,,,,,2280.00 ,,,,
2013-07-23,,1480.00 ,1180.00 ,1000.00 ,,,,,2310.00 ,,,,
2013-07-24,,1481.00 ,1180.00 ,1000.00 ,,,,,2460.00 ,,,,
2013-07-25,,1478.00 ,1180.00 ,1010.00 ,,,,,2460.00 ,,,,
2013-07-26,,1474.00 ,1180.00 ,1010.00 ,,,,,2460.00 ,,,,
2013-07-29,,1454.00 ,1180.00 ,1010.00 ,,,,,2460.00 ,,,,
2013-07-30,,1451.00 ,1180.00 ,1005.00 ,,,,,2460.00 ,,,,
2013-07-31,118.47 ,1453.00 ,1180.00 ,1005.00 ,,127.23 ,0.41 ,89.84 ,2460.00 ,6002.10 ,56.52 ,4915700.00 ,
2013-08-01,,1472.00 ,1180.00 ,1000.00 ,,,,,2460.00 ,,,,
2013-08-02,,1481.00 ,1180.00 ,1000.00 ,,,,,2460.00 ,,,,
2013-08-05,,1487.00 ,1180.00 ,1000.00 ,,,,,2460.00 ,,,,
2013-08-06,,1480.00 ,1180.00 ,1005.00 ,,,,,2510.00 ,,,,
2013-08-07,,1483.00 ,1180.00 ,1010.00 ,,,,,2510.00 ,,,,
2013-08-08,,1506.00 ,1180.00 ,1020.00 ,,,,,2510.00 ,,,,
2013-08-09,,1520.00 ,1180.00 ,1020.00 ,,,,,2510.00 ,,,,
2013-08-12,,1558.00 ,1180.00 ,1025.00 ,,,,,2510.00 ,,,,
2013-08-13,,1590.00 ,1180.00 ,1035.00 ,,,,,2590.00 ,,,,
2013-08-14,,1610.00 ,1180.00 ,1055.00 ,,,,,2590.00 ,,,,
2013-08-15,,1605.00 ,1180.00 ,1070.00 ,,,,,2590.00 ,,,,
2013-08-16,,1591.00 ,1200.00 ,1065.00 ,,,,,2590.00 ,,,,
2013-08-19,,1605.00 ,1200.00 ,1055.00 ,,,,,2590.00 ,,,,
2013-08-20,,1601.00 ,1200.00 ,1055.00 ,,,,,2590.00 ,,,,
2013-08-21,,1605.00 ,1200.00 ,1055.00 ,,,,,2670.00 ,,,,
2013-08-22,,1606.00 ,1200.00 ,1045.00 ,,,,,2670.00 ,,,,
2013-08-23,,1630.00 ,1200.00 ,1040.00 ,,,,,2670.00 ,,,,
2013-08-26,,1658.00 ,1200.00 ,1040.00 ,,,,,2670.00 ,,,,
2013-08-27,,1651.00 ,1200.00 ,1045.00 ,,,,,2670.00 ,,,,
2013-08-28,,1636.00 ,1200.00 ,1045.00 ,,,,,2640.00 ,,,,
2013-08-29,,1585.00 ,1200.00 ,1050.00 ,,,,,2640.00 ,,,,
2013-08-30,,1584.00 ,1200.00 ,1050.00 ,,,,,2640.00 ,,,,
2013-08-31,118.80 ,,,,,126.94 ,26.63 ,88.96 ,,5992.07 ,55.60 ,4214000.00 ,
2013-09-02,,1619.00 ,1200.00 ,1050.00 ,,,,,2640.00 ,,,,
2013-09-03,,1618.00 ,1200.00 ,1055.00 ,,,,,2640.00 ,,,,
2013-09-04,,1612.00 ,1200.00 ,1055.00 ,,,,,2640.00 ,,,,
2013-09-05,,1611.00 ,1200.00 ,1055.00 ,,,,,2620.00 ,,,,
2013-09-06,,1607.00 ,1200.00 ,1050.00 ,,,,,2620.00 ,,,,
2013-09-09,,1618.00 ,1200.00 ,1050.00 ,,,,,2600.00 ,,,,
2013-09-10,,1608.00 ,1200.00 ,1050.00 ,,,,,2600.00 ,,,,
2013-09-11,,1607.00 ,1200.00 ,1050.00 ,,,,,2600.00 ,,,,
2013-09-12,,1593.00 ,1200.00 ,1050.00 ,,,,,2600.00 ,,,,
2013-09-13,,1576.00 ,1200.00 ,1045.00 ,,,,,2600.00 ,,,,
2013-09-16,,1576.00 ,1200.00 ,1045.00 ,,,,,2600.00 ,,,,
2013-09-17,,1560.00 ,1230.00 ,1045.00 ,,,,,2570.00 ,,,,
2013-09-18,,1576.00 ,1230.00 ,1045.00 ,,,,,2570.00 ,,,,
2013-09-22,,,1230.00 ,1045.00 ,,,,,2570.00 ,,,,
2013-09-23,,1585.00 ,1230.00 ,1045.00 ,,,,,2570.00 ,,,,
2013-09-24,,1586.00 ,1230.00 ,1045.00 ,,,,,2570.00 ,,,,
2013-09-25,,1581.00 ,1230.00 ,1045.00 ,,,,,2540.00 ,,,,
2013-09-26,,1589.00 ,1230.00 ,1040.00 ,,,,,2540.00 ,,,,
2013-09-27,,1574.00 ,1230.00 ,1035.00 ,,,,,2510.00 ,,,,
2013-09-29,,,1230.00 ,1035.00 ,,,,,2490.00 ,,,,
2013-09-30,126.18 ,1554.00 ,1230.00 ,1035.00 ,,140.10 ,-5.92 ,85.02 ,2490.00 ,5903.89 ,64.23 ,4092100.00 ,
2013-10-08,,1532.00 ,1230.00 ,1035.00 ,,,,,2490.00 ,,,,
2013-10-09,,1557.00 ,1230.00 ,1035.00 ,,,,,2490.00 ,,,,
2013-10-10,,1554.00 ,1230.00 ,1035.00 ,,,,,2490.00 ,,,,
2013-10-11,,1560.00 ,1230.00 ,1035.00 ,,,,,2490.00 ,,,,
2013-10-12,,,1230.00 ,1045.00 ,,,,,2490.00 ,,,,
2013-10-14,,1573.00 ,1230.00 ,1050.00 ,,,,,2490.00 ,,,,
2013-10-15,,1591.00 ,1230.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-16,,1573.00 ,1230.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-17,,1567.00 ,1230.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-18,,1561.00 ,1230.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-21,,1578.00 ,1230.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-22,,1580.00 ,1230.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-23,,1567.00 ,1230.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-24,,1549.00 ,1230.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-25,,1536.00 ,1150.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-28,,1525.00 ,1150.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-29,,1518.00 ,1150.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-10-30,,1608.00 ,1150.00 ,1055.00 ,,,,,2490.00 ,,,,
2013-10-31,128.60 ,1606.00 ,1150.00 ,1055.00 ,,141.60 ,-58.45 ,92.28 ,2490.00 ,5875.37 ,60.00 ,4221500.00 ,
2013-11-01,,1614.00 ,1150.00 ,1055.00 ,,,,,2490.00 ,,,,
2013-11-04,,1611.00 ,1150.00 ,1060.00 ,,,,,2490.00 ,,,,
2013-11-05,,1595.00 ,1150.00 ,1070.00 ,,,,,2490.00 ,,,,
2013-11-06,,1596.00 ,1150.00 ,1070.00 ,,,,,2490.00 ,,,,
2013-11-07,,1595.00 ,1150.00 ,1075.00 ,,,,,2490.00 ,,,,
2013-11-08,,1583.00 ,1150.00 ,1075.00 ,,,,,2490.00 ,,,,
2013-11-11,,1571.00 ,1150.00 ,1070.00 ,,,,,2490.00 ,,,,
2013-11-12,,1577.00 ,1150.00 ,1070.00 ,,,,,2490.00 ,,,,
2013-11-13,,1591.00 ,1150.00 ,1070.00 ,,,,,2490.00 ,,,,
2013-11-14,,1598.00 ,1150.00 ,1070.00 ,,,,,2490.00 ,,,,
2013-11-15,,1594.00 ,1150.00 ,1070.00 ,,,,,2490.00 ,,,,
2013-11-18,,1590.00 ,1150.00 ,1070.00 ,,,,,2490.00 ,,,,
2013-11-19,,1601.00 ,1150.00 ,1065.00 ,,,,,2470.00 ,,,,
2013-11-20,,1621.00 ,1150.00 ,1060.00 ,,,,,2470.00 ,,,,
