指标名称,中国通州家纺价格指数:窄幅斜纹布,中国通州家纺价格指数:67〞40s×40s 128×68(印花),中国通州家纺价格指数:105〞40s×40s 133×100(印花),中国通州家纺工业景气指数,义乌中国小商品指数:服装服饰类:网上价格指数,义乌中国小商品指数:服装服饰类:订单价格指数,申万行业指数:家纺,申万行业指数:服装,美国:现价:折年数:个人消费支出:非耐用品:服装和鞋:季调,零售额:服装鞋帽、针、纺织品类:当月值,零售额:服装类:当月值,柯桥纺织:外贸信心指数:日用家纺面料,柯桥纺织:价格指数:家纺类:床上用品,柯桥纺织:价格指数:家纺类,柯桥纺织:价格指数:家纺类,柯桥纺织:价格指数:服装面料类:粘毛,柯桥纺织:价格指数:服装面料类:时尚,柯桥纺织:价格指数:服装面料类:麻粘,柯桥纺织:价格指数:服装面料类:涤粘,柯桥纺织:价格指数:服装面料类:涤棉,柯桥纺织:价格指数:服装面料类:涤毛,柯桥纺织:价格指数:服装面料类:涤纶,柯桥纺织:价格指数:服装面料类:涤锦,柯桥纺织:价格指数:服装面料类:涤氨,柯桥纺织:价格指数:服装面料类:纯棉,柯桥纺织:价格指数:服装面料类:纯麻,柯桥纺织:价格指数:服装面料类,海宁皮革:价格指数:服装类:皮革,广东:规模以上工业增加值:制造业:纺织服装、服饰业:当月值,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:纺织服装、服饰业:当月同比,纺织服装、服饰业:主营业务收入:累计值,纺织服装、服饰业:营业费用:累计值,纺织服装、服饰业:利润总额:累计值,出口数量:裘皮服装:累计值,出口数量:皮革服装:累计值,出口金额:鞋类:当月值,出口金额:服装及衣着附件:当月值,RPI:服装、鞋帽:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,CPI:衣着:服装:当月同比
2010-07-26,88.88 ,119.03 ,140.00 ,,,,1466.98 ,2050.71 ,,,,,92.03 ,94.94 ,94.94 ,109.38 ,110.74 ,100.06 ,102.83 ,92.07 ,109.60 ,97.25 ,98.07 ,100.99 ,111.14 ,94.04 ,101.31 ,,,,,,,,,,,,,,,
2010-07-27,89.26 ,119.07 ,140.00 ,,,,1486.82 ,2092.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-28,89.37 ,119.16 ,140.00 ,,,,1499.66 ,2131.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-29,89.29 ,119.01 ,140.00 ,,,,1506.87 ,2138.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-30,89.16 ,119.09 ,140.00 ,,,,1521.04 ,2126.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-31,,,,107.32 ,100.00 ,99.38 ,,,,388.10 ,272.30 ,1000.00 ,,,,,,,,,,,,,,,,,,15.60 ,12.10 ,,,,1163.00 ,961.00 ,380349.20 ,1360391.00 ,99.10 ,,,-0.80 
2010-08-02,88.54 ,119.12 ,140.00 ,,,,1548.72 ,2170.25 ,,,,,91.31 ,94.60 ,94.60 ,108.70 ,110.54 ,100.06 ,102.86 ,91.32 ,108.23 ,97.22 ,97.85 ,101.35 ,111.69 ,94.04 ,101.29 ,,,,,,,,,,,,,,,
2010-08-03,88.61 ,119.16 ,140.00 ,,,,1507.19 ,2145.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-04,89.14 ,119.24 ,140.00 ,,,,1538.24 ,2159.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-05,89.40 ,119.66 ,140.00 ,,,,1559.52 ,2168.21 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-06,90.12 ,119.68 ,140.00 ,,,,1569.17 ,2207.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-09,90.57 ,119.81 ,140.00 ,,,,1606.25 ,2227.74 ,,,,,91.47 ,94.84 ,94.84 ,107.63 ,110.58 ,99.83 ,102.84 ,91.34 ,108.65 ,97.47 ,98.29 ,101.41 ,110.80 ,94.04 ,101.28 ,,,,,,,,,,,,,,,
2010-08-10,90.72 ,120.62 ,140.00 ,,,,1545.68 ,2144.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-11,90.45 ,120.80 ,140.00 ,,,,1544.23 ,2170.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-12,90.28 ,120.64 ,140.00 ,,,,1541.36 ,2146.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-13,89.51 ,120.81 ,140.00 ,,,,1582.74 ,2187.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-16,89.28 ,121.15 ,140.00 ,,,,1606.14 ,2230.40 ,,,,,91.56 ,94.79 ,94.79 ,108.77 ,110.36 ,99.28 ,102.86 ,90.82 ,109.20 ,97.66 ,98.06 ,101.45 ,110.94 ,94.04 ,101.30 ,,,,,,,,,,,,,,,
2010-08-17,89.32 ,120.78 ,140.00 ,,,,1623.03 ,2284.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-18,89.07 ,121.04 ,140.00 ,,,,1620.08 ,2285.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-19,88.97 ,121.49 ,140.00 ,,,,1622.60 ,2267.78 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-20,88.69 ,121.73 ,140.00 ,,,,1593.41 ,2220.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-23,88.85 ,121.87 ,140.00 ,,,,1591.39 ,2248.39 ,,,,,91.71 ,94.89 ,94.89 ,109.34 ,109.89 ,99.28 ,102.85 ,90.96 ,108.98 ,97.29 ,98.16 ,101.95 ,111.01 ,94.04 ,101.21 ,,,,,,,,,,,,,,,
2010-08-24,88.31 ,121.82 ,140.00 ,,,,1617.81 ,2274.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-25,88.83 ,121.79 ,140.00 ,,,,1587.21 ,2231.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-26,89.69 ,121.90 ,140.00 ,,,,1586.68 ,2249.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-27,90.69 ,122.07 ,140.00 ,,,,1607.87 ,2264.98 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-30,92.00 ,122.08 ,140.00 ,,,,1686.76 ,2323.52 ,,,,,91.70 ,95.31 ,95.31 ,108.10 ,109.75 ,99.28 ,102.81 ,91.34 ,109.13 ,97.07 ,98.28 ,101.54 ,111.07 ,94.04 ,101.11 ,,,,,,,,,,,,,,,
2010-08-31,93.51 ,122.29 ,140.00 ,112.90 ,101.50 ,99.11 ,1716.13 ,2329.49 ,,398.60 ,280.90 ,1000.00 ,,,,,,,,,,,,,,,,,,17.90 ,13.90 ,74332770.20 ,2438326.00 ,3453287.70 ,1562.00 ,1189.00 ,367302.10 ,1346426.60 ,98.60 ,,,-1.20 
2010-09-01,94.54 ,122.66 ,140.00 ,,,,1677.87 ,2276.87 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-02,94.56 ,122.71 ,140.00 ,,,,1696.18 ,2313.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-03,94.99 ,122.82 ,140.00 ,,,,1693.92 ,2309.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-06,94.68 ,122.87 ,140.00 ,,,,1666.91 ,2292.93 ,,,,,91.75 ,94.88 ,94.88 ,108.26 ,109.66 ,99.28 ,102.85 ,91.13 ,109.74 ,97.36 ,97.91 ,100.38 ,110.43 ,94.04 ,101.03 ,,,,,,,,,,,,,,,
2010-09-07,94.37 ,122.95 ,140.00 ,,,,1679.61 ,2303.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-08,94.31 ,123.00 ,140.00 ,,,,1700.89 ,2327.96 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-09,94.53 ,123.34 ,140.00 ,,,,1682.57 ,2290.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-10,94.15 ,123.37 ,140.00 ,,,,1705.45 ,2309.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-13,94.55 ,123.43 ,140.00 ,,,,1737.70 ,2378.96 ,,,,,91.75 ,94.84 ,94.84 ,107.19 ,108.35 ,99.28 ,102.84 ,91.41 ,108.80 ,97.25 ,98.58 ,101.94 ,111.01 ,94.04 ,101.11 ,,,,,,,,,,,,,,,
2010-09-14,95.02 ,123.48 ,140.00 ,,,,1750.45 ,2381.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-15,95.41 ,123.32 ,140.00 ,,,,1719.96 ,2363.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-16,95.04 ,123.05 ,140.00 ,,,,1706.24 ,2296.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-17,95.40 ,123.06 ,140.00 ,,,,1722.65 ,2291.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-19,95.26 ,123.21 ,140.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-20,95.07 ,123.35 ,140.00 ,,,,1784.84 ,2279.08 ,,,,,91.77 ,94.95 ,94.95 ,107.45 ,111.46 ,99.28 ,102.85 ,91.43 ,109.94 ,96.88 ,98.39 ,101.54 ,111.25 ,94.04 ,101.29 ,,,,,,,,,,,,,,,
2010-09-21,94.54 ,123.40 ,140.00 ,,,,1790.18 ,2278.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-25,95.24 ,123.51 ,140.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-26,95.52 ,123.50 ,140.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-27,95.75 ,123.45 ,140.00 ,,,,1798.19 ,2314.91 ,,,,,91.94 ,95.11 ,95.11 ,107.64 ,112.18 ,99.28 ,102.83 ,91.65 ,109.20 ,97.48 ,98.50 ,100.39 ,111.07 ,94.04 ,101.50 ,,,,,,,,,,,,,,,
2010-09-28,97.19 ,124.54 ,140.00 ,,,,1814.35 ,2292.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-29,98.78 ,126.13 ,140.00 ,,,,1882.94 ,2266.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,100.61 ,128.17 ,140.00 ,117.50 ,100.00 ,99.64 ,1894.39 ,2303.17 ,319.50 ,459.00 ,324.00 ,1100.00 ,,,,,,,,,,,,,,,,,,16.40 ,13.50 ,,,,2104.00 ,1385.00 ,334950.20 ,1320092.90 ,98.20 ,,,-1.50 
2010-10-04,,,,,,,,,,,,,91.59 ,95.27 ,95.27 ,108.61 ,109.26 ,99.28 ,102.89 ,91.81 ,109.67 ,97.43 ,97.97 ,101.70 ,112.36 ,95.13 ,101.58 ,,,,,,,,,,,,,,,
2010-10-08,102.89 ,130.14 ,140.00 ,,,,1962.77 ,2357.68 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-09,104.98 ,132.00 ,140.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-11,105.76 ,132.65 ,140.00 ,,,,1822.75 ,2348.34 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-12,106.55 ,132.99 ,140.00 ,,,,1751.57 ,2347.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-13,106.65 ,132.81 ,140.00 ,,,,1682.57 ,2354.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-14,106.75 ,132.72 ,140.00 ,,,,1692.80 ,2304.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-15,106.40 ,132.63 ,140.00 ,,,,1720.98 ,2309.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-18,106.51 ,132.82 ,140.00 ,,,,1743.88 ,2283.77 ,,,,,91.77 ,95.12 ,95.12 ,108.43 ,108.92 ,99.28 ,102.92 ,92.00 ,109.25 ,97.54 ,98.63 ,101.08 ,111.89 ,96.75 ,101.46 ,,,,,,,,,,,,,,,
2010-10-19,107.05 ,132.74 ,140.00 ,,,,1767.76 ,2339.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-20,106.96 ,132.69 ,140.00 ,,,,1783.70 ,2343.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-21,106.95 ,132.83 ,140.00 ,,,,1740.51 ,2361.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-22,107.90 ,133.30 ,140.00 ,,,,1740.79 ,2372.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-25,108.28 ,133.22 ,140.00 ,,,,1801.89 ,2455.02 ,,,,,92.11 ,95.09 ,95.09 ,108.30 ,109.41 ,99.28 ,102.83 ,92.20 ,109.19 ,97.51 ,98.57 ,102.26 ,111.84 ,98.37 ,101.51 ,,,,,,,,,,,,,,,
2010-10-26,108.80 ,133.41 ,140.00 ,,,,1750.57 ,2462.97 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-27,109.61 ,133.54 ,140.00 ,,,,1742.51 ,2463.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-28,110.30 ,133.53 ,140.00 ,,,,1752.14 ,2477.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-29,110.66 ,133.37 ,140.00 ,,,,1767.45 ,2476.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-31,,,,102.93 ,100.00 ,100.05 ,,,,580.80 ,417.40 ,1200.00 ,,,,,,,,,,,,,,,,,,14.80 ,13.70 ,,,,2479.00 ,1545.00 ,280879.10 ,1150818.70 ,98.30 ,,,-1.30 
2010-11-01,110.95 ,133.32 ,140.00 ,,,,1772.59 ,2524.73 ,,,,,91.52 ,95.16 ,95.16 ,108.05 ,112.64 ,99.28 ,102.87 ,91.84 ,110.03 ,97.81 ,98.68 ,102.34 ,112.08 ,100.53 ,102.09 ,,,,,,,,,,,,,,,
2010-11-02,111.13 ,133.32 ,140.00 ,,,,1759.30 ,2504.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-03,111.04 ,133.20 ,140.00 ,,,,1719.55 ,2486.71 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-04,111.42 ,133.36 ,140.00 ,,,,1725.42 ,2521.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-05,111.32 ,133.40 ,140.00 ,,,,1750.68 ,2580.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-08,111.69 ,133.67 ,140.00 ,,,,1788.79 ,2606.02 ,,,,,91.66 ,95.20 ,95.20 ,109.64 ,113.89 ,100.85 ,102.84 ,93.91 ,109.14 ,97.51 ,99.61 ,101.53 ,115.56 ,100.53 ,102.92 ,,,,,,,,,,,,,,,
2010-11-09,112.14 ,133.78 ,140.00 ,,,,1865.46 ,2622.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-10,112.80 ,134.00 ,140.00 ,,,,1902.14 ,2638.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-11,112.05 ,133.99 ,140.00 ,,,,1845.80 ,2619.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-12,,,,,,,1749.89 ,2469.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-15,113.42 ,134.26 ,140.00 ,,,,1827.46 ,2557.68 ,,,,,91.88 ,95.31 ,95.31 ,109.86 ,114.89 ,100.85 ,102.83 ,94.30 ,109.79 ,97.44 ,99.40 ,102.84 ,115.23 ,100.53 ,103.03 ,,,,,,,,,,,,,,,
2010-11-16,114.07 ,134.34 ,140.00 ,,,,1771.06 ,2484.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-17,113.66 ,134.49 ,140.00 ,,,,1727.58 ,2403.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-18,114.47 ,135.85 ,140.00 ,,,,1770.77 ,2422.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-19,116.40 ,136.88 ,140.00 ,,,,1832.68 ,2482.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-22,116.80 ,137.79 ,140.00 ,,,,1854.71 ,2532.43 ,,,,,92.17 ,95.49 ,95.49 ,110.31 ,115.52 ,100.85 ,103.36 ,94.65 ,110.27 ,97.91 ,99.88 ,103.09 ,117.34 ,101.48 ,103.75 ,,,,,,,,,,,,,,,
2010-11-23,117.30 ,139.23 ,140.00 ,,,,1848.12 ,2501.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-24,119.13 ,141.48 ,140.00 ,,,,1891.19 ,2567.17 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-25,119.94 ,142.45 ,140.00 ,,,,1920.31 ,2585.54 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-26,120.56 ,144.37 ,140.00 ,,,,1898.31 ,2565.72 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-29,119.35 ,145.47 ,140.00 ,,,,1901.19 ,2580.98 ,,,,,92.24 ,95.58 ,95.58 ,111.44 ,116.53 ,101.64 ,104.91 ,95.72 ,110.07 ,98.27 ,100.64 ,103.64 ,117.81 ,103.14 ,104.41 ,,,,,,,,,,,,,,,
2010-11-30,117.03 ,147.65 ,140.00 ,92.29 ,100.00 ,100.15 ,1871.31 ,2504.24 ,,595.80 ,424.80 ,1250.00 ,,,,,,,,,,,,,,,,,,19.60 ,17.70 ,111336932.10 ,3644719.40 ,5581558.60 ,2862.00 ,1705.00 ,295588.50 ,1194438.00 ,99.00 ,,,-0.40 
2010-12-01,114.00 ,148.82 ,140.00 ,,,,1852.78 ,2500.53 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-02,110.46 ,149.71 ,140.00 ,,,,1828.84 ,2506.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-03,109.33 ,155.12 ,140.00 ,,,,1846.68 ,2496.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-06,108.87 ,156.06 ,140.00 ,,,,1808.67 ,2456.96 ,,,,,92.09 ,95.46 ,95.46 ,112.07 ,117.81 ,101.64 ,104.89 ,95.92 ,110.73 ,98.80 ,100.07 ,102.84 ,117.34 ,103.14 ,104.72 ,,,,,,,,,,,,,,,
2010-12-07,111.34 ,156.34 ,140.00 ,,,,1902.70 ,2493.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-08,111.72 ,156.40 ,140.00 ,,,,1872.81 ,2471.89 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-09,112.49 ,157.02 ,140.00 ,,,,1873.93 ,2436.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-10,110.14 ,152.39 ,140.00 ,,,,1909.90 ,2467.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-13,109.77 ,153.14 ,140.00 ,,,,1927.35 ,2528.60 ,,,,,92.02 ,95.62 ,95.62 ,111.27 ,116.50 ,101.64 ,105.39 ,96.10 ,110.98 ,98.75 ,99.97 ,101.56 ,117.58 ,103.14 ,104.56 ,,,,,,,,,,,,,,,
2010-12-14,109.16 ,152.19 ,140.00 ,,,,1897.18 ,2538.02 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-15,109.34 ,152.02 ,140.00 ,,,,1860.16 ,2545.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-16,109.90 ,151.51 ,140.00 ,,,,1821.56 ,2532.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-17,110.34 ,151.09 ,140.00 ,,,,1836.02 ,2539.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-20,111.06 ,150.99 ,140.00 ,,,,1817.99 ,2479.78 ,,,,,92.32 ,95.58 ,95.58 ,110.74 ,116.73 ,101.64 ,105.16 ,96.04 ,111.49 ,99.20 ,100.10 ,101.24 ,117.43 ,103.14 ,104.73 ,,,,,,,,,,,,,,,
2010-12-21,111.28 ,151.65 ,140.00 ,,,,1806.37 ,2513.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-22,110.65 ,151.93 ,140.00 ,,,,1805.21 ,2491.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-23,111.01 ,152.34 ,140.00 ,,,,1768.79 ,2455.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-24,109.73 ,152.80 ,140.00 ,,,,1735.02 ,2420.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-27,108.69 ,152.54 ,140.00 ,,,,1714.75 ,2366.34 ,,,,,92.74 ,95.65 ,95.65 ,111.45 ,115.12 ,101.64 ,105.18 ,95.91 ,110.71 ,99.63 ,100.05 ,102.55 ,117.20 ,103.14 ,104.82 ,,,,,,,,,,,,,,,
2010-12-28,108.68 ,152.94 ,140.00 ,,,,1698.06 ,2305.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-29,109.03 ,153.34 ,140.00 ,,,,1741.87 ,2334.86 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-30,108.78 ,153.75 ,140.00 ,,,,1756.88 ,2344.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,109.48 ,151.86 ,140.00 ,101.59 ,100.00 ,100.37 ,1790.42 ,2398.70 ,327.70 ,697.40 ,496.20 ,1250.00 ,,,,,,,,,,,,,,,,,,13.00 ,17.50 ,,,,3135.00 ,1842.00 ,342412.70 ,1254341.00 ,99.30 ,,,0.30 
2011-01-03,,,,,,,,,,,,,92.48 ,95.54 ,95.54 ,112.15 ,114.80 ,101.64 ,105.17 ,95.02 ,110.42 ,99.50 ,100.21 ,101.57 ,117.12 ,103.14 ,104.56 ,,,,,,,,,,,,,,,
2011-01-04,110.73 ,152.75 ,140.00 ,,,,1781.99 ,2436.66 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-05,110.12 ,152.87 ,140.00 ,,,,1791.62 ,2437.03 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-06,109.71 ,153.04 ,140.00 ,,,,1741.34 ,2411.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-07,108.19 ,153.18 ,140.00 ,,,,1736.15 ,2402.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-10,106.01 ,155.80 ,140.00 ,,,,1681.76 ,2342.48 ,,,,,92.45 ,95.55 ,95.55 ,113.54 ,115.90 ,101.64 ,105.03 ,94.80 ,111.08 ,99.22 ,100.44 ,102.39 ,116.14 ,103.14 ,104.47 ,,,,,,,,,,,,,,,
2011-01-11,102.89 ,155.83 ,140.00 ,,,,1654.46 ,2319.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-12,103.15 ,156.45 ,140.00 ,,,,1657.87 ,2333.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-13,102.27 ,156.73 ,140.00 ,,,,1684.05 ,2332.40 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-14,102.57 ,156.64 ,140.00 ,,,,1671.95 ,2303.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-17,104.18 ,156.90 ,140.00 ,,,,1570.97 ,2210.51 ,,,,,93.07 ,95.69 ,95.69 ,112.80 ,114.22 ,101.64 ,105.05 ,95.38 ,110.39 ,99.77 ,100.17 ,101.37 ,116.94 ,103.14 ,104.67 ,,,,,,,,,,,,,,,
2011-01-18,104.43 ,156.86 ,140.00 ,,,,1571.12 ,2208.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-19,104.43 ,155.23 ,140.00 ,,,,1589.66 ,2244.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-20,107.78 ,165.42 ,140.00 ,,,,1542.41 ,2167.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-21,106.46 ,165.65 ,140.00 ,,,,1558.84 ,2189.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-24,105.21 ,165.24 ,140.00 ,,,,1509.17 ,2144.71 ,,,,,92.97 ,95.53 ,95.53 ,112.19 ,114.57 ,101.64 ,105.02 ,95.85 ,110.59 ,98.88 ,99.74 ,101.96 ,117.67 ,103.14 ,104.46 ,,,,,,,,,,,,,,,
2011-01-25,104.60 ,165.00 ,140.00 ,,,,1502.84 ,2110.52 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-26,101.79 ,165.70 ,140.00 ,,,,1519.96 ,2147.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-27,98.14 ,154.83 ,140.00 ,,,,1544.15 ,2184.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-28,,,,,,,1617.89 ,2203.41 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,95.24 ,100.00 ,100.94 ,1602.61 ,2224.73 ,,811.90 ,596.00 ,1150.00 ,,,,,,,,,,,,,,,,,,,,,,,156.00 ,145.00 ,411404.00 ,1337566.10 ,99.20 ,,-2.80 ,0.30 
2011-02-01,,,,,,,1597.37 ,2224.08 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-09,,,,,,,1565.22 ,2182.92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-10,,,,,,,1609.20 ,2238.83 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-11,,,,,,,1619.29 ,2271.24 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-14,,,,,,,1617.58 ,2314.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-15,,,,,,,1621.26 ,2318.07 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-16,,,,,,,1639.99 ,2354.19 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-17,,,,,,,1653.40 ,2360.64 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
