指标名称,OECD综合领先指标,OECD综合领先指标:美国,OECD综合领先指标:日本,OECD综合领先指标:欧元区,美国:供应管理协会(ISM):制造业PMI,美国:失业率:季调,美国:新增非农就业人数:总计:季调,美国:密歇根大学消费者信心指数,欧元区:制造业PMI,欧元区:失业人数:季调,欧元区19国:消费者信心指数:季调,日本:失业人数:总计:季调,日本:失业率:季调,日本:消费者信心指数,城镇居民人均消费性支出:累计值,城镇居民人均消费性支出:衣着:累计值,美元指数,PMI,消费者信心指数(月),CPI:当月同比,CPI:衣着:当月同比,CPI:衣着:服装:当月同比,CPI:衣着:衣着加工服务费:当月同比,CPI:衣着:鞋类:当月同比,PPI:全部工业品:当月同比,PPI:生活资料:衣着类:当月同比,PPI:生活资料:衣着类:环比,PPI:生活资料:衣着类:累计同比,M1:同比,M2:同比,现金净投放:当月值,社会融资规模:新增人民币贷款:当月值,金融机构:新增人民币贷款:当月值,金融机构:各项贷款余额,GDP:现价:当季值,城镇登记失业率,出口金额:纺织纱线、织物及制品:当月值,出口金额:纺织纱线、织物及制品:累计值,出口金额:纺织纱线、织物及制品:累计同比,出口金额:服装及衣着附件:当月值,出口金额:服装及衣着附件:累计值,出口金额:服装及衣着附件:累计同比,出口金额:鞋类:当月值,出口金额:鞋类:累计值,出口金额:鞋类:累计同比,社会消费品零售总额:当月值,社会消费品零售总额:当月同比,社会消费品零售总额:累计值,限额以上企业餐饮收入总额:当月值,限额以上企业商品零售总额:当月值,零售额:服装类:当月值,零售额:服装鞋帽、针、纺织品类:当月值,零售额:金银珠宝类:当月值,零售额:服装鞋帽、针、纺织品类:累计值,零售额:服装类:累计值,零售额:金银珠宝类:累计值,固定资产投资完成额:累计值,固定资产投资完成额:累计同比,固定资产投资完成额:制造业:累计值,固定资产投资完成额:制造业:纺织业:累计值,固定资产投资完成额:制造业:纺织服装、服饰业:累计值,工业增加值:当月同比,工业增加值:纺织业:当月同比,工业增加值:纺织服装、服饰业:当月同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,工业增加值:累计同比,工业增加值:纺织业:累计同比,工业增加值:纺织服装、服饰业:累计同比,工业增加值:皮革、毛皮、羽毛及其制品和制鞋业:累计同比,纺织业:主营业务收入:累计值,纺织服装、服饰业:主营业务收入:累计值,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计值,纺织业:主营业务收入:累计同比,纺织服装、服饰业:主营业务收入:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:主营业务收入:累计同比,纺织业:利润总额:累计值,纺织服装、服饰业:利润总额:累计值,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计值,纺织业:利润总额:累计同比,纺织服装、服饰业:利润总额:累计同比,皮革、毛皮、羽毛及其制品和制鞋业:利润总额:累计同比,纺织服装、服饰业:亏损企业单位数:累计值,纺织服装、服饰业:亏损企业亏损总额:累计值,纺织业:亏损企业单位数:累计值,纺织业:亏损企业亏损总额:累计值,产量:服装:当月值,产量:羽绒服:当月值,产量:西服套装:当月值,产量:衬衫:当月值,产量:皮革服装:当月值,纺织业:产成品存货,纺织服装、服饰业:产成品存货,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货,纺织业:产成品存货:同比,纺织服装、服饰业:产成品存货:同比,皮革、毛皮、羽毛及其制品和制鞋业:产成品存货:同比,中国棉花价格指数:328,中国棉花价格指数:527,中国棉花价格指数:229,Cotlook:A指数,进口数量:棉纱线:当月值,棉花:国内消费总计:中国,棉花:出口:中国,全球:播种面积:棉花,播种面积:棉花:中国,播种面积:棉花:美国,播种面积:棉花:巴基斯坦,播种面积:棉花:乌兹别克斯坦,播种面积:棉花:巴西,播种面积:棉花:土库曼斯坦,播种面积:棉花:土耳其,播种面积:棉花:欧盟28国,实际市场价格:全球:羊毛:细,实际市场价格:全球:羊毛:粗,市场价:粘胶短纤:1.5D/38mm,市场价:涤纶短纤:1.4D*38mm,农产品集贸市场价格指数:棉花(籽棉):当月同比,广东:规模以上工业增加值:制造业:纺织业:当月值,上海:规模以上工业总产值:纺织业:当月值,上海:规模以上工业总产值:纺织服装、服饰业:当月值
2010-04-05,,,,,,,,,,,,,,,,,81.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-06,,,,,,,,,,,,,,,,,81.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16118.00 ,14982.00 ,16495.00 ,87.00 ,,,,,,,,,,,,,,,,,,,,
2010-04-07,,,,,,,,,,,,,,,,,81.61 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16179.00 ,15037.00 ,16574.00 ,87.00 ,,,,,,,,,,,,,,,,,,,,
2010-04-08,,,,,,,,,,,,,,,,,81.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16214.00 ,15069.00 ,16598.00 ,86.10 ,,,,,,,,,,,,,,,,,,,,
2010-04-09,,,,,,,,,,,,,,,,,80.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16238.00 ,15082.00 ,16618.00 ,84.70 ,,,,,,,,,,,,,,,,,,,,
2010-04-12,,,,,,,,,,,,,,,,,80.58 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16251.00 ,15088.00 ,16635.00 ,84.50 ,,,,,,,,,,,,,,,,,,,,
2010-04-13,,,,,,,,,,,,,,,,,80.42 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16275.00 ,15100.00 ,16658.00 ,84.50 ,,,,,,,,,,,,,,,,,,,,
2010-04-14,,,,,,,,,,,,,,,,,80.22 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16281.00 ,15118.00 ,16669.00 ,85.90 ,,,,,,,,,,,,,,,,,,,,
2010-04-15,,,,,,,,,,,,,,,,,80.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16286.00 ,15124.00 ,16678.00 ,85.70 ,,,,,,,,,,,,,,,,,,,,
2010-04-16,,,,,,,,,,,,,,,,,80.80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16298.00 ,15124.00 ,16682.00 ,86.40 ,,,,,,,,,,,,,,,,,,,,
2010-04-19,,,,,,,,,,,,,,,,,80.92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16300.00 ,15125.00 ,16685.00 ,86.15 ,,,,,,,,,,,,,,,,,,,,
2010-04-20,,,,,,,,,,,,,,,,,81.04 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16309.00 ,15126.00 ,16701.00 ,87.30 ,,,,,,,,,,,,,,,,,,,,
2010-04-21,,,,,,,,,,,,,,,,,81.23 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16310.00 ,15126.00 ,16707.00 ,90.30 ,,,,,,,,,,,,,,,,,,,,
2010-04-22,,,,,,,,,,,,,,,,,81.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16321.00 ,15153.00 ,16725.00 ,91.30 ,,,,,,,,,,,,,,,,,,,,
2010-04-23,,,,,,,,,,,,,,,,,81.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16354.00 ,15161.00 ,16762.00 ,90.90 ,,,,,,,,,,,,,,,,,,,,
2010-04-26,,,,,,,,,,,,,,,,,81.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16364.00 ,15170.00 ,16769.00 ,92.30 ,,,,,,,,,,,,,,,,,,,,
2010-04-27,,,,,,,,,,,,,,,,,82.33 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16377.00 ,15177.00 ,16787.00 ,92.15 ,,,,,,,,,,,,,,,,,,,,
2010-04-28,,,,,,,,,,,,,,,,,82.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16392.00 ,15185.00 ,16801.00 ,91.75 ,,,,,,,,,,,,,,,,,,,,
2010-04-29,,,,,,,,,,,,,,,,,82.01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16426.00 ,15203.00 ,16828.00 ,91.75 ,,,,,,,,,,,,,,,,,,,,
2010-04-30,100.33 ,99.75 ,99.93 ,100.52 ,58.10 ,9.90 ,247.00 ,72.20 ,57.60 ,15704.00 ,-15.30 ,338.00 ,5.10 ,42.00 ,,,81.91 ,55.70 ,106.60 ,2.80 ,-1.30 ,-1.20 ,,,6.81 ,1.64 ,,1.68 ,31.25 ,21.48 ,577.00 ,7740.00 ,7740.00 ,433525.27 ,,,639165.30 ,2159579.20 ,26.10 ,815516.20 ,3219158.20 ,9.50 ,242631.30 ,968494.40 ,14.70 ,11510.40 ,18.50 ,47884.40 ,,4293.00 ,270.80 ,386.70 ,82.90 ,1896.90 ,1355.20 ,392.40 ,46742.75 ,26.10 ,14800.21 ,461.26 ,279.74 ,17.80 ,11.20 ,14.00 ,17.10 ,19.10 ,12.40 ,13.30 ,15.80 ,,,,,,,,,,,,,,,,,311163.89 ,1560.59 ,4415.36 ,8644.58 ,3335824.86 ,,,,,,,16456.00 ,15211.00 ,16846.00 ,90.55 ,103085.00 ,51.00 ,0.06 ,32.94 ,6.20 ,4.25 ,3.00 ,1.43 ,1.08 ,0.60 ,0.52 ,0.42 ,992.28 ,817.36 ,,,125.04 ,,,
2010-05-03,,,,,,,,,,,,,,,,,82.38 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-04,,,,,,,,,,,,,,,,,83.47 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16463.00 ,15231.00 ,16865.00 ,90.55 ,,,,,,,,,,,,,,,,,,,,
2010-05-05,,,,,,,,,,,,,,,,,84.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16499.00 ,15238.00 ,16960.00 ,88.95 ,,,,,,,,,,,,,,,,,,,,
2010-05-06,,,,,,,,,,,,,,,,,84.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529.00 ,15272.00 ,16996.00 ,89.60 ,,,,,,,,,,,,,,,,,,,,
2010-05-07,,,,,,,,,,,,,,,,,84.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16546.00 ,15283.00 ,17034.00 ,88.00 ,,,,,,,,,,,,,,,,,,,,
2010-05-10,,,,,,,,,,,,,,,,,84.25 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16549.00 ,15283.00 ,17034.00 ,88.90 ,,,,,,,,,,,,,,,,,,,,
2010-05-11,,,,,,,,,,,,,,,,,84.73 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16603.00 ,15314.00 ,17084.00 ,89.05 ,,,,,,,,,,,,,,,,,,,,
2010-05-12,,,,,,,,,,,,,,,,,84.84 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16701.00 ,15354.00 ,17130.00 ,88.65 ,,,,,,,,,,,,,,,,,,,,
2010-05-13,,,,,,,,,,,,,,,,,85.43 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16818.00 ,15388.00 ,17211.00 ,88.50 ,,,,,,,,,,,,,,,,,,,,
2010-05-14,,,,,,,,,,,,,,,,,86.29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16830.00 ,15432.00 ,17233.00 ,89.00 ,,,,,,,,,,,,,,,,,,,,
2010-05-17,,,,,,,,,,,,,,,,,86.14 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16843.00 ,15442.00 ,17244.00 ,89.00 ,,,,,,,,,,,,,,,,,,,,
2010-05-18,,,,,,,,,,,,,,,,,87.31 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16940.00 ,15504.00 ,17340.00 ,89.80 ,,,,,,,,,,,,,,,,,,,,
2010-05-19,,,,,,,,,,,,,,,,,86.12 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16959.00 ,15529.00 ,17368.00 ,90.90 ,,,,,,,,,,,,,,,,,,,,
2010-05-20,,,,,,,,,,,,,,,,,85.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17001.00 ,15551.00 ,17414.00 ,92.05 ,,,,,,,,,,,,,,,,,,,,
2010-05-21,,,,,,,,,,,,,,,,,85.46 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17138.00 ,15615.00 ,17545.00 ,91.15 ,,,,,,,,,,,,,,,,,,,,
2010-05-24,,,,,,,,,,,,,,,,,86.48 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17191.00 ,15657.00 ,17630.00 ,92.05 ,,,,,,,,,,,,,,,,,,,,
2010-05-25,,,,,,,,,,,,,,,,,86.39 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17289.00 ,15735.00 ,17730.00 ,91.55 ,,,,,,,,,,,,,,,,,,,,
2010-05-26,,,,,,,,,,,,,,,,,87.36 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17323.00 ,15763.00 ,17762.00 ,91.45 ,,,,,,,,,,,,,,,,,,,,
2010-05-27,,,,,,,,,,,,,,,,,86.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17374.00 ,15802.00 ,17813.00 ,91.30 ,,,,,,,,,,,,,,,,,,,,
2010-05-28,,,,,,,,,,,,,,,,,86.77 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17439.00 ,15832.00 ,17847.00 ,90.85 ,,,,,,,,,,,,,,,,,,,,
2010-05-31,100.36 ,99.74 ,100.04 ,100.62 ,58.30 ,9.60 ,518.00 ,73.60 ,55.80 ,15683.00 ,-18.00 ,338.00 ,5.10 ,42.80 ,,,86.47 ,53.90 ,108.00 ,3.10 ,-1.20 ,-1.10 ,,,7.13 ,1.94 ,,1.70 ,29.90 ,21.00 ,-1005.00 ,6493.00 ,6394.00 ,440018.15 ,,,696925.50 ,2856138.10 ,29.70 ,946280.10 ,4165346.70 ,13.10 ,274174.90 ,1242669.10 ,18.20 ,12455.06 ,18.66 ,60339.50 ,,4668.50 ,300.90 ,434.80 ,110.40 ,2331.70 ,1656.10 ,502.60 ,67358.30 ,25.90 ,21248.13 ,658.51 ,390.21 ,16.50 ,11.30 ,14.40 ,19.40 ,18.50 ,12.20 ,13.60 ,16.60 ,98150896.30 ,42816166.30 ,26058139.50 ,27.46 ,23.98 ,26.42 ,4178454.50 ,2020793.20 ,1413657.00 ,63.82 ,26.64 ,54.08 ,3933.00 ,214062.40 ,5361.00 ,393049.90 ,262650.60 ,1740.74 ,4861.06 ,10101.45 ,5416901.40 ,10906561.30 ,4710018.20 ,1891923.80 ,-2.49 ,0.15 ,-4.84 ,17471.00 ,15855.00 ,17875.00 ,,94203.00 ,44.00 ,0.08 ,30.73 ,6.05 ,3.06 ,2.90 ,1.42 ,0.84 ,0.60 ,0.34 ,0.31 ,919.88 ,764.57 ,,,123.41 ,,,
2010-06-01,,,,,,,,,,,,,,,,,86.88 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17498.00 ,15885.00 ,17911.00 ,90.45 ,,,,,,,,,,,,,,,,,,,,
2010-06-02,,,,,,,,,,,,,,,,,86.74 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17591.00 ,16010.00 ,18007.00 ,89.95 ,,,,,,,,,,,,,,,,,,,,
2010-06-03,,,,,,,,,,,,,,,,,87.21 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17624.00 ,16038.00 ,18068.00 ,89.70 ,,,,,,,,,,,,,,,,,,,,
2010-06-04,,,,,,,,,,,,,,,,,88.30 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17655.00 ,16062.00 ,18096.00 ,89.60 ,,,,,,,,,,,,,,,,,,,,
2010-06-07,,,,,,,,,,,,,,,,,88.49 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17676.00 ,16105.00 ,18114.00 ,89.60 ,,,,,,,,,,,,,,,,,,,,
2010-06-08,,,,,,,,,,,,,,,,,88.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17712.00 ,16154.00 ,18148.00 ,89.70 ,,,,,,,,,,,,,,,,,,,,
2010-06-09,,,,,,,,,,,,,,,,,87.92 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17742.00 ,16174.00 ,18178.00 ,91.40 ,,,,,,,,,,,,,,,,,,,,
2010-06-10,,,,,,,,,,,,,,,,,87.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17749.00 ,16195.00 ,18209.00 ,94.40 ,,,,,,,,,,,,,,,,,,,,
2010-06-11,,,,,,,,,,,,,,,,,87.28 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17802.00 ,16227.00 ,18245.00 ,95.40 ,,,,,,,,,,,,,,,,,,,,
2010-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17807.00 ,16243.00 ,18250.00 ,,,,,,,,,,,,,,,,,,,,,
2010-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17862.00 ,16297.00 ,18307.00 ,,,,,,,,,,,,,,,,,,,,,
2010-06-14,,,,,,,,,,,,,,,,,86.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.60 ,,,,,,,,,,,,,,,,,,,,
2010-06-15,,,,,,,,,,,,,,,,,86.05 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.60 ,,,,,,,,,,,,,,,,,,,,
2010-06-16,,,,,,,,,,,,,,,,,86.20 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.70 ,,,,,,,,,,,,,,,,,,,,
2010-06-17,,,,,,,,,,,,,,,,,85.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17887.00 ,16329.00 ,18326.00 ,95.70 ,,,,,,,,,,,,,,,,,,,,
2010-06-18,,,,,,,,,,,,,,,,,85.57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17926.00 ,16353.00 ,18398.00 ,95.70 ,,,,,,,,,,,,,,,,,,,,
2010-06-21,,,,,,,,,,,,,,,,,85.94 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17973.00 ,16397.00 ,18419.00 ,95.50 ,,,,,,,,,,,,,,,,,,,,
2010-06-22,,,,,,,,,,,,,,,,,86.11 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18041.00 ,16450.00 ,18473.00 ,95.70 ,,,,,,,,,,,,,,,,,,,,
2010-06-23,,,,,,,,,,,,,,,,,85.82 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18089.00 ,16511.00 ,18541.00 ,,,,,,,,,,,,,,,,,,,,,
2010-06-24,,,,,,,,,,,,,,,,,85.76 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18155.00 ,16632.00 ,18616.00 ,,,,,,,,,,,,,,,,,,,,,
2010-06-25,,,,,,,,,,,,,,,,,85.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18187.00 ,16677.00 ,18667.00 ,87.70 ,,,,,,,,,,,,,,,,,,,,
2010-06-28,,,,,,,,,,,,,,,,,85.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18221.00 ,16713.00 ,18708.00 ,87.95 ,,,,,,,,,,,,,,,,,,,,
2010-06-29,,,,,,,,,,,,,,,,,86.13 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18270.00 ,16723.00 ,18743.00 ,87.00 ,,,,,,,,,,,,,,,,,,,,
2010-06-30,100.36 ,99.69 ,100.06 ,100.72 ,56.40 ,9.40 ,-130.00 ,76.00 ,55.60 ,15603.00 ,-17.50 ,338.00 ,5.20 ,43.50 ,6570.80 ,761.99 ,86.05 ,52.10 ,108.50 ,2.90 ,-1.00 ,-0.90 ,,,6.41 ,1.94 ,,1.77 ,24.56 ,18.46 ,252.00 ,6027.00 ,6034.00 ,446045.62 ,99532.40 ,4.20 ,709265.40 ,3565244.70 ,32.30 ,1157241.70 ,5322562.80 ,16.00 ,318996.10 ,1561599.00 ,20.80 ,12329.90 ,18.30 ,72669.40 ,,4569.50 ,285.60 ,412.60 ,92.30 ,2753.60 ,1949.90 ,595.40 ,98047.38 ,25.50 ,31108.58 ,944.48 ,553.67 ,13.70 ,9.90 ,11.40 ,15.50 ,17.60 ,11.70 ,13.10 ,16.40 ,,,,,,,,,,,,,,,,,253206.48 ,1972.11 ,5440.26 ,10077.87 ,6665812.79 ,,,,,,,18309.00 ,16769.00 ,18783.00 ,86.80 ,82738.00 ,44.00 ,0.08 ,30.73 ,6.05 ,3.06 ,2.90 ,1.42 ,0.84 ,0.60 ,0.34 ,0.31 ,919.52 ,762.81 ,,,123.60 ,,,
2010-07-01,,,,,,,,,,,,,,,,,84.55 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18335.00 ,16805.00 ,18804.00 ,85.35 ,,,,,,,,,,,,,,,,,,,,
2010-07-02,,,,,,,,,,,,,,,,,84.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18369.00 ,16823.00 ,18835.00 ,85.35 ,,,,,,,,,,,,,,,,,,,,
2010-07-05,,,,,,,,,,,,,,,,,84.56 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18371.00 ,16844.00 ,18840.00 ,84.35 ,,,,,,,,,,,,,,,,,,,,
