指标名称,美元指数,伦敦现货黄金:以美元计价,美国:标准普尔500指数,美国:主要经济指标预测:联邦基金利率,美国:国债实际收益率:5年期,美国:国债实际收益率:7年期,美国:国债实际收益率:10年期,美国:国债实际收益率:20年期,美国:国债实际收益率:30年期,美国:联邦基金目标利率,美国:就业率:季调,现货价:原油:俄罗斯ESPO,现货价:原油(阿曼):环太平洋,现货价:原油(阿联酋迪拜):环太平洋,现货价:原油:科威特能源公司,现货价:原油(迪拜):中东离岸,申万行业指数:黄金,产量:黄金:累计值(黄金协会),消费量:黄金:累计值,消费量:黄金:黄金首饰:累计值,消费量:黄金:金条:累计值,消费量:黄金:金币:累计值,消费量:黄金:累计同比,消费量:黄金:黄金首饰:累计同比,消费量:黄金:金条:累计同比,消费量:黄金:金币:累计同比,RPI:金银珠宝:当月同比,城市RPI:金银珠宝:当月同比,农村RPI:金银珠宝:当月同比
2016-09-07,94.96 ,1348.35 ,2186.16 ,,-0.18 ,-0.09 ,0.03 ,0.33 ,0.52 ,,,46.79 ,44.15 ,43.71 ,41.17 ,43.91 ,7980.34 ,,,,,,,,,,,,
2016-09-08,95.01 ,1343.40 ,2181.30 ,,-0.15 ,-0.06 ,0.09 ,0.43 ,0.59 ,,,47.86 ,45.30 ,44.81 ,,44.94 ,7923.80 ,,,,,,,,,,,,
2016-09-09,95.36 ,1330.85 ,2127.81 ,,-0.09 ,0.03 ,0.17 ,0.49 ,0.67 ,,,48.43 ,45.90 ,45.44 ,42.81 ,45.47 ,7805.93 ,,,,,,,,,,,,
2016-09-12,95.14 ,1324.60 ,2159.04 ,,-0.12 ,0.01 ,0.17 ,0.50 ,0.67 ,,,,,,,45.47 ,7423.69 ,,,,,,,,,,,,
2016-09-13,95.56 ,1323.65 ,2127.02 ,,-0.05 ,0.07 ,0.24 ,0.59 ,0.74 ,,,46.62 ,44.10 ,43.66 ,41.08 ,43.62 ,7430.79 ,,,,,,,,,,,,
2016-09-14,95.32 ,1321.75 ,2125.77 ,,-0.09 ,0.04 ,0.21 ,0.58 ,0.72 ,,,46.55 ,44.05 ,43.61 ,40.88 ,,7520.29 ,,,,,,,,,,,,
2016-09-15,95.26 ,1310.80 ,2147.26 ,,-0.11 ,0.02 ,0.22 ,0.61 ,0.76 ,,,45.09 ,42.45 ,41.95 ,,,,,,,,,,,,,,,
2016-09-16,96.03 ,1308.35 ,2139.16 ,,-0.13 ,0.00 ,0.19 ,0.57 ,0.73 ,,,45.66 ,42.80 ,42.29 ,39.75 ,42.51 ,,,,,,,,,,,,,
2016-09-19,95.85 ,1314.85 ,2139.12 ,,-0.13 ,0.01 ,0.20 ,0.57 ,0.75 ,,,45.88 ,43.05 ,42.45 ,40.03 ,42.98 ,7503.16 ,,,,,,,,,,,,
2016-09-20,96.01 ,1313.80 ,2139.76 ,,-0.13 ,0.01 ,0.20 ,0.57 ,0.75 ,,,45.35 ,42.55 ,42.01 ,39.57 ,42.47 ,7492.32 ,,,,,,,,,,,,
2016-09-21,95.51 ,1326.10 ,2163.12 ,,-0.17 ,-0.04 ,0.15 ,0.53 ,0.69 ,,,46.36 ,43.75 ,43.06 ,40.69 ,43.66 ,7613.07 ,,,,,,,,,,,,
2016-09-22,95.38 ,1339.10 ,2177.18 ,,-0.22 ,-0.09 ,0.08 ,0.43 ,0.62 ,,,46.96 ,44.35 ,43.61 ,,44.03 ,7632.71 ,,,,,,,,,,,,
2016-09-23,95.50 ,1338.65 ,2164.69 ,,-0.26 ,-0.13 ,0.05 ,0.41 ,0.58 ,,,46.87 ,44.20 ,43.45 ,41.02 ,44.67 ,7550.97 ,,,,,,,,,,,,
2016-09-26,95.30 ,1340.50 ,2146.10 ,,-0.27 ,-0.14 ,0.05 ,0.43 ,0.60 ,,,45.48 ,42.95 ,42.20 ,40.03 ,43.05 ,7327.87 ,,,,,,,,,,,,
2016-09-27,95.45 ,1327.00 ,2159.93 ,,-0.26 ,-0.14 ,0.04 ,0.42 ,0.58 ,,,46.31 ,43.80 ,43.05 ,40.54 ,42.96 ,7396.83 ,,,,,,,,,,,,
2016-09-28,95.43 ,1322.50 ,2171.37 ,,-0.31 ,-0.17 ,0.01 ,0.38 ,0.57 ,,,45.90 ,43.15 ,42.40 ,40.17 ,42.94 ,7283.38 ,,,,,,,,,,,,
2016-09-29,95.52 ,1318.10 ,2151.13 ,,-0.32 ,-0.18 ,0.02 ,0.43 ,0.58 ,,,48.23 ,45.30 ,44.61 ,,45.16 ,7280.41 ,,,,,,,,,,,,
2016-09-30,95.44 ,1322.50 ,2168.27 ,,-0.31 ,-0.17 ,0.00 ,0.38 ,0.59 ,,59.80 ,48.81 ,45.80 ,45.10 ,,45.37 ,7368.01 ,347.80 ,720.66 ,477.99 ,158.90 ,18.44 ,-12.82 ,-20.04 ,4.14 ,12.92 ,14.14 ,14.66 ,9.64 
2016-10-03,95.76 ,1313.30 ,2161.20 ,,-0.29 ,-0.16 ,0.00 ,0.37 ,0.58 ,,,50.28 ,48.20 ,47.95 ,45.57 ,47.76 ,,,,,,,,,,,,,
2016-10-04,96.12 ,1283.30 ,2150.49 ,,-0.23 ,-0.09 ,0.07 ,0.44 ,0.66 ,,,50.17 ,48.05 ,47.90 ,45.53 ,47.60 ,,,,,,,,,,,,,
2016-10-05,96.15 ,1269.40 ,2159.73 ,,-0.22 ,-0.08 ,0.10 ,0.48 ,0.69 ,,,51.18 ,49.00 ,48.80 ,46.46 ,48.96 ,,,,,,,,,,,,,
2016-10-06,96.68 ,1254.50 ,2160.77 ,,-0.21 ,-0.07 ,0.11 ,0.48 ,0.68 ,,,50.99 ,48.95 ,48.80 ,,48.98 ,,,,,,,,,,,,,
2016-10-07,96.49 ,1258.75 ,2153.74 ,,-0.24 ,-0.09 ,0.10 ,0.47 ,0.68 ,,,52.27 ,50.15 ,49.99 ,47.42 ,49.33 ,,,,,,,,,,,,,
2016-10-10,96.90 ,1259.50 ,2163.66 ,,,,,,,,,51.23 ,49.05 ,48.90 ,46.85 ,48.93 ,7229.93 ,,,,,,,,,,,,
2016-10-11,97.73 ,1253.45 ,2136.73 ,,-0.21 ,-0.05 ,0.13 ,0.51 ,0.71 ,,,52.30 ,50.10 ,49.99 ,47.51 ,50.10 ,7318.26 ,,,,,,,,,,,,
2016-10-12,98.00 ,1256.50 ,2139.18 ,,-0.20 ,-0.04 ,0.15 ,0.53 ,0.73 ,,,52.36 ,50.15 ,50.03 ,,49.99 ,7267.59 ,,,,,,,,,,,,
2016-10-13,97.54 ,1261.05 ,2132.55 ,,-0.23 ,-0.07 ,0.12 ,0.51 ,0.71 ,,,51.41 ,49.30 ,49.11 ,,49.12 ,7301.98 ,,,,,,,,,,,,
2016-10-14,98.11 ,1251.75 ,2132.98 ,,-0.25 ,-0.07 ,0.13 ,0.53 ,0.74 ,,,52.43 ,50.15 ,49.87 ,47.36 ,49.93 ,7243.56 ,,,,,,,,,,,,
2016-10-17,97.88 ,1254.80 ,2126.50 ,,-0.29 ,-0.20 ,0.09 ,0.49 ,0.68 ,,,51.79 ,49.60 ,49.20 ,46.74 ,48.38 ,7455.55 ,,,,,,,,,,,,
2016-10-18,97.88 ,1258.20 ,2139.60 ,,-0.30 ,-0.12 ,0.09 ,0.49 ,0.68 ,,,51.78 ,49.70 ,49.30 ,46.87 ,48.26 ,7490.80 ,,,,,,,,,,,,
2016-10-19,97.87 ,1269.05 ,2144.29 ,,-0.32 ,-0.14 ,0.08 ,0.49 ,0.68 ,,,52.30 ,50.15 ,49.70 ,47.53 ,48.76 ,7483.71 ,,,,,,,,,,,,
2016-10-20,98.33 ,1271.65 ,2141.34 ,,-0.30 ,-0.12 ,0.08 ,0.48 ,0.68 ,,,52.30 ,50.05 ,49.70 ,,48.35 ,7485.90 ,,,,,,,,,,,,
2016-10-21,98.63 ,1266.05 ,2141.16 ,,-0.31 ,-0.13 ,0.07 ,0.46 ,0.66 ,,,51.67 ,49.25 ,48.90 ,,48.02 ,7430.72 ,,,,,,,,,,,,
2016-10-24,98.76 ,1265.55 ,2151.33 ,,-0.26 ,-0.09 ,0.11 ,0.49 ,0.69 ,,,52.23 ,49.60 ,49.45 ,46.73 ,48.03 ,7459.45 ,,,,,,,,,,,,
2016-10-25,98.73 ,1269.40 ,2143.16 ,,-0.28 ,-0.13 ,0.07 ,0.46 ,0.65 ,,,51.93 ,49.30 ,49.21 ,46.42 ,47.81 ,7575.55 ,,,,,,,,,,,,
2016-10-26,98.61 ,1270.50 ,2139.43 ,,-0.28 ,-0.12 ,0.08 ,0.47 ,0.65 ,,,50.62 ,48.00 ,47.90 ,45.42 ,46.16 ,7586.75 ,,,,,,,,,,,,
2016-10-27,98.92 ,1266.25 ,2133.04 ,,-0.24 ,-0.07 ,0.13 ,0.52 ,0.72 ,,,50.93 ,48.30 ,48.15 ,,46.55 ,7520.02 ,,,,,,,,,,,,
2016-10-28,98.30 ,1273.00 ,2126.41 ,,-0.27 ,-0.09 ,0.13 ,0.55 ,0.74 ,,,51.11 ,48.35 ,48.31 ,45.61 ,46.68 ,7483.27 ,,,,,,,,,,,,
2016-10-31,98.35 ,1272.00 ,2126.15 ,,-0.28 ,-0.10 ,0.11 ,0.51 ,0.70 ,,59.70 ,50.05 ,47.52 ,47.52 ,44.51 ,45.83 ,7628.95 ,,,,,,,,,,10.17 ,10.39 ,8.18 
2016-11-01,97.74 ,1288.45 ,2111.72 ,,-0.29 ,-0.10 ,0.11 ,0.51 ,0.69 ,,,48.75 ,45.95 ,45.50 ,42.88 ,,7742.74 ,,,,,,,,,,,,
2016-11-02,97.37 ,1303.75 ,2097.94 ,,-0.29 ,-0.11 ,0.11 ,0.51 ,0.70 ,,,47.33 ,44.70 ,44.15 ,41.56 ,44.01 ,8173.89 ,,,,,,,,,,,,
2016-11-03,97.16 ,1301.00 ,2088.66 ,,-0.26 ,-0.08 ,0.14 ,0.56 ,0.75 ,,,46.82 ,44.15 ,43.49 ,,,8111.38 ,,,,,,,,,,,,
2016-11-04,96.90 ,1302.80 ,2085.18 ,,-0.28 ,-0.11 ,0.11 ,0.54 ,0.72 ,,,46.09 ,43.24 ,42.70 ,40.15 ,,7972.95 ,,,,,,,,,,,,
2016-11-07,97.74 ,1283.05 ,2131.52 ,,-0.27 ,-0.09 ,0.12 ,0.51 ,0.71 ,,,46.05 ,43.34 ,42.78 ,40.33 ,42.83 ,7902.55 ,,,,,,,,,,,,
2016-11-08,97.87 ,1282.35 ,2139.56 ,,-0.23 ,-0.05 ,0.15 ,0.54 ,0.73 ,,,46.14 ,43.49 ,42.85 ,40.45 ,43.18 ,7904.71 ,,,,,,,,,,,,
2016-11-09,98.66 ,1281.40 ,2163.26 ,,-0.18 ,0.00 ,0.25 ,0.69 ,0.83 ,,,45.75 ,43.16 ,42.51 ,40.20 ,42.58 ,8542.03 ,,,,,,,,,,,,
2016-11-10,98.78 ,1267.50 ,2167.48 ,,-0.14 ,0.04 ,0.27 ,0.70 ,0.87 ,,,46.87 ,44.35 ,43.72 ,,43.28 ,8192.46 ,,,,,,,,,,,,
2016-11-11,98.97 ,1236.45 ,2164.45 ,,,,,,,,,45.82 ,43.35 ,42.70 ,40.03 ,42.68 ,8151.32 ,,,,,,,,,,,,
2016-11-14,100.02 ,1213.60 ,2164.20 ,,0.01 ,0.19 ,0.40 ,0.79 ,0.96 ,,,45.12 ,42.50 ,41.90 ,39.32 ,41.84 ,7997.45 ,,,,,,,,,,,,
2016-11-15,100.20 ,1226.95 ,2180.39 ,,0.01 ,0.19 ,0.41 ,0.79 ,0.95 ,,,45.19 ,42.70 ,42.00 ,40.03 ,41.63 ,8044.75 ,,,,,,,,,,,,
2016-11-16,100.38 ,1229.20 ,2176.94 ,,0.02 ,0.20 ,0.39 ,0.75 ,0.92 ,,,46.83 ,44.10 ,43.50 ,41.14 ,43.05 ,8010.41 ,,,,,,,,,,,,
2016-11-17,100.95 ,1226.75 ,2187.12 ,,0.02 ,0.21 ,0.42 ,0.80 ,0.96 ,,,46.65 ,44.05 ,43.49 ,,43.23 ,7995.97 ,,,,,,,,,,,,
2016-11-18,101.34 ,1211.00 ,2181.90 ,,0.06 ,0.24 ,0.44 ,0.79 ,0.94 ,,,45.85 ,43.35 ,42.78 ,40.56 ,42.47 ,7807.18 ,,,,,,,,,,,,
2016-11-21,100.89 ,1214.25 ,2198.18 ,,0.05 ,0.23 ,0.42 ,0.75 ,0.92 ,,,47.73 ,45.20 ,44.56 ,42.51 ,43.77 ,7861.02 ,,,,,,,,,,,,
2016-11-22,101.02 ,1212.25 ,2202.94 ,,0.02 ,0.21 ,0.41 ,0.76 ,0.93 ,,,49.16 ,46.70 ,46.07 ,43.56 ,46.02 ,7895.22 ,,,,,,,,,,,,
2016-11-23,101.67 ,1185.35 ,2204.72 ,,0.09 ,0.26 ,0.44 ,0.77 ,0.93 ,,,49.17 ,46.80 ,46.00 ,43.62 ,45.70 ,7903.02 ,,,,,,,,,,,,
2016-11-24,101.74 ,1186.10 ,,,,,,,,,,49.03 ,46.60 ,45.69 ,,46.14 ,7782.72 ,,,,,,,,,,,,
2016-11-25,101.50 ,1187.70 ,2213.35 ,,0.09 ,0.26 ,0.47 ,0.80 ,0.93 ,,,49.21 ,46.60 ,45.92 ,43.40 ,45.16 ,7698.73 ,,,,,,,,,,,,
2016-11-28,101.18 ,1187.00 ,2201.72 ,,0.11 ,0.28 ,0.47 ,0.80 ,0.95 ,,,47.22 ,44.50 ,43.90 ,41.96 ,43.76 ,7901.47 ,,,,,,,,,,,,
2016-11-29,100.95 ,1186.55 ,2204.66 ,,0.09 ,0.27 ,0.44 ,0.76 ,0.92 ,,,48.26 ,45.30 ,44.71 ,42.10 ,44.73 ,7836.07 ,,,,,,,,,,,,
2016-11-30,101.57 ,1178.10 ,2198.81 ,,0.06 ,0.25 ,0.43 ,0.75 ,0.91 ,,59.70 ,47.57 ,44.90 ,44.10 ,42.69 ,45.67 ,7752.73 ,,,,,,,,,,13.39 ,13.89 ,9.07 
2016-12-01,100.95 ,1161.85 ,2191.08 ,,0.09 ,0.28 ,0.48 ,0.81 ,0.95 ,,,52.02 ,49.70 ,49.06 ,,48.82 ,7879.91 ,,,,,,,,,,,,
2016-12-02,100.69 ,1173.50 ,2191.95 ,,0.08 ,0.28 ,0.49 ,0.82 ,0.98 ,,,53.61 ,51.40 ,50.65 ,49.01 ,50.30 ,7844.55 ,,,,,,,,,,,,
2016-12-05,100.13 ,1162.20 ,2204.71 ,,0.05 ,0.25 ,0.45 ,0.78 ,0.94 ,,,54.47 ,52.30 ,51.70 ,49.89 ,51.56 ,7614.08 ,,,,,,,,,,,,
2016-12-06,100.48 ,1172.50 ,2212.23 ,,0.04 ,0.23 ,0.44 ,0.79 ,0.94 ,,,54.45 ,52.20 ,51.70 ,49.68 ,51.88 ,7536.95 ,,,,,,,,,,,,
2016-12-07,100.23 ,1177.65 ,2241.35 ,,0.02 ,0.22 ,0.42 ,0.76 ,0.91 ,,,53.73 ,51.40 ,50.81 ,,50.99 ,7560.31 ,,,,,,,,,,,,
2016-12-08,101.10 ,1171.05 ,2246.19 ,,0.00 ,0.22 ,0.45 ,0.82 ,0.98 ,,,53.29 ,51.00 ,50.30 ,,50.22 ,7639.71 ,,,,,,,,,,,,
2016-12-09,101.57 ,1163.60 ,2259.53 ,,0.06 ,0.28 ,0.51 ,0.88 ,1.04 ,,,54.34 ,52.10 ,51.41 ,49.54 ,51.29 ,7633.41 ,,,,,,,,,,,,
2016-12-12,100.97 ,1156.10 ,2256.96 ,,0.04 ,0.27 ,0.51 ,0.89 ,1.04 ,,,57.12 ,54.75 ,54.20 ,51.91 ,53.92 ,7446.26 ,,,,,,,,,,,,
2016-12-13,101.05 ,1158.55 ,2271.72 ,,0.06 ,0.25 ,0.53 ,0.98 ,1.04 ,,,55.80 ,53.40 ,52.80 ,50.93 ,53.05 ,7415.05 ,,,,,,,,,,,,
2016-12-14,102.04 ,1162.25 ,2253.28 ,,0.20 ,0.40 ,0.60 ,0.92 ,1.07 ,,,55.49 ,53.20 ,52.59 ,50.42 ,52.35 ,7672.05 ,,,,,,,,,,,,
2016-12-15,103.15 ,1126.95 ,2262.03 ,,0.32 ,0.52 ,0.70 ,1.00 ,1.15 ,0.75 ,,54.57 ,52.25 ,51.70 ,,51.03 ,7469.14 ,,,,,,,,,,,,
2016-12-16,102.80 ,1131.60 ,2258.07 ,,0.32 ,0.54 ,0.74 ,1.05 ,1.20 ,,,54.24 ,52.00 ,51.41 ,49.70 ,50.73 ,7409.30 ,,,,,,,,,,,,
2016-12-19,103.13 ,1136.25 ,2262.53 ,,0.29 ,0.51 ,0.68 ,0.98 ,1.13 ,,,55.57 ,53.30 ,52.60 ,50.71 ,52.08 ,7431.92 ,,,,,,,,,,,,
2016-12-20,103.30 ,1125.70 ,2270.76 ,,0.26 ,0.49 ,0.67 ,0.98 ,1.14 ,,,55.09 ,52.65 ,51.94 ,50.31 ,51.81 ,7344.84 ,,,,,,,,,,,,
2016-12-21,103.04 ,1133.65 ,2265.18 ,,0.30 ,0.52 ,0.64 ,0.93 ,1.10 ,,,56.15 ,53.50 ,52.90 ,50.80 ,52.33 ,7410.40 ,,,,,,,,,,,,
2016-12-22,103.08 ,1131.35 ,2260.96 ,,0.18 ,0.41 ,0.60 ,0.91 ,1.06 ,,,55.44 ,52.50 ,51.80 ,,51.14 ,7341.77 ,,,,,,,,,,,,
2016-12-23,102.99 ,1131.00 ,2263.79 ,,0.20 ,0.42 ,0.58 ,0.87 ,1.03 ,,,55.61 ,52.80 ,52.20 ,50.31 ,,7271.70 ,,,,,,,,,,,,
2016-12-26,102.94 ,,,,,,,,,,,,,,,,7202.79 ,,,,,,,,,,,,
2016-12-27,103.03 ,,2268.88 ,,0.19 ,0.41 ,0.58 ,0.89 ,1.04 ,,,56.08 ,53.30 ,52.71 ,50.86 ,,7254.60 ,,,,,,,,,,,,
2016-12-28,103.29 ,1134.60 ,2249.92 ,,0.17 ,0.40 ,0.56 ,0.86 ,1.02 ,,,57.31 ,54.45 ,53.79 ,51.90 ,,7278.49 ,,,,,,,,,,,,
2016-12-29,102.62 ,1145.90 ,2249.26 ,,0.15 ,0.38 ,0.55 ,0.86 ,1.02 ,,,57.58 ,54.60 ,53.93 ,,53.32 ,7370.83 ,,,,,,,,,,,,
2016-12-30,102.38 ,1159.10 ,2238.83 ,,0.09 ,0.33 ,0.50 ,0.82 ,0.99 ,,,57.60 ,54.55 ,53.85 ,51.87 ,53.99 ,7375.52 ,,,,,,,,,,,,
2016-12-31,,,,0.60 ,,,,,,,59.70 ,,,,,,,453.49 ,975.38 ,611.17 ,257.64 ,31.19 ,-6.74 ,-18.91 ,28.19 ,36.80 ,10.47 ,10.73 ,8.25 
2017-01-02,102.91 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-03,103.28 ,1151.00 ,2257.83 ,,0.08 ,0.30 ,0.47 ,0.78 ,0.94 ,,,58.47 ,55.05 ,54.72 ,51.72 ,55.25 ,7411.23 ,,,,,,,,,,,,
2017-01-04,102.51 ,1164.25 ,2270.75 ,,0.08 ,0.30 ,0.47 ,0.78 ,0.95 ,,,57.73 ,54.45 ,54.01 ,51.29 ,53.58 ,7431.65 ,,,,,,,,,,,,
2017-01-05,101.40 ,1176.70 ,2269.00 ,,0.03 ,0.26 ,0.42 ,0.73 ,0.89 ,,,57.91 ,54.60 ,54.32 ,,54.01 ,7540.27 ,,,,,,,,,,,,
2017-01-06,102.19 ,1175.85 ,2276.98 ,,0.08 ,0.30 ,0.46 ,0.76 ,0.93 ,,,58.17 ,55.00 ,54.50 ,51.92 ,55.01 ,7463.35 ,,,,,,,,,,,,
2017-01-09,101.96 ,1178.50 ,2268.90 ,,0.04 ,0.26 ,0.43 ,0.74 ,0.91 ,,,58.17 ,55.00 ,54.61 ,51.57 ,53.94 ,7402.95 ,,,,,,,,,,,,
2017-01-10,102.04 ,1189.50 ,2268.90 ,,0.05 ,0.28 ,0.43 ,0.74 ,0.91 ,,,56.42 ,53.35 ,53.11 ,50.09 ,52.91 ,7484.31 ,,,,,,,,,,,,
2017-01-11,101.73 ,1178.55 ,2275.32 ,,0.04 ,0.27 ,0.39 ,0.71 ,0.88 ,,,55.17 ,52.20 ,51.90 ,49.40 ,52.01 ,7445.48 ,,,,,,,,,,,,
2017-01-12,101.45 ,1205.05 ,2270.44 ,,0.00 ,0.23 ,0.38 ,0.70 ,0.87 ,,,56.61 ,53.70 ,53.41 ,,53.34 ,7475.95 ,,,,,,,,,,,,
2017-01-13,101.19 ,1190.35 ,2274.64 ,,0.05 ,0.28 ,0.41 ,0.72 ,0.89 ,,,57.40 ,54.40 ,54.01 ,51.16 ,53.93 ,7332.18 ,,,,,,,,,,,,
2017-01-16,101.61 ,1203.00 ,,,,,,,,,,56.66 ,53.75 ,53.36 ,,,7322.03 ,,,,,,,,,,,,
2017-01-17,100.27 ,1216.05 ,2267.89 ,,0.00 ,0.24 ,0.36 ,0.68 ,0.87 ,,,56.96 ,54.19 ,53.91 ,51.08 ,53.90 ,7424.03 ,,,,,,,,,,,,
2017-01-18,101.34 ,1214.75 ,2271.89 ,,0.07 ,0.30 ,0.42 ,0.74 ,0.92 ,,,56.93 ,54.20 ,53.90 ,50.88 ,52.43 ,7445.87 ,,,,,,,,,,,,
2017-01-19,101.13 ,1196.05 ,2263.69 ,,0.07 ,0.30 ,0.43 ,0.75 ,0.93 ,,,56.08 ,53.20 ,53.06 ,,51.84 ,7292.39 ,,,,,,,,,,,,
2017-01-20,100.79 ,1200.55 ,2271.31 ,,0.03 ,0.28 ,0.44 ,0.76 ,0.94 ,,,55.85 ,53.00 ,52.90 ,50.28 ,52.15 ,7347.35 ,,,,,,,,,,,,
2017-01-23,100.28 ,1212.85 ,2265.20 ,,0.02 ,0.28 ,0.39 ,0.71 ,0.89 ,,,56.49 ,53.60 ,53.50 ,50.79 ,52.91 ,7450.09 ,,,,,,,,,,,,
2017-01-24,99.93 ,1216.80 ,2280.07 ,,0.01 ,0.26 ,0.41 ,0.75 ,0.93 ,,,56.98 ,54.10 ,54.00 ,,,7408.81 ,,,,,,,,,,,,
2017-01-25,99.93 ,1195.00 ,2298.37 ,,0.03 ,0.29 ,0.45 ,0.78 ,0.96 ,,,56.73 ,53.60 ,53.50 ,50.83 ,,7355.79 ,,,,,,,,,,,,
2017-01-26,100.51 ,1189.70 ,2296.68 ,,0.01 ,0.27 ,0.43 ,0.76 ,0.94 ,,,57.28 ,54.05 ,53.90 ,,,7429.29 ,,,,,,,,,,,,
2017-01-27,100.57 ,1184.85 ,2294.69 ,,-0.02 ,0.25 ,0.41 ,0.74 ,0.91 ,,,57.57 ,54.55 ,54.50 ,51.73 ,,,,,,,,,,,,,,
2017-01-30,100.45 ,1192.80 ,2280.90 ,,-0.01 ,0.26 ,0.42 ,0.76 ,0.94 ,,,,,,,,,,,,,,,,,,,,
2017-01-31,99.57 ,1212.80 ,2278.87 ,,-0.04 ,0.24 ,0.40 ,0.74 ,0.93 ,,59.90 ,56.39 ,53.25 ,53.20 ,50.79 ,53.00 ,,,,,,,,,,,9.84 ,10.03 ,8.17 
2017-02-01,99.73 ,1203.65 ,2279.55 ,,0.01 ,0.31 ,0.43 ,0.77 ,0.96 ,,,56.88 ,53.75 ,53.50 ,51.61 ,53.27 ,,,,,,,,,,,,,
2017-02-02,99.84 ,1221.95 ,2280.85 ,,-0.01 ,0.30 ,0.43 ,0.79 ,0.98 ,,,58.64 ,55.41 ,55.00 ,,54.88 ,,,,,,,,,,,,,
2017-02-03,99.73 ,1215.20 ,2297.42 ,,0.02 ,0.33 ,0.44 ,0.81 ,1.01 ,,,59.10 ,55.96 ,55.41 ,53.27 ,54.79 ,7465.34 ,,,,,,,,,,,,
2017-02-06,99.88 ,1226.75 ,2292.56 ,,-0.05 ,0.24 ,0.40 ,0.78 ,0.98 ,,,58.95 ,55.85 ,55.29 ,52.98 ,54.97 ,7490.74 ,,,,,,,,,,,,
2017-02-07,100.40 ,1231.00 ,2293.08 ,,-0.02 ,0.26 ,0.40 ,0.76 ,0.96 ,,,58.00 ,54.70 ,54.10 ,51.85 ,53.85 ,7634.83 ,,,,,,,,,,,,
2017-02-08,100.17 ,1242.10 ,2294.67 ,,-0.01 ,0.26 ,0.38 ,0.72 ,0.91 ,,,56.85 ,53.60 ,53.03 ,51.07 ,52.87 ,7582.60 ,,,,,,,,,,,,
2017-02-09,100.66 ,1236.80 ,2307.87 ,,0.02 ,0.29 ,0.41 ,0.75 ,0.93 ,,,57.69 ,54.50 ,53.88 ,,53.95 ,7611.11 ,,,,,,,,,,,,
2017-02-10,100.71 ,1228.30 ,2316.10 ,,0.02 ,0.29 ,0.40 ,0.72 ,0.90 ,,,57.57 ,54.55 ,53.99 ,52.12 ,54.46 ,7524.29 ,,,,,,,,,,,,
2017-02-13,101.00 ,1222.25 ,2328.25 ,,0.05 ,0.32 ,0.43 ,0.74 ,0.91 ,,,58.42 ,55.40 ,54.70 ,52.55 ,54.20 ,7588.08 ,,,,,,,,,,,,
2017-02-14,101.22 ,1230.75 ,2337.58 ,,0.11 ,0.37 ,0.46 ,0.77 ,0.94 ,,,57.86 ,55.00 ,54.21 ,52.30 ,54.33 ,7590.56 ,,,,,,,,,,,,
2017-02-15,101.09 ,1224.40 ,2349.25 ,,0.08 ,0.34 ,0.45 ,0.76 ,0.93 ,,,57.56 ,54.80 ,54.02 ,52.08 ,53.58 ,7452.22 ,,,,,,,,,,,,
2017-02-16,100.48 ,1240.55 ,2347.22 ,,0.05 ,0.33 ,0.43 ,0.75 ,0.95 ,,,57.63 ,55.10 ,54.00 ,,53.84 ,7530.23 ,,,,,,,,,,,,
2017-02-17,100.89 ,1241.95 ,2351.16 ,,0.07 ,0.34 ,0.41 ,0.72 ,0.91 ,,,57.52 ,55.10 ,54.11 ,52.20 ,53.78 ,7487.51 ,,,,,,,,,,,,
2017-02-20,100.91 ,1237.30 ,,,,,,,,,,57.64 ,55.29 ,54.51 ,52.51 ,54.29 ,7502.44 ,,,,,,,,,,,,
2017-02-21,101.46 ,1233.20 ,2365.38 ,,0.06 ,0.34 ,0.40 ,0.72 ,0.92 ,,,57.64 ,55.39 ,54.60 ,52.77 ,54.70 ,7574.58 ,,,,,,,,,,,,
2017-02-22,101.33 ,1236.65 ,2362.82 ,,0.00 ,0.27 ,0.38 ,0.71 ,0.91 ,,,57.75 ,55.35 ,54.65 ,52.53 ,54.08 ,7560.25 ,,,,,,,,,,,,
2017-02-23,100.97 ,1247.90 ,2363.81 ,,-0.03 ,0.24 ,0.35 ,0.69 ,0.89 ,,,57.76 ,55.60 ,54.84 ,,54.32 ,7606.98 ,,,,,,,,,,,,
2017-02-24,101.12 ,1253.65 ,2367.34 ,,-0.10 ,0.17 ,0.31 ,0.64 ,0.85 ,,,57.36 ,55.50 ,54.77 ,52.71 ,54.34 ,7615.36 ,,,,,,,,,,,,
2017-02-27,101.16 ,1257.20 ,2369.75 ,,0.01 ,0.27 ,0.35 ,0.67 ,0.88 ,,,57.50 ,55.60 ,55.20 ,53.00 ,54.77 ,7574.01 ,,,,,,,,,,,,
2017-02-28,101.34 ,1255.60 ,2363.64 ,,0.00 ,0.25 ,0.34 ,0.66 ,0.87 ,,60.00 ,57.16 ,55.20 ,54.95 ,52.62 ,54.15 ,7530.57 ,,,,,,,,,,7.32 ,7.46 ,6.04 
2017-03-01,101.74 ,1240.40 ,2395.96 ,,0.15 ,0.41 ,0.43 ,0.75 ,0.94 ,,,57.57 ,55.60 ,55.10 ,53.24 ,55.21 ,7504.10 ,,,,,,,,,,,,
