指标名称,市场价:顺丁橡胶(BR9000):全国,市场价(平均价):氯丁橡胶(M-40):华东地区,经销价:丁苯橡胶(齐鲁1502):中石化华北,市场价(平均价):丁基橡胶(268):华东地区,市场价(平均价):丁基橡胶(268):华北地区,(停止)出厂价:丁腈橡胶(2907):兰州石化,进口数量:天然橡胶:当月值,进口数量:合成橡胶:当月值,现货价:天然橡胶(国产5号标胶):国内,出厂价:丁二烯:中石化华东,出厂价:丁二烯:中石化华南,进口平均单价:氯丁二烯橡胶胶乳:当月值,市场价:苯乙烯(一级品):全国,产量:乙烯:当月值,出厂价:异丁烯:滨州裕华,价格指数:机械设备:传动带,价格指数:机械设备:输送带,进口数量:其他硫化橡胶制的传动带及带料(40103900):当月值,出口数量:其他硫化橡胶制的传动带及带料(40103900):当月值,价格指数:电工电气:高压绝缘材料,产量:金属硅:全国:累计值,产量:轮胎:当月值,产量:汽车:当月值,产量:新能源汽车:当月值,申万行业指数:橡胶,工业增加值:橡胶和塑料制品业:当月同比,橡胶和塑料制品业:营业收入:累计值,出口交货值:橡胶和塑料制品业:当月值,进口数量:硫化橡胶制避孕套(40141000):当月值,出口数量:硫化橡胶制避孕套(40141000):当月同比,进口数量:加强或只与金属合制的硫化橡胶管(40092100):当月值,出口数量:加强或只与金属合制的硫化橡胶管(40092100):当月值
2010-10-31,,46200.00 ,,50000.00 ,50000.00 ,,16.00 ,10.07 ,,,,3121.11 ,,134.30 ,,,,283.80 ,2219.09 ,,,6350.20 ,159.30 ,,,,,,179.43 ,29.32 ,1577.94 ,4233.48 
2010-11-01,,,20500.00 ,,,,,,32876.00 ,,,,,,,,,,,,,,,,3243.26 ,,,,,,,
2010-11-02,,,20500.00 ,,,,,,,,,,,,,,,,,,,,,,3178.94 ,,,,,,,
2010-11-03,,,20500.00 ,,,,,,,,,,,,,,,,,,,,,,3311.27 ,,,,,,,
2010-11-04,,,20500.00 ,,,,,,,,,,,,,,,,,,,,,,3434.10 ,,,,,,,
2010-11-05,,,20500.00 ,,,,,,,,,,,,,,,,,,,,,,3520.07 ,,,,,,,
2010-11-07,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-08,,,21000.00 ,,,,,,,,,,,,,,,,,,,,,,3554.75 ,,,,,,,
2010-11-09,,,21000.00 ,,,,,,,,,,,,,,,,,,,,,,3531.09 ,,,,,,,
2010-11-10,,,21500.00 ,,,,,,,,,,,,,,,,,,,,,,3474.40 ,,,,,,,
2010-11-11,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3431.30 ,,,,,,,
2010-11-12,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3208.03 ,,,,,,,
2010-11-14,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-15,,,21800.00 ,,,,,,30981.00 ,,,,,,,,,,,,,,,,3343.51 ,,,,,,,
2010-11-16,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3170.91 ,,,,,,,
2010-11-17,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3111.79 ,,,,,,,
2010-11-18,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3133.81 ,,,,,,,
2010-11-19,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3191.13 ,,,,,,,
2010-11-21,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-22,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3185.89 ,,,,,,,
2010-11-23,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3335.44 ,,,,,,,
2010-11-24,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3370.36 ,,,,,,,
2010-11-25,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3348.95 ,,,,,,,
2010-11-26,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3350.93 ,,,,,,,
2010-11-28,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-29,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3332.67 ,,,,,,,
2010-11-30,,,21800.00 ,,,,18.00 ,12.78 ,,,,3062.84 ,,128.90 ,,,,286.13 ,2008.28 ,,,6743.70 ,182.10 ,,3171.35 ,,,,225.71 ,23.64 ,1895.67 ,4148.25 
2010-12-01,,,21800.00 ,,,,,,32577.00 ,,,,,,,,,,,,,,,,3201.79 ,,,,,,,
2010-12-02,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3210.73 ,,,,,,,
2010-12-03,,,21800.00 ,,,,,,,,,,,,,,,,,,,,,,3193.89 ,,,,,,,
2010-12-05,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-06,,,21200.00 ,,,,,,,,,,,,,,,,,,,,,,3231.87 ,,,,,,,
2010-12-07,,,21200.00 ,,,,,,,,,,,,,,,,,,,,,,3231.20 ,,,,,,,
2010-12-08,,,20600.00 ,,,,,,,,,,,,,,,,,,,,,,3190.92 ,,,,,,,
2010-12-09,,,20600.00 ,,,,,,,,,,,,,,,,,,,,,,3080.04 ,,,,,,,
2010-12-10,,,20600.00 ,,,,,,,,,,,,,,,,,,,,,,3096.98 ,,,,,,,
2010-12-12,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-13,,,20600.00 ,,,,,,,,,,,,,,,,,,,,,,3175.86 ,,,,,,,
2010-12-14,,,20600.00 ,,,,,,,,,,,,,,,,,,,,,,3204.11 ,,,,,,,
2010-12-15,,,20600.00 ,,,,,,34696.00 ,,,,,,,,,,,,,,,,3167.77 ,,,,,,,
2010-12-16,,,20600.00 ,,,,,,,,,,,,,,,,,,,,,,3203.14 ,,,,,,,
2010-12-17,,,20600.00 ,,,,,,,,,,,,,,,,,,,,,,3182.36 ,,,,,,,
2010-12-19,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-20,,,20600.00 ,,,,,,,,,,,,,,,,,,,,,,3111.19 ,,,,,,,
2010-12-21,,,21000.00 ,,,,,,,,,,,,,,,,,,,,,,3149.98 ,,,,,,,
2010-12-22,,,21000.00 ,,,,,,,,,,,,,,,,,,,,,,3139.29 ,,,,,,,
2010-12-23,,,21000.00 ,,,,,,,,,,,,,,,,,,,,,,3103.43 ,,,,,,,
2010-12-24,,,21000.00 ,,,,,,,,,,,,,,,,,,,,,,3036.22 ,,,,,,,
2010-12-26,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-27,,,21000.00 ,,,,,,,,,,,,,,,,,,,,,,2987.21 ,,,,,,,
2010-12-28,,,21000.00 ,,,,,,,,,,,,,,,,,,,,,,2822.41 ,,,,,,,
2010-12-29,,,21000.00 ,,,,,,,,,,,,,,,,,,,,,,2872.51 ,,,,,,,
2010-12-30,,,21300.00 ,,,,,,,,,,,,,,,,,,,,,,2852.54 ,,,,,,,
2010-12-31,,,21800.00 ,,,,18.00 ,15.11 ,,,,3243.86 ,,123.70 ,,,,319.80 ,2138.78 ,,,6672.50 ,195.40 ,,2893.51 ,,,,189.29 ,61.54 ,2277.06 ,4339.28 
2011-01-01,,,,,,,,,37724.00 ,,,,,,,,,,,,,,,,,,,,,,,
2011-01-02,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-04,,,22300.00 ,,,,,,,,,,,,,,,,,,,,,,2937.02 ,,,,,,,
2011-01-05,,,22300.00 ,,,,,,,,,,,,,,,,,,,,,,2953.05 ,,,,,,,
2011-01-06,,,22300.00 ,,,,,,,,,,,,,,,,,,,,,,3025.10 ,,,,,,,
2011-01-07,,,22600.00 ,,,,,,,,,,,,,,,,,,,,,,2992.52 ,,,,,,,
2011-01-09,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-10,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2894.85 ,,,,,,,
2011-01-11,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2872.79 ,,,,,,,
2011-01-12,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2910.72 ,,,,,,,
2011-01-13,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2904.66 ,,,,,,,
2011-01-14,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2837.83 ,,,,,,,
2011-01-15,,,,,,,,,38988.00 ,,,,,,,,,,,,,,,,,,,,,,,
2011-01-16,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-17,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2747.03 ,,,,,,,
2011-01-18,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2756.10 ,,,,,,,
2011-01-19,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2796.13 ,,,,,,,
2011-01-20,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2695.35 ,,,,,,,
2011-01-21,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2720.82 ,,,,,,,
2011-01-23,,47000.00 ,,50000.00 ,50000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-24,,,23300.00 ,,,,,,,,,,,,,,,,,,,,,,2662.35 ,,,,,,,
2011-01-25,,,23600.00 ,,,,,,,,,,,,,,,,,,,,,,2601.52 ,,,,,,,
2011-01-26,,,23600.00 ,,,,,,,,,,,,,,,,,,,,,,2663.79 ,,,,,,,
2011-01-27,,,23600.00 ,,,,,,,,,,,,,,,,,,,,,,2684.23 ,,,,,,,
2011-01-28,,,23600.00 ,,,,,,,,,,,,,,,,,,,,,,2696.68 ,,,,,,,
2011-01-30,,47000.00 ,24200.00 ,51000.00 ,51000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,24200.00 ,,,,15.00 ,13.96 ,,,,2981.24 ,,134.70 ,,,,280.05 ,2485.37 ,,,5296.93 ,183.50 ,,2720.76 ,,,,155.97 ,57.53 ,2364.45 ,4480.57 
2011-02-01,,,,,,,,,42167.00 ,,,,,,,,,,,,,,,,2736.65 ,,,,,,,
2011-02-06,,47000.00 ,,51000.00 ,51000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-09,,,24700.00 ,,,,,,,,,,,,,,,,,,,,,,2705.31 ,,,,,,,
2011-02-10,,,24700.00 ,,,,,,,,,,,,,,,,,,,,,,2763.45 ,,,,,,,
2011-02-11,,,24700.00 ,,,,,,,,,,,,,,,,,,,,,,2786.12 ,,,,,,,
2011-02-13,,47000.00 ,,52500.00 ,52500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-14,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,2824.85 ,,,,,,,
2011-02-15,,,26500.00 ,,,,,,41088.00 ,,,,,,,,,,,,,,,,2816.53 ,,,,,,,
2011-02-16,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,2891.46 ,,,,,,,
2011-02-17,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,2885.40 ,,,,,,,
2011-02-18,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,2885.91 ,,,,,,,
2011-02-20,,49000.00 ,,53000.00 ,53000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-21,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,2921.57 ,,,,,,,
2011-02-22,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,2840.34 ,,,,,,,
2011-02-23,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,2879.93 ,,,,,,,
2011-02-24,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,2888.39 ,,,,,,,
2011-02-25,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,2903.65 ,,,,,,,
2011-02-27,,50000.00 ,,54800.00 ,54800.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,,,26500.00 ,,,,11.00 ,9.12 ,,,,3322.30 ,,125.40 ,,,,197.71 ,1166.53 ,,,4957.65 ,129.40 ,,2943.74 ,,,,127.60 ,-5.16 ,1871.41 ,2984.90 
2011-03-01,,,27000.00 ,,,,,,38613.00 ,,,,,,,,,,,,,,,,2962.99 ,,,,,,,
2011-03-02,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,2962.01 ,,,,,,,
2011-03-03,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,2947.46 ,,,,,,,
2011-03-04,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,2989.00 ,,,,,,,
2011-03-06,,50000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-07,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3028.32 ,,,,,,,
2011-03-08,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3033.94 ,,,,,,,
2011-03-09,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3035.12 ,,,,,,,
2011-03-10,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3054.60 ,,,,,,,
2011-03-11,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3052.14 ,,,,,,,
2011-03-13,,50000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-14,,,26000.00 ,,,,,,,,,,,,,,,,,,,,,,3120.51 ,,,,,,,
2011-03-15,,,26000.00 ,,,,,,38841.00 ,,,,,,,,,,,,,,,,3134.24 ,,,,,,,
2011-03-16,,,26000.00 ,,,,,,,,,,,,,,,,,,,,,,3221.08 ,,,,,,,
2011-03-17,,,25200.00 ,,,,,,,,,,,,,,,,,,,,,,3149.35 ,,,,,,,
2011-03-18,,,25200.00 ,,,,,,,,,,,,,,,,,,,,,,3173.02 ,,,,,,,
2011-03-20,,50000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-21,,,25200.00 ,,,,,,,,,,,,,,,,,,,,,,3124.19 ,,,,,,,
2011-03-22,,,25200.00 ,,,,,,,,,,,,,,,,,,,,,,3097.76 ,,,,,,,
2011-03-23,,,25200.00 ,,,,,,,,,,,,,,,,,,,,,,3148.53 ,,,,,,,
2011-03-24,,,25500.00 ,,,,,,,,,,,,,,,,,,,,,,3186.89 ,,,,,,,
2011-03-25,,,25500.00 ,,,,,,,,,,,,,,,,,,,,,,3195.50 ,,,,,,,
2011-03-27,,50000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-28,,,25500.00 ,,,,,,,,,,,,,,,,,,,,,,3214.46 ,,,,,,,
2011-03-29,,,25500.00 ,,,,,,,,,,,,,,,,,,,,,,3175.55 ,,,,,,,
2011-03-30,,,25500.00 ,,,,,,,,,,,,,,,,,,,,,,3135.48 ,,,,,,,
2011-03-31,,,25500.00 ,,,,21.00 ,15.41 ,,,,3691.04 ,,135.60 ,,,,305.40 ,2006.76 ,,,6602.03 ,192.30 ,,3053.01 ,,,,230.74 ,41.13 ,2715.07 ,4848.01 
2011-04-01,,,25500.00 ,,,,,,39450.00 ,,,,,,,,,,,,,,,,3124.13 ,,,,,,,
2011-04-02,,,25500.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-03,,50000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-06,,,25500.00 ,,,,,,,,,,,,,,,,,,,,,,3155.51 ,,,,,,,
2011-04-07,,,25800.00 ,,,,,,,,,,,,,,,,,,,,,,3203.58 ,,,,,,,
2011-04-08,,,25800.00 ,,,,,,,,,,,,,,,,,,,,,,3242.66 ,,,,,,,
2011-04-10,,50000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-11,,,26200.00 ,,,,,,,,,,,,,,,,,,,,,,3253.85 ,,,,,,,
2011-04-12,,,26200.00 ,,,,,,,,,,,,,,,,,,,,,,3308.62 ,,,,,,,
2011-04-13,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,3297.69 ,,,,,,,
2011-04-14,,,26500.00 ,,,,,,,,,,,,,,,,,,,,,,3301.34 ,,,,,,,
2011-04-15,,,26500.00 ,,,,,,38483.00 ,,,,,,,,,,,,,,,,3320.97 ,,,,,,,
2011-04-17,,51000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-18,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3313.60 ,,,,,,,
2011-04-19,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3267.68 ,,,,,,,
2011-04-20,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3281.72 ,,,,,,,
2011-04-21,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3295.25 ,,,,,,,
2011-04-22,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3298.58 ,,,,,,,
2011-04-24,,51800.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-25,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3291.40 ,,,,,,,
2011-04-26,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3221.62 ,,,,,,,
2011-04-27,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3248.72 ,,,,,,,
2011-04-28,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3095.50 ,,,,,,,
2011-04-29,,,27000.00 ,,,,,,,,,,,,,,,,,,,,,,3106.00 ,,,,,,,
2011-04-30,,,,,,,18.00 ,11.83 ,,,,3676.61 ,,130.50 ,,,,266.01 ,2203.51 ,,,7072.32 ,156.50 ,,,,,,179.48 ,42.24 ,2496.81 ,4444.34 
2011-05-01,,52000.00 ,,56000.00 ,56000.00 ,,,,35056.00 ,,,,,,,,,,,,,,,,,,,,,,,
2011-05-03,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3174.00 ,,,,,,,
2011-05-04,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3167.68 ,,,,,,,
2011-05-05,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3190.40 ,,,,,,,
2011-05-06,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3257.80 ,,,,,,,
2011-05-08,,52000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-09,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3306.68 ,,,,,,,
2011-05-10,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3348.08 ,,,,,,,
2011-05-11,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3345.14 ,,,,,,,
2011-05-12,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3343.90 ,,,,,,,
2011-05-13,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3347.99 ,,,,,,,
2011-05-15,,52000.00 ,,56000.00 ,56000.00 ,,,,35423.00 ,,,,,,,,,,,,,,,,,,,,,,,
2011-05-16,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3367.77 ,,,,,,,
2011-05-17,,,27300.00 ,,,,,,,,,,,,,,,,,,,,,,3284.61 ,,,,,,,
2011-05-18,,,27700.00 ,,,,,,,,,,,,,,,,,,,,,,3309.23 ,,,,,,,
2011-05-19,,,27700.00 ,,,,,,,,,,,,,,,,,,,,,,3276.47 ,,,,,,,
2011-05-20,,,28000.00 ,,,,,,,,,,,,,,,,,,,,,,3296.86 ,,,,,,,
2011-05-22,,52000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-23,,,28000.00 ,,,,,,,,,,,,,,,,,,,,,,3161.80 ,,,,,,,
2011-05-24,,,28000.00 ,,,,,,,,,,,,,,,,,,,,,,3122.61 ,,,,,,,
2011-05-25,,,28000.00 ,,,,,,,,,,,,,,,,,,,,,,3115.92 ,,,,,,,
2011-05-26,,,28000.00 ,,,,,,,,,,,,,,,,,,,,,,3119.30 ,,,,,,,
2011-05-27,,,28000.00 ,,,,,,,,,,,,,,,,,,,,,,3001.71 ,,,,,,,
2011-05-29,,52000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-30,,,28000.00 ,,,,,,,,,,,,,,,,,,,,,,2950.32 ,,,,,,,
2011-05-31,,,28500.00 ,,,,12.00 ,12.21 ,,,,2818.14 ,,131.90 ,,,,258.23 ,2654.31 ,,,7076.84 ,142.60 ,,3009.07 ,,,,225.12 ,-7.83 ,2500.42 ,4802.10 
2011-06-01,,,28500.00 ,,,,,,35610.00 ,,,,,,,,,,,,,,,,3038.32 ,,,,,,,
2011-06-02,,,28500.00 ,,,,,,,,,,,,,,,,,,,,,,2973.73 ,,,,,,,
2011-06-03,,,29000.00 ,,,,,,,,,,,,,,,,,,,,,,3033.07 ,,,,,,,
2011-06-05,,52000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-07,,,29000.00 ,,,,,,,,,,,,,,,,,,,,,,3074.49 ,,,,,,,
2011-06-08,,,29600.00 ,,,,,,,,,,,,,,,,,,,,,,3118.20 ,,,,,,,
2011-06-09,,,29600.00 ,,,,,,,,,,,,,,,,,,,,,,3003.72 ,,,,,,,
2011-06-10,,,30200.00 ,,,,,,,,,,,,,,,,,,,,,,3038.72 ,,,,,,,
2011-06-12,,52000.00 ,,56000.00 ,56000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-13,,,30200.00 ,,,,,,,,,,,,,,,,,,,,,,3038.81 ,,,,,,,
2011-06-14,,,30200.00 ,,,,,,,,,,,,,,,,,,,,,,3083.82 ,,,,,,,
2011-06-15,,,30200.00 ,,,,,,34791.00 ,,,,,,,,,,,,,,,,3030.75 ,,,,,,,
2011-06-16,,,30200.00 ,,,,,,,,,,,,,,,,,,,,,,2994.83 ,,,,,,,
2011-06-17,,,30200.00 ,,,,,,,,,,,,,,,,,,,,,,2945.13 ,,,,,,,
2011-06-19,,52000.00 ,,55600.00 ,55600.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-20,,,30900.00 ,,,,,,,,,,,,,,,,,,,,,,2894.92 ,,,,,,,
2011-06-21,,,30900.00 ,,,,,,,,,,,,,,,,,,,,,,2960.59 ,,,,,,,
2011-06-22,,,30900.00 ,,,,,,,,,,,,,,,,,,,,,,2939.88 ,,,,,,,
2011-06-23,,,30900.00 ,,,,,,,,,,,,,,,,,,,,,,2984.91 ,,,,,,,
2011-06-24,,,30900.00 ,,,,,,,,,,,,,,,,,,,,,,3079.01 ,,,,,,,
2011-06-26,,52000.00 ,,54000.00 ,54000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-27,,,31500.00 ,,,,,,,,,,,,,,,,,,,,,,3116.39 ,,,,,,,
2011-06-28,,,31500.00 ,,,,,,,,,,,,,,,,,,,,,,3118.11 ,,,,,,,
2011-06-29,,,31500.00 ,,,,,,,,,,,,,,,,,,,,,,3099.84 ,,,,,,,
2011-06-30,,,31500.00 ,,,,11.00 ,10.70 ,,,,2929.76 ,,122.30 ,,,,298.19 ,2184.73 ,,,7321.08 ,148.50 ,,3148.43 ,,,,209.81 ,1.93 ,2175.94 ,4672.88 
2011-07-01,,,31500.00 ,,,,,,34219.00 ,,,,,,,,,,,,,,,,3143.16 ,,,,,,,
2011-07-03,,52000.00 ,,54000.00 ,54000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-04,,,31500.00 ,,,,,,,,,,,,,,,,,,,,,,3201.69 ,,,,,,,
2011-07-05,,,32000.00 ,,,,,,,,,,,,,,,,,,,,,,3227.41 ,,,,,,,
2011-07-06,,,32000.00 ,,,,,,,,,,,,,,,,,,,,,,3238.29 ,,,,,,,
2011-07-07,,,32000.00 ,,,,,,,,,,,,,,,,,,,,,,3204.28 ,,,,,,,
2011-07-08,,,32500.00 ,,,,,,,,,,,,,,,,,,,,,,3200.75 ,,,,,,,
2011-07-10,,52000.00 ,,54000.00 ,54000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-11,,,32500.00 ,,,,,,,,,,,,,,,,,,,,,,3230.25 ,,,,,,,
2011-07-12,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,3146.70 ,,,,,,,
2011-07-13,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,3196.88 ,,,,,,,
2011-07-14,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,3246.42 ,,,,,,,
2011-07-15,,,33100.00 ,,,,,,34434.00 ,,,,,,,,,,,,,,,,3254.49 ,,,,,,,
2011-07-17,,52000.00 ,,54000.00 ,54000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-18,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,3241.69 ,,,,,,,
2011-07-19,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,3183.03 ,,,,,,,
2011-07-20,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,3183.30 ,,,,,,,
2011-07-21,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,3115.65 ,,,,,,,
2011-07-22,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,3124.15 ,,,,,,,
2011-07-24,,52000.00 ,,54000.00 ,54000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-07-25,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,2966.37 ,,,,,,,
2011-07-26,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,2968.33 ,,,,,,,
2011-07-27,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,3014.13 ,,,,,,,
2011-07-28,,,33100.00 ,,,,,,,,,,,,,,,,,,,,,,3008.99 ,,,,,,,
2011-07-29,,,33600.00 ,,,,,,,,,,,,,,,,,,,,,,2987.91 ,,,,,,,
2011-07-31,,51200.00 ,,54000.00 ,54000.00 ,,13.00 ,11.10 ,,,,3215.07 ,,130.00 ,,,,293.76 ,2493.22 ,,,7281.00 ,131.80 ,,,,,,210.81 ,-26.36 ,1994.58 ,5242.39 
2011-08-01,,,34100.00 ,,,,,,33832.00 ,,,,,,,,,,,,,,,,3023.11 ,,,,,,,
2011-08-02,,,34100.00 ,,,,,,,,,,,,,,,,,,,,,,3006.86 ,,,,,,,
2011-08-03,,,34100.00 ,,,,,,,,,,,,,,,,,,,,,,2993.44 ,,,,,,,
2011-08-04,,,34100.00 ,,,,,,,,,,,,,,,,,,,,,,3037.00 ,,,,,,,
2011-08-05,,,34100.00 ,,,,,,,,,,,,,,,,,,,,,,2995.32 ,,,,,,,
2011-08-07,,50000.00 ,,54000.00 ,54000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-08,,,34100.00 ,,,,,,,,,,,,,,,,,,,,,,2830.82 ,,,,,,,
2011-08-09,,,34100.00 ,,,,,,,,,,,,,,,,,,,,,,2789.60 ,,,,,,,
2011-08-10,,,34100.00 ,,,,,,,,,,,,,,,,,,,,,,2840.57 ,,,,,,,
2011-08-11,,,34100.00 ,,,,,,,,,,,,,,,,,,,,,,2892.57 ,,,,,,,
2011-08-12,,,34100.00 ,,,,,,,,,,,,,,,,,,,,,,2910.54 ,,,,,,,
2011-08-14,,50000.00 ,,54000.00 ,54000.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-15,,,33100.00 ,,,,,,33366.00 ,,,,,,,,,,,,,,,,2947.62 ,,,,,,,
