指标名称,36城市服务价格:有线电视收费:有线电视收费,出口数量:彩色电视机(包括整套散件):当月值,出口金额:彩色电视机(包括整套散件):当月值,申万行业指数:有线电视网络,申万行业指数:广播电影电视,Wind行业指数:有线和卫星电视,耐用品采购订单指数:电视机:环比,价格:液晶显示器面板:21.5寸:LED:FHD,价格:液晶电视面板:32寸:Open Cell:WXGA,"平均价:液晶电视面板:50""W 1920x1080 50/60Hz Open-Cell","平均价:液晶电视面板:32""W 1366x768 50/60Hz Open-Cell","零售均价:液晶电视:32"" LED","零售均价:液晶电视:55"" LED",产量:彩色电视机:累计值,销量:彩色电视机:累计值,出货量:液晶电视面板:当月值,出货量:大尺寸面板:液晶电视:当月值,出口数量:电视机(包括整套散件):当月值,进口数量:电视显像管:当月值,进口数量:彩色显像管:当月值,进口数量:二极管及类似半导体器件:当月值,进口数量:集成电路:当月值,进口平均单价:电视、收音机及无线电讯设备的零附件:当月值,进口平均单价:电容器:当月值,进口平均单价:电阻器:当月值,创维数码:销量:电视机:当月值
2014-06-05,,,,3221.00 ,5176.51 ,3265.34 ,,,,,,,,,,,,,,,,,,,,
2014-06-06,,,,3193.80 ,5114.55 ,3207.13 ,,,,,82.00 ,,,,,,,,,,,,,,,
2014-06-09,,,,3177.98 ,5013.47 ,3198.63 ,,,,,,,,,,,,,,,,,,,,
2014-06-10,,,,3200.70 ,5242.28 ,3219.82 ,,,,,,,,,,,,,,,,,,,,
2014-06-11,,,,3205.14 ,5266.99 ,3231.01 ,,,,,,,,,,,,,,,,,,,,
2014-06-12,,,,3182.18 ,5234.47 ,3176.09 ,,,,,,,,,,,,,,,,,,,,
2014-06-13,,,,3213.56 ,5305.95 ,3232.73 ,,,,,,,,,,,,,,,,,,,,
2014-06-16,,,,3224.16 ,5399.10 ,3239.05 ,,,,,,,,,,,,,,,,,,,,
2014-06-17,,,,3189.09 ,5356.19 ,3196.73 ,,,,,,,,,,,,,,,,,,,,
2014-06-18,,,,3167.83 ,5275.43 ,3167.97 ,,,,,,,,,,,,,,,,,,,,
2014-06-19,,,,3097.49 ,5154.55 ,3049.42 ,,74.30 ,83.00 ,,,,,,,,,,,,,,,,,
2014-06-20,,,,3112.59 ,5195.90 ,3079.68 ,,,,,84.00 ,,,,,,,,,,,,,,,
2014-06-23,,,,3123.50 ,5256.44 ,3099.33 ,,,,,,,,,,,,,,,,,,,,
2014-06-24,,,,3135.66 ,5390.39 ,3118.02 ,,,,,,,,,,,,,,,,,,,,
2014-06-25,,,,3125.73 ,5328.39 ,3089.37 ,,,,,,,,,,,,,,,,,,,,
2014-06-26,,,,3142.27 ,5375.48 ,3118.84 ,,,,,,,,,,,,,,,,,,,,
2014-06-27,,,,3168.00 ,5390.91 ,3200.66 ,,,,,,,,,,,,,,,,,,,,
2014-06-30,23.35 ,557.61 ,96111.50 ,3175.06 ,5378.05 ,3237.21 ,-13.70 ,,,,,319.00 ,1073.00 ,7064.89 ,7089.40 ,21.30 ,20952.00 ,557.86 ,2.07 ,2.07 ,39233.23 ,23287.23 ,136415.26 ,151970.89 ,106261.45 ,856.00 
2014-07-01,,,,3199.58 ,5389.62 ,3308.64 ,,,,,,,,,,,,,,,,,,,,
2014-07-02,,,,3200.33 ,5396.76 ,3298.11 ,,,,,,,,,,,,,,,,,,,,
2014-07-03,,,,3200.48 ,5331.78 ,3314.38 ,,,,,,,,,,,,,,,,,,,,
2014-07-04,,,,3256.24 ,5250.02 ,3278.23 ,,,,,,,,,,,,,,,,,,,,
2014-07-07,,,,3257.24 ,5251.79 ,3281.04 ,,74.50 ,84.00 ,,84.00 ,,,,,,,,,,,,,,,
2014-07-08,,,,3275.86 ,5282.39 ,3309.89 ,,,,,,,,,,,,,,,,,,,,
2014-07-09,,,,3228.55 ,5106.55 ,3241.35 ,,,,,,,,,,,,,,,,,,,,
2014-07-10,,,,3255.25 ,4991.77 ,3240.45 ,,,,,,,,,,,,,,,,,,,,
2014-07-11,,,,3250.69 ,4957.48 ,3276.96 ,,,,,,,,,,,,,,,,,,,,
2014-07-14,,,,3234.34 ,4955.36 ,3278.85 ,,,,,,,,,,,,,,,,,,,,
2014-07-15,,,,3225.78 ,4877.22 ,3255.16 ,,,,,,,,,,,,,,,,,,,,
2014-07-16,,,,3188.48 ,4940.62 ,3228.13 ,,,,,,,,,,,,,,,,,,,,
2014-07-17,,,,3162.41 ,4870.57 ,3188.88 ,,,,,,,,,,,,,,,,,,,,
2014-07-18,,,,3162.26 ,4846.12 ,3180.85 ,,,,,,,,,,,,,,,,,,,,
2014-07-21,,,,3164.88 ,4816.80 ,3155.71 ,,74.80 ,85.00 ,,85.00 ,,,,,,,,,,,,,,,
2014-07-22,,,,3174.43 ,4859.80 ,3251.05 ,,,,,,,,,,,,,,,,,,,,
2014-07-23,,,,3154.68 ,4770.07 ,3186.68 ,,,,,,,,,,,,,,,,,,,,
2014-07-24,,,,3142.55 ,4682.09 ,3175.19 ,,,,,,,,,,,,,,,,,,,,
2014-07-25,,,,3171.96 ,4717.17 ,3206.37 ,,,,,,,,,,,,,,,,,,,,
2014-07-28,,,,3202.67 ,4845.92 ,3274.46 ,,,,,,,,,,,,,,,,,,,,
2014-07-29,,,,3212.41 ,4864.44 ,3290.98 ,,,,,,,,,,,,,,,,,,,,
2014-07-30,,,,3202.67 ,4876.43 ,3283.90 ,,,,,,,,,,,,,,,,,,,,
2014-07-31,23.35 ,670.39 ,129945.28 ,3246.08 ,4918.41 ,3348.96 ,7.30 ,,,,,312.00 ,996.00 ,,,21.00 ,20860.00 ,671.20 ,3.64 ,3.64 ,43424.28 ,25087.72 ,117562.99 ,133350.09 ,110488.61 ,956.00 
2014-08-01,,,,3211.13 ,4817.20 ,3280.64 ,,,,,,,,,,,,,,,,,,,,
2014-08-04,,,,3232.66 ,4854.67 ,3320.91 ,,74.90 ,85.00 ,,,,,,,,,,,,,,,,,
2014-08-05,,,,3246.76 ,5073.01 ,3338.89 ,,,,,85.00 ,,,,,,,,,,,,,,,
2014-08-06,,,,3251.97 ,5059.37 ,3360.36 ,,,,,,,,,,,,,,,,,,,,
2014-08-07,,,,3226.68 ,5072.43 ,3337.87 ,,,,,,,,,,,,,,,,,,,,
2014-08-08,,,,3229.35 ,5086.01 ,3344.75 ,,,,,,,,,,,,,,,,,,,,
2014-08-11,,,,3257.06 ,5114.27 ,3408.18 ,,,,,,,,,,,,,,,,,,,,
2014-08-12,,,,3275.41 ,5098.85 ,3420.89 ,,,,,,,,,,,,,,,,,,,,
2014-08-13,,,,3278.19 ,5023.53 ,3406.44 ,,,,,,,,,,,,,,,,,,,,
2014-08-14,,,,3259.78 ,5011.99 ,3362.92 ,,,,,,,,,,,,,,,,,,,,
2014-08-15,,,,3309.32 ,5040.42 ,3441.38 ,,,,,,,,,,,,,,,,,,,,
2014-08-18,,,,3341.94 ,5189.80 ,3487.76 ,,,,,,,,,,,,,,,,,,,,
2014-08-19,,,,3386.56 ,5231.95 ,3586.28 ,,74.90 ,87.00 ,,,,,,,,,,,,,,,,,
2014-08-20,,,,3358.05 ,5196.32 ,3539.42 ,,,,,85.00 ,,,,,,,,,,,,,,,
2014-08-21,,,,3445.93 ,5332.79 ,3653.18 ,,,,,,,,,,,,,,,,,,,,
2014-08-22,,,,3416.39 ,5269.72 ,3589.54 ,,,,,,,,,,,,,,,,,,,,
2014-08-25,,,,3422.00 ,5201.10 ,3590.92 ,,,,,,,,,,,,,,,,,,,,
2014-08-26,,,,3334.38 ,5083.90 ,3436.34 ,,,,,,,,,,,,,,,,,,,,
2014-08-27,,,,3357.77 ,5092.39 ,3444.25 ,,,,,,,,,,,,,,,,,,,,
2014-08-28,,,,3332.09 ,5079.05 ,3447.81 ,,,,,,,,,,,,,,,,,,,,
2014-08-29,,,,3354.53 ,5102.46 ,3495.49 ,,,,,,,,,,,,,,,,,,,,
2014-08-31,23.35 ,705.19 ,130318.30 ,,,,22.10 ,,,,,306.00 ,832.00 ,,,22.10 ,21809.00 ,705.19 ,1.32 ,1.32 ,43646.42 ,24701.60 ,145311.22 ,119163.99 ,107078.39 ,1126.00 
2014-09-01,,,,3387.83 ,5161.11 ,3551.40 ,,,,,,,,,,,,,,,,,,,,
2014-09-02,,,,3401.67 ,5186.02 ,3573.40 ,,,,,,,,,,,,,,,,,,,,
2014-09-03,,,,3450.79 ,5271.04 ,3664.61 ,,,,,,,,,,,,,,,,,,,,
2014-09-04,,,,3451.76 ,5352.95 ,3680.75 ,,75.00 ,88.00 ,,,,,,,,,,,,,,,,,
2014-09-05,,,,3441.81 ,5307.61 ,3658.77 ,,,,,86.00 ,,,,,,,,,,,,,,,
2014-09-09,,,,3490.10 ,5322.01 ,3754.05 ,,,,,,,,,,,,,,,,,,,,
2014-09-10,,,,3503.57 ,5340.88 ,3791.66 ,,,,,,,,,,,,,,,,,,,,
2014-09-11,,,,3491.78 ,5336.43 ,3769.33 ,,,,,,,,,,,,,,,,,,,,
2014-09-12,,,,3537.53 ,5332.08 ,3857.58 ,,,,,,,,,,,,,,,,,,,,
2014-09-15,,,,3560.74 ,5326.10 ,3916.26 ,,,,,,,,,,,,,,,,,,,,
2014-09-16,,,,3447.20 ,5175.10 ,3725.81 ,,,,,,,,,,,,,,,,,,,,
2014-09-17,,,,3489.45 ,5176.17 ,3799.24 ,,,,,,,,,,,,,,,,,,,,
2014-09-18,,,,3492.37 ,5188.84 ,3808.04 ,,,,,,,,,,,,,,,,,,,,
2014-09-19,,,,3535.30 ,5223.84 ,3884.94 ,,75.00 ,88.00 ,,88.00 ,,,,,,,,,,,,,,,
2014-09-22,,,,3494.46 ,5197.23 ,3793.10 ,,,,,,,,,,,,,,,,,,,,
2014-09-23,,,,3520.90 ,5225.56 ,3843.80 ,,,,,,,,,,,,,,,,,,,,
2014-09-24,,,,3541.86 ,5238.76 ,3909.98 ,,,,,,,,,,,,,,,,,,,,
2014-09-25,,,,3545.93 ,5293.36 ,3918.01 ,,,,,,,,,,,,,,,,,,,,
2014-09-26,,,,3548.63 ,5329.80 ,3968.18 ,,,,,,,,,,,,,,,,,,,,
2014-09-29,,,,3578.15 ,5371.93 ,4001.52 ,,,,,,,,,,,,,,,,,,,,
2014-09-30,23.35 ,683.54 ,128623.40 ,3584.51 ,5397.32 ,3997.29 ,32.40 ,,,,,291.00 ,823.00 ,11371.29 ,11361.20 ,21.70 ,21504.00 ,683.66 ,1.73 ,1.73 ,45179.03 ,28604.22 ,177469.76 ,130044.92 ,119549.29 ,1345.00 
2014-10-03,,,,,,,,,,,89.00 ,,,,,,,,,,,,,,,
2014-10-06,,,,,,,,75.00 ,90.00 ,,,,,,,,,,,,,,,,,
2014-10-08,,,,3599.78 ,5387.11 ,3999.09 ,,,,,,,,,,,,,,,,,,,,
2014-10-09,,,,3598.41 ,5459.56 ,4008.66 ,,,,,,,,,,,,,,,,,,,,
2014-10-10,,,,3646.01 ,5492.35 ,4016.65 ,,,,,,,,,,,,,,,,,,,,
2014-10-13,,,,3615.43 ,5440.53 ,3983.27 ,,,,,,,,,,,,,,,,,,,,
2014-10-14,,,,3574.41 ,5453.36 ,3957.05 ,,,,,,,,,,,,,,,,,,,,
2014-10-15,,,,3653.89 ,5452.44 ,4059.91 ,,,,,,,,,,,,,,,,,,,,
2014-10-16,,,,3617.70 ,5399.03 ,3943.06 ,,,,,,,,,,,,,,,,,,,,
2014-10-17,,,,3596.39 ,5330.53 ,3933.79 ,,,,,,,,,,,,,,,,,,,,
2014-10-20,,,,3658.79 ,5342.42 ,4009.07 ,,75.00 ,91.00 ,,90.00 ,,,,,,,,,,,,,,,
2014-10-21,,,,3630.51 ,5322.46 ,3962.52 ,,,,,,,,,,,,,,,,,,,,
2014-10-22,,,,3564.75 ,5297.70 ,3897.36 ,,,,,,,,,,,,,,,,,,,,
2014-10-23,,,,3498.75 ,5248.38 ,3809.38 ,,,,,,,,,,,,,,,,,,,,
2014-10-24,,,,3520.32 ,5262.03 ,3787.07 ,,,,,,,,,,,,,,,,,,,,
2014-10-27,,,,3541.39 ,5251.35 ,3814.61 ,,,,,,,,,,,,,,,,,,,,
2014-10-28,,,,3581.20 ,5328.33 ,3902.75 ,,,,,,,,,,,,,,,,,,,,
2014-10-29,,,,3599.53 ,5350.90 ,3929.09 ,,,,,,,,,,,,,,,,,,,,
2014-10-30,,,,3560.70 ,5302.22 ,3863.58 ,,,,,,,,,,,,,,,,,,,,
2014-10-31,23.35 ,748.28 ,144880.90 ,3584.22 ,5248.96 ,3861.75 ,-23.70 ,,,,,282.00 ,785.00 ,,,22.00 ,21557.00 ,748.28 ,1.39 ,1.39 ,59451.28 ,25259.14 ,201360.83 ,126386.41 ,121872.44 ,1226.00 
2014-11-03,,,,3584.21 ,5254.91 ,3898.65 ,,,,,,,,,,,,,,,,,,,,
2014-11-04,,,,3519.59 ,5197.61 ,3842.85 ,,75.00 ,92.00 ,,,,,,,,,,,,,,,,,
2014-11-05,,,,3512.84 ,5167.01 ,3842.51 ,,,,,91.00 ,,,,,,,,,,,,,,,
2014-11-06,,,,3549.09 ,5222.23 ,3910.51 ,,,,,,,,,,,,,,,,,,,,
2014-11-07,,,,3503.77 ,5203.55 ,3821.40 ,,,,,,,,,,,,,,,,,,,,
2014-11-10,,,,3514.26 ,5137.59 ,3842.98 ,,,,,,,,,,,,,,,,,,,,
2014-11-11,,,,3421.39 ,4998.73 ,3673.77 ,,,,,,,,,,,,,,,,,,,,
2014-11-12,,,,3449.75 ,4992.30 ,3733.47 ,,,,,,,,,,,,,,,,,,,,
2014-11-13,,,,3398.39 ,4882.92 ,3674.59 ,,,,,,,,,,,,,,,,,,,,
2014-11-14,,,,3411.60 ,4910.24 ,3694.30 ,,,,,,,,,,,,,,,,,,,,
2014-11-17,,,,3452.30 ,4999.55 ,3769.55 ,,,,,,,,,,,,,,,,,,,,
2014-11-18,,,,3459.41 ,5025.56 ,3808.44 ,,,,,,,,,,,,,,,,,,,,
2014-11-19,,,,3479.74 ,5315.60 ,3841.26 ,,75.00 ,93.00 ,,,,,,,,,,,,,,,,,
2014-11-20,,,,3494.48 ,5302.06 ,3832.63 ,,,,,92.00 ,,,,,,,,,,,,,,,
2014-11-21,,,,3599.81 ,5368.41 ,3952.66 ,,,,,,,,,,,,,,,,,,,,
2014-11-24,,,,3705.47 ,5299.90 ,4091.36 ,,,,,,,,,,,,,,,,,,,,
2014-11-25,,,,3860.14 ,5376.08 ,4239.14 ,,,,,,,,,,,,,,,,,,,,
2014-11-26,,,,3933.49 ,5301.95 ,4345.92 ,,,,,,,,,,,,,,,,,,,,
2014-11-27,,,,3848.30 ,5332.16 ,4259.97 ,,,,,,,,,,,,,,,,,,,,
2014-11-28,,,,3869.87 ,5341.17 ,4263.17 ,,,,,,,,,,,,,,,,,,,,
2014-11-30,23.35 ,622.42 ,120611.05 ,,,,-8.00 ,,,,,278.00 ,751.00 ,,,22.50 ,22254.00 ,622.50 ,1.17 ,1.17 ,62517.38 ,24541.79 ,196382.01 ,181257.93 ,106780.94 ,1323.00 
2014-12-01,,,,3795.55 ,5295.90 ,4203.01 ,,,,,,,,,,,,,,,,,,,,
2014-12-02,,,,3818.93 ,5317.03 ,4214.69 ,,,,,,,,,,,,,,,,,,,,
2014-12-03,,,,3926.63 ,5704.75 ,4330.38 ,,,,,,,,,,,,,,,,,,,,
2014-12-04,,,,3935.61 ,5804.19 ,4345.23 ,,74.90 ,94.00 ,,,,,,,,,,,,,,,,,
2014-12-05,,,,3768.03 ,5513.80 ,4165.71 ,,,,,93.00 ,,,,,,,,,,,,,,,
2014-12-08,,,,3777.60 ,5618.20 ,4179.11 ,,,,,,,,,,,,,,,,,,,,
2014-12-09,,,,3705.70 ,5501.07 ,4200.50 ,,,,,,,,,,,,,,,,,,,,
2014-12-10,,,,3933.93 ,5921.69 ,4479.50 ,,,,,,,,,,,,,,,,,,,,
2014-12-11,,,,3914.09 ,5880.32 ,4439.45 ,,,,,,,,,,,,,,,,,,,,
2014-12-12,,,,3924.15 ,5923.48 ,4463.65 ,,,,,,,,,,,,,,,,,,,,
2014-12-15,,,,4000.67 ,5956.86 ,4527.40 ,,,,,,,,,,,,,,,,,,,,
2014-12-16,,,,3941.62 ,5873.41 ,4475.47 ,,,,,,,,,,,,,,,,,,,,
2014-12-17,,,,3841.42 ,5864.89 ,4353.62 ,,,,,,,,,,,,,,,,,,,,
2014-12-18,,,,3850.88 ,5772.42 ,4354.49 ,,,,,,,,,,,,,,,,,,,,
2014-12-19,,,,3792.56 ,5561.96 ,4303.26 ,,74.70 ,95.00 ,,,,,,,,,,,,,,,,,
2014-12-22,,,,3623.82 ,5524.91 ,4120.35 ,,,,,94.00 ,,,,,,,,,,,,,,,
2014-12-23,,,,3611.31 ,5552.54 ,4103.99 ,,,,,,,,,,,,,,,,,,,,
2014-12-24,,,,3690.48 ,5515.45 ,4181.49 ,,,,,,,,,,,,,,,,,,,,
2014-12-25,,,,3702.91 ,5464.69 ,4217.95 ,,,,,,,,,,,,,,,,,,,,
2014-12-26,,,,3825.01 ,5534.88 ,4330.93 ,,,,,,,,,,,,,,,,,,,,
2014-12-29,,,,3821.90 ,5559.59 ,4409.61 ,,,,,,,,,,,,,,,,,,,,
2014-12-30,,,,3665.03 ,5288.18 ,4231.50 ,,,,,,,,,,,,,,,,,,,,
2014-12-31,23.35 ,519.72 ,97055.17 ,3662.63 ,5251.26 ,4209.54 ,37.40 ,,,,,277.00 ,809.00 ,15542.00 ,15646.20 ,22.10 ,21835.00 ,519.80 ,0.01 ,0.01 ,53894.22 ,27698.57 ,197779.30 ,172280.07 ,123239.48 ,1436.00 
2015-01-05,,,,3674.97 ,5345.24 ,4225.59 ,,74.50 ,96.00 ,,94.00 ,,,,,,,,,,,,,,,
2015-01-06,,,,3718.52 ,5732.06 ,4242.72 ,,,,,,,,,,,,,,,,,,,,
2015-01-07,,,,3692.16 ,5602.06 ,4222.42 ,,,,,,,,,,,,,,,,,,,,
2015-01-08,,,,3683.40 ,5562.91 ,4258.18 ,,,,,,,,,,,,,,,,,,,,
2015-01-09,,,,3679.42 ,5552.79 ,4244.52 ,,,,,,,,,,,,,,,,,,,,
2015-01-12,,,,3719.84 ,5605.36 ,4233.60 ,,,,,,,,,,,,,,,,,,,,
2015-01-13,,,,3778.80 ,5670.86 ,4310.93 ,,,,,,,,,,,,,,,,,,,,
2015-01-14,,,,3719.35 ,5513.40 ,4253.34 ,,,,,,,,,,,,,,,,,,,,
2015-01-15,,,,3736.32 ,5467.28 ,4254.79 ,,,,,,,,,,,,,,,,,,,,
2015-01-16,,,,3836.28 ,5606.56 ,4402.07 ,,,,,,,,,,,,,,,,,,,,
2015-01-19,,,,3661.92 ,5566.64 ,4204.35 ,,73.70 ,96.00 ,,,,,,,,,,,,,,,,,
2015-01-20,,,,3792.33 ,5755.60 ,4365.20 ,,,,,94.00 ,,,,,,,,,,,,,,,
2015-01-21,,,,3910.80 ,6041.72 ,4512.66 ,,,,,,,,,,,,,,,,,,,,
2015-01-22,,,,3928.05 ,6040.57 ,4581.87 ,,,,,,,,,,,,,,,,,,,,
2015-01-23,,,,3888.26 ,5944.32 ,4498.04 ,,,,,,,,,,,,,,,,,,,,
2015-01-26,,,,4012.41 ,6014.79 ,4694.89 ,,,,,,,,,,,,,,,,,,,,
2015-01-27,,,,4037.34 ,5961.54 ,4677.91 ,,,,,,,,,,,,,,,,,,,,
2015-01-28,,,,4022.70 ,6032.53 ,4663.56 ,,,,,,,,,,,,,,,,,,,,
2015-01-29,,,,3960.88 ,5930.78 ,4587.30 ,,,,,,,,,,,,,,,,,,,,
2015-01-30,,,,3919.33 ,5867.35 ,4566.97 ,,,,,,,,,,,,,,,,,,,,
2015-01-31,23.38 ,471.44 ,85088.89 ,,,,-2.20 ,,,,,274.00 ,755.00 ,,,22.30 ,22092.00 ,,0.02 ,0.02 ,38294.20 ,23616.18 ,203534.34 ,107882.52 ,126938.44 ,1583.00 
2015-02-02,,,,3866.56 ,5856.34 ,4554.63 ,,,,,,,,,,,,,,,,,,,,
2015-02-03,,,,3907.32 ,6033.01 ,4654.24 ,,,,,,,,,,,,,,,,,,,,
2015-02-04,,,,3857.24 ,6059.63 ,4608.66 ,,73.40 ,96.00 ,,,,,,,,,,,,,,,,,
2015-02-05,,,,3932.31 ,6213.52 ,4733.45 ,,,,,94.00 ,,,,,,,,,,,,,,,
2015-02-06,,,,3932.14 ,6105.78 ,4722.45 ,,,,,,,,,,,,,,,,,,,,
2015-02-09,,,,3906.71 ,5881.57 ,4598.76 ,,,,,,,,,,,,,,,,,,,,
2015-02-10,,,,3926.68 ,5957.58 ,4702.82 ,,,,,,,,,,,,,,,,,,,,
2015-02-11,,,,3958.29 ,6039.43 ,4700.04 ,,,,,,,,,,,,,,,,,,,,
2015-02-12,,,,4047.40 ,6228.71 ,4824.30 ,,,,,,,,,,,,,,,,,,,,
2015-02-13,,,,4131.30 ,6462.17 ,4949.11 ,,,,,,,,,,,,,,,,,,,,
2015-02-16,,,,4443.20 ,6778.44 ,5378.81 ,,,,,,,,,,,,,,,,,,,,
2015-02-17,,,,4585.15 ,6683.88 ,5404.84 ,,,,,,,,,,,,,,,,,,,,
2015-02-19,,,,,,,,72.70 ,96.00 ,,,,,,,,,,,,,,,,,
2015-02-25,,,,4434.04 ,6524.42 ,5260.08 ,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,4451.05 ,6534.10 ,5304.78 ,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,4501.50 ,6791.33 ,5392.26 ,,,,,,,,,,,,,,,,,,,,
2015-02-28,23.38 ,469.26 ,85119.06 ,,,,-22.00 ,,,,,276.00 ,784.00 ,,,20.00 ,19492.00 ,,0.01 ,0.01 ,30645.06 ,19283.15 ,226534.54 ,120046.25 ,118785.30 ,758.00 
2015-03-02,,,,4514.11 ,6936.58 ,5401.02 ,,,,,,,,,,,,,,,,,,,,
2015-03-03,,,,4456.68 ,6823.52 ,5323.74 ,,,,,,,,,,,,,,,,,,,,
2015-03-04,,,,4609.75 ,7159.91 ,5476.14 ,,72.30 ,94.00 ,,,,,,,,,,,,,,,,,
2015-03-05,,,,4604.73 ,7335.32 ,5462.26 ,,,,,94.00 ,,,,,,,,,,,,,,,
2015-03-06,,,,4468.59 ,7015.41 ,5322.73 ,,,,,,,,,,,,,,,,,,,,
2015-03-09,,,,4586.44 ,7059.60 ,5470.02 ,,,,,,,,,,,,,,,,,,,,
2015-03-10,,,,4726.98 ,7246.12 ,5571.54 ,,,,,,,,,,,,,,,,,,,,
2015-03-11,,,,4696.33 ,7332.27 ,5547.99 ,,,,,,,,,,,,,,,,,,,,
2015-03-12,,,,4636.51 ,7156.58 ,5473.49 ,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,4637.38 ,7403.49 ,5502.31 ,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,,4833.82 ,7666.01 ,5764.85 ,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,,4896.77 ,7640.04 ,5837.17 ,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,,5096.20 ,7770.06 ,6074.53 ,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,,5151.42 ,7703.45 ,6104.34 ,,71.20 ,93.00 ,,,,,,,,,,,,,,,,,
2015-03-20,,,,5212.60 ,7819.38 ,6223.94 ,,,,201.00 ,93.00 ,,,,,,,,,,,,,,,
2015-03-23,,,,5334.75 ,8137.15 ,6392.62 ,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,5354.61 ,8005.39 ,6398.51 ,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,5360.24 ,8069.98 ,6418.48 ,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,,5275.61 ,7787.76 ,6345.66 ,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,,5334.13 ,7792.41 ,6563.50 ,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,,5338.45 ,7700.53 ,6565.95 ,,,,,,,,,,,,,,,,,,,,
2015-03-31,23.38 ,415.67 ,75397.67 ,5385.43 ,7755.53 ,6572.28 ,-4.40 ,,,,,265.00 ,710.00 ,3331.65 ,3335.70 ,23.90 ,23511.00 ,,0.03 ,0.03 ,37600.74 ,25067.09 ,184189.83 ,143060.04 ,120053.17 ,911.00 
2015-04-01,,,,5561.42 ,7896.75 ,6707.55 ,,,,,,,,,,,,,,,,,,,,
2015-04-02,,,,5571.87 ,8243.37 ,6684.85 ,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,,5625.23 ,8442.39 ,6766.08 ,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,,5673.17 ,8579.46 ,6848.10 ,,70.70 ,91.00 ,201.00 ,92.00 ,,,,,,,,,,,,,,,
2015-04-08,,,,5488.01 ,8279.36 ,6626.95 ,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,5383.06 ,8096.85 ,6367.98 ,,,,,,,,,,,,,,,,,,,,
2015-04-10,,,,5508.50 ,8237.50 ,6536.77 ,,,,,,,,,,,,,,,,,,,,
2015-04-13,,,,5517.43 ,8253.83 ,6597.82 ,,,,,,,,,,,,,,,,,,,,
2015-04-14,,,,5495.54 ,8122.69 ,6538.17 ,,,,,,,,,,,,,,,,,,,,
2015-04-15,,,,5219.00 ,7767.54 ,6222.20 ,,,,,,,,,,,,,,,,,,,,
2015-04-16,,,,5395.16 ,7845.00 ,6428.76 ,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,5481.23 ,8002.83 ,6594.89 ,,,,,,,,,,,,,,,,,,,,
2015-04-20,,,,5526.37 ,7853.74 ,6674.54 ,,70.00 ,90.00 ,201.00 ,89.00 ,,,,,,,,,,,,,,,
2015-04-21,,,,5793.47 ,8312.68 ,6985.32 ,,,,,,,,,,,,,,,,,,,,
2015-04-22,,,,6206.23 ,8421.43 ,7494.99 ,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,,6540.65 ,8720.36 ,7965.33 ,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,6926.83 ,8629.07 ,8285.14 ,,,,,,,,,,,,,,,,,,,,
2015-04-27,,,,6771.11 ,8714.20 ,8114.04 ,,,,,,,,,,,,,,,,,,,,
2015-04-28,,,,6299.76 ,8297.70 ,7514.12 ,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,,6494.97 ,8680.84 ,7790.89 ,,,,,,,,,,,,,,,,,,,,
2015-04-30,23.35 ,545.07 ,97623.78 ,6532.94 ,8961.90 ,7815.94 ,34.00 ,,,,,265.00 ,717.00 ,,,22.30 ,21913.00 ,,0.01 ,0.01 ,38538.01 ,25047.94 ,189173.90 ,102075.54 ,108112.45 ,1152.00 
2015-05-04,,,,6569.13 ,9091.18 ,7863.45 ,,69.50 ,89.00 ,,,,,,,,,,,,,,,,,
2015-05-05,,,,6088.73 ,8792.44 ,7353.20 ,,,,201.00 ,89.00 ,,,,,,,,,,,,,,,
2015-05-06,,,,6126.13 ,9038.22 ,7414.66 ,,,,,,,,,,,,,,,,,,,,
2015-05-07,,,,6149.15 ,8911.77 ,7381.01 ,,,,,,,,,,,,,,,,,,,,
2015-05-08,,,,6373.87 ,9685.50 ,7632.29 ,,,,,,,,,,,,,,,,,,,,
2015-05-11,,,,6660.87 ,10164.63 ,7987.98 ,,,,,,,,,,,,,,,,,,,,
2015-05-12,,,,6887.26 ,10764.32 ,8174.58 ,,,,,,,,,,,,,,,,,,,,
2015-05-13,,,,7062.67 ,10947.83 ,8400.48 ,,,,,,,,,,,,,,,,,,,,
2015-05-14,,,,6942.60 ,10988.68 ,8273.70 ,,,,,,,,,,,,,,,,,,,,
2015-05-15,,,,7162.50 ,10924.87 ,8408.33 ,,,,,,,,,,,,,,,,,,,,
